FT,ToD,DoW,MO,Dc1,Dc3,Dr1,Dr3,Mc1,Mc3,Mr1,Mr3
1728888600000,170,1,0,dn,dn,-0.2,-0.23,mv,mv,1.547,1.4563
1728888900000,175,1,0,dn,dn,0,-0.01,nm,nm,0,0.0624
1728889200000,180,1,0,dn,up,-0.03,0.05,nm,nm,0.2307,0.3054
1728889500000,185,1,0,up,up,0.02,0.17,nm,mv,0.2032,0.9742
1728889800000,190,1,0,up,up,0.06,0.26,nm,mv,0.64,1.5
1728890400000,200,1,0,up,up,0.09,0.25,mv,mv,0.9255,1.4668
1728891000000,210,1,0,up,up,0.11,0.33,mv,mv,1.1771,1.9141
1728891300000,215,1,0,up,up,0.05,0.24,nm,mv,1.0107,1.3611
1728891600000,220,1,0,up,up,0.17,0.27,mv,mv,3.7097,1.4969
1728891900000,225,1,0,up,up,0.02,0.01,nm,nm,0.415,0.0554
1728892200000,230,1,0,up,dn,0.08,-0.01,mv,nm,1.6601,0.0556
1728892500000,235,1,0,dn,dn,-0.09,-0.11,mv,mv,1.9092,0.5975
1728892800000,240,1,0,dn,up,0,0.03,nm,nm,0,0.1667
1728893100000,245,1,0,dn,up,-0.02,0.18,nm,mv,0.253,1.0768
1728893400000,250,1,0,up,up,0.05,0.15,nm,mv,0.6129,0.8866
1728893700000,255,1,0,up,dn,0.15,-0.01,mv,nm,2.7748,0.059
1728894000000,260,1,0,dn,dn,-0.05,-0.2,nm,mv,0.6539,1.2287
1728894300000,265,1,0,dn,dn,-0.11,-0.09,mv,mv,1.4254,0.5828
1728894600000,270,1,0,dn,up,-0.04,0.06,nm,nm,0.4903,0.3906
1728894900000,275,1,0,up,up,0.06,0.04,mv,nm,0.7212,0.2452
1728895200000,280,1,0,up,dn,0.04,-0.16,nm,mv,0.466,0.9806
1728895500000,285,1,0,dn,up,-0.06,0.15,mv,mv,0.7048,1.027
1728895800000,290,1,0,dn,up,-0.14,0.2,mv,mv,2.3816,1.3827
1728896100000,295,1,0,up,up,0.35,0.31,mv,mv,4.8165,1.994
1728896400000,300,1,0,dn,up,-0.01,0.01,nm,nm,0.0643,0.0646
1728896700000,305,1,0,dn,dn,-0.03,-0.09,nm,mv,0.1954,0.594
1728897000000,310,1,0,up,up,0.05,0.05,nm,nm,0.3221,0.3206
1728897300000,315,1,0,dn,dn,-0.11,0,mv,nm,0.7078,0
1728897600000,320,1,0,up,up,0.11,0.11,mv,mv,0.6829,0.7818
1728897900000,325,1,0,dn,dn,0,0,nm,nm,0,0
1728898200000,330,1,0,dn,up,0,0.17,nm,mv,0,1.3128
1728898500000,335,1,0,dn,up,0,0.13,nm,mv,0,0.9966
1728898800000,340,1,0,up,up,0.17,0.07,mv,nm,2.5685,0.5555
1728899100000,345,1,0,dn,up,-0.04,0.06,nm,nm,0.4459,0.4638
1728899400000,350,1,0,dn,up,-0.06,0.19,nm,mv,0.809,1.4958
1728899700000,355,1,0,up,up,0.16,0.21,mv,mv,2.1482,1.6842
1728900000000,360,1,0,up,up,0.09,0.42,mv,mv,0.9773,3.3842
1728900300000,365,1,0,dn,up,-0.04,0.33,nm,mv,0.435,2.9234
1728900600000,370,1,0,up,up,0.37,0.15,mv,mv,3.8185,1.3567
1728900900000,375,1,0,dn,dn,0,-0.07,nm,nm,0,0.5208
1728901200000,380,1,0,dn,dn,-0.22,-0.12,mv,mv,1.4904,0.8397
1728901500000,385,1,0,up,up,0.15,0.1,mv,mv,0.8236,0.7951
1728901800000,390,1,0,dn,dn,-0.05,-0.2,nm,mv,0.2759,1.4888
1728902100000,395,1,0,dn,dn,0,-0.15,nm,mv,0,1.0412
1728902400000,400,1,0,dn,dn,-0.15,-0.25,mv,mv,0.8218,1.8462
1728902700000,405,1,0,dn,dn,0,-0.3,nm,mv,0,1.9935
1728903000000,410,1,0,dn,dn,-0.1,-0.21,mv,mv,0.8464,1.3557
1728903300000,415,1,0,dn,dn,-0.2,-0.18,mv,mv,2.1131,1.0439
1728903600000,420,1,0,up,dn,0.09,-0.02,mv,nm,1.2075,0.1046
1728903900000,425,1,0,dn,dn,-0.07,-0.05,mv,nm,0.7059,0.2509
1728904200000,430,1,0,dn,dn,-0.04,-0.03,nm,nm,0.419,0.1464
1728904500000,435,1,0,up,up,0.06,0.04,nm,nm,0.6741,0.1982
1728904800000,440,1,0,dn,up,-0.05,0.11,nm,mv,0.5133,0.5499
1728905100000,445,1,0,up,up,0.03,0.23,nm,mv,0.3181,1.1537
1728905400000,450,1,0,up,up,0.13,0.18,mv,mv,2.17,0.9043
1728905700000,455,1,0,up,dn,0.07,-0.04,mv,nm,0.9933,0.2047
1728906000000,460,1,0,dn,dn,-0.02,-0.03,nm,nm,0.318,0.1525
1728906300000,465,1,0,dn,dn,-0.09,0,mv,nm,1.5165,0
1728906600000,470,1,0,up,dn,0.08,-0.01,mv,nm,1.0806,0.0662
1728906900000,475,1,0,up,up,0.01,0.17,nm,mv,0.1393,1.1831
1728907200000,480,1,0,dn,up,-0.1,0.07,mv,nm,1.3823,0.4855
1728907500000,485,1,0,up,up,0.26,0.18,mv,mv,3.709,1.2547
1728907800000,490,1,0,dn,dn,-0.09,-0.09,mv,nm,0.7376,0.6073
1728908100000,495,1,0,up,dn,0.01,-0.05,nm,nm,0.0777,0.3448
1728908400000,500,1,0,dn,dn,-0.01,-0.01,nm,nm,0.0828,0.0671
1728908700000,505,1,0,dn,up,-0.05,0.14,nm,mv,0.4202,1.0095
1728909000000,510,1,0,up,up,0.05,0.22,nm,mv,0.4121,1.8496
1728909300000,515,1,0,up,up,0.14,0.24,mv,mv,1.2433,2.2631
1728909600000,520,1,0,up,up,0.03,0.21,nm,mv,0.4077,2.1787
1728909900000,525,1,1,up,up,0.07,0.33,mv,mv,1.1865,3.2039
1728910200000,530,1,1,up,up,0.11,0.39,mv,mv,1.8298,3.6263
1728910500000,535,1,1,up,up,0.15,0.37,mv,mv,2.4725,3.4013
1728910800000,540,1,1,up,up,0.13,0.17,mv,mv,2.8968,1.4001
1728911100000,545,1,1,up,up,0.09,0.06,mv,nm,2.1262,0.4344
1728911400000,550,1,1,dn,dn,-0.05,-0.09,nm,nm,1.2677,0.6089
1728911700000,555,1,1,up,up,0.02,0.55,nm,mv,0.3078,3.7258
1728912000000,560,1,1,dn,up,-0.06,0.57,nm,mv,0.8668,3.9833
1728912300000,565,1,1,up,up,0.59,0.87,mv,mv,7.1431,5.9006
1728912600000,570,1,1,up,up,0.04,1.14,nm,mv,0.1809,6.6035
1728912900000,575,1,1,up,up,0.24,0.915,mv,mv,1.0766,4.7824
1728913200000,580,1,1,up,up,0.86,1.23,mv,mv,3.7689,4.9917
1728913500000,585,1,1,dn,up,-0.185,0.0536,mv,nm,0.5516,0.168
1728913800000,590,1,1,up,up,0.555,0.18,mv,mv,1.5039,0.5169
1728914100000,595,1,1,dn,dn,-0.3164,-0.27,mv,mv,0.8924,0.6945
1728914400000,600,1,1,dn,dn,-0.0586,-0.1836,nm,nm,0.1433,0.4797
1728914700000,605,1,1,up,up,0.105,0.365,nm,mv,0.2518,0.9771
1728915000000,610,1,1,dn,up,-0.23,0.4,mv,mv,0.5517,0.9966
1728915300000,615,1,1,up,up,0.49,0.89,mv,mv,1.6858,2.1121
1728915600000,620,1,1,up,up,0.14,0.365,mv,mv,0.4202,0.8688
1728915900000,625,1,1,up,up,0.26,0.17,mv,nm,0.9777,0.4066
1728916200000,630,1,1,dn,dn,-0.035,-0.43,nm,mv,0.1536,0.9933
1728916500000,635,1,1,dn,dn,-0.055,-0.265,nm,mv,0.2445,0.6119
1728916800000,640,1,1,dn,dn,-0.34,-0.7695,mv,mv,1.4491,1.7617
1728917100000,645,1,1,up,dn,0.13,-0.69,mv,mv,0.4962,1.4524
1728917400000,650,1,1,dn,dn,-0.5595,-0.4901,mv,mv,2.9068,0.9949
1728917700000,655,1,1,dn,up,-0.2605,0.4345,mv,mv,0.9434,0.7922
1728918000000,660,1,1,up,up,0.3299,0.71,mv,mv,1.4547,1.2002
1728918300000,665,1,1,up,up,0.3651,0.0951,mv,nm,1.2282,0.156
1728918600000,670,1,1,up,dn,0.015,-0.4802,nm,mv,0.0428,0.8132
1728918900000,675,1,1,dn,dn,-0.285,-0.4,mv,mv,0.8726,0.7161
1728919200000,680,1,1,dn,up,-0.2102,0.045,mv,nm,0.6251,0.0855
1728919500000,685,1,1,up,up,0.0952,0.1252,nm,nm,0.3535,0.2695
1728919800000,690,1,1,up,up,0.16,0.29,mv,mv,0.6525,0.6125
1728920100000,695,1,1,dn,up,-0.13,0.2828,nm,mv,0.591,0.6001
1728920400000,700,1,1,up,up,0.26,0.54,mv,mv,1.6115,1.1521
1728920700000,705,1,1,up,up,0.1528,0.5,mv,mv,0.76,1.0609
1728921000000,710,1,1,up,up,0.1272,0.2872,nm,mv,0.7584,0.6133
1728921300000,715,1,1,up,up,0.22,0.1606,mv,nm,1.849,0.3376
1728921600000,720,1,1,dn,dn,-0.06,-0.085,nm,nm,0.4793,0.1916
1728921900000,725,1,1,up,up,0.0006,0.19,nm,nm,0.0042,0.4315
1728922200000,730,1,1,dn,up,-0.0256,0.1193,nm,nm,0.2255,0.271
1728922500000,735,1,1,up,up,0.215,0.145,mv,nm,2.0903,0.3384
1728922800000,740,1,1,dn,up,-0.0701,0.115,nm,nm,0.6184,0.2708
1728923100000,745,1,1,up,up,0.0001,0.1306,nm,nm,0.0008,0.347
1728923400000,750,1,1,up,up,0.185,0.09,mv,nm,1.9359,0.2767
1728923700000,755,1,1,dn,up,-0.0545,0.02,nm,nm,0.5027,0.0695
1728924000000,760,1,1,dn,dn,-0.0405,-0.0604,nm,nm,0.3539,0.2152
1728924300000,765,1,1,up,up,0.115,0.2501,nm,mv,0.9912,1.0157
1728924600000,770,1,1,dn,dn,-0.1349,-0.155,nm,nm,1.4228,0.6269
1728924900000,775,1,1,up,dn,0.27,-0.0402,mv,nm,2.5098,0.1948
1728925200000,780,1,1,dn,dn,-0.2901,-0.3501,mv,mv,2.0189,2.1769
1728925500000,785,1,1,dn,dn,-0.0201,-0.0532,nm,nm,0.1129,0.3032
1728925800000,790,1,1,dn,up,-0.0399,0.02,nm,nm,0.2249,0.1101
1728926100000,795,1,1,up,dn,0.0068,-0.17,nm,nm,0.0381,0.8028
1728926400000,800,1,1,up,up,0.0531,0.0332,nm,nm,0.3157,0.1573
1728926700000,805,1,1,dn,dn,-0.2299,-0.0399,mv,nm,1.3997,0.2182
1728927000000,810,1,1,up,up,0.21,0.2,mv,nm,1.6534,1.2632
1728927300000,815,1,1,dn,dn,-0.02,-0.03,nm,nm,0.1536,0.2055
1728927600000,820,1,1,up,dn,0.01,-0.14,nm,nm,0.0768,0.9829
1728927900000,825,1,1,dn,dn,-0.02,-0.07,nm,nm,0.1548,0.4765
1728928200000,830,1,1,dn,up,-0.13,0.18,mv,nm,1.0036,1.2704
1728928500000,835,1,1,up,up,0.08,0.3201,nm,mv,0.5926,2.2342
1728928800000,840,1,1,up,up,0.23,0.38,mv,mv,2.2016,2.7253
1728929100000,845,1,1,up,up,0.0101,0.17,nm,nm,0.0913,1.1846
1728929400000,850,1,1,up,up,0.1399,0.1199,mv,nm,1.2825,0.7517
1728929700000,855,1,1,up,up,0.02,0.0701,nm,nm,0.1729,0.3874
1728930000000,860,1,1,dn,up,-0.04,0.325,nm,mv,0.3557,1.7628
1728930300000,865,1,1,up,up,0.0901,0.44,nm,mv,1,2.3865
1728930600000,870,1,1,up,up,0.2749,0.2649,mv,mv,3.0442,1.4953
1728930900000,875,1,1,up,dn,0.075,-0.065,nm,nm,0.7232,0.3531
1728931200000,880,1,1,dn,dn,-0.085,-0.22,nm,mv,0.8598,1.0852
1728931500000,885,1,1,dn,dn,-0.055,-0.0251,nm,nm,0.4768,0.141
1728931800000,890,1,1,dn,dn,-0.08,0,nm,nm,0.6536,0
1728932100000,895,1,1,up,up,0.1099,0.08,mv,nm,0.8604,0.4138
1728932400000,900,1,1,dn,up,-0.0299,0.0393,nm,nm,0.2312,0.2126
1728932700000,905,1,1,dn,up,0,0.13,nm,nm,0,0.7
1728933000000,910,1,1,up,up,0.0692,0.2,nm,mv,1.0441,1.0957
1728933300000,915,1,1,up,up,0.0608,0.0718,nm,nm,0.9038,0.3947
1728933600000,920,1,1,up,up,0.07,0.1,nm,nm,1.0836,0.5583
1728933900000,925,1,1,dn,up,-0.059,0.24,nm,mv,1.2536,1.4177
1728934200000,930,1,1,up,up,0.089,0.659,mv,mv,1.7397,4.0434
1728934500000,935,1,1,up,dn,0.21,-0.0901,mv,nm,4.0704,0.5532
1728934800000,940,1,1,up,dn,0.36,-0.5,mv,mv,4.608,3.1497
1728935100000,945,1,0,dn,dn,-0.6601,-1.06,mv,mv,4.9973,5.5057
1728935400000,950,1,0,dn,dn,-0.1999,-0.2399,mv,mv,0.619,1.2013
1728935700000,955,1,0,dn,dn,-0.2,-0.08,mv,nm,0.6079,0.3246
1728936000000,960,1,0,up,up,0.16,0.2,mv,mv,0.4786,0.5527
1728936300000,965,1,0,dn,dn,-0.04,-0.03,nm,nm,0.1174,0.0834
1728936600000,970,1,0,up,up,0.08,0.04,nm,nm,0.2496,0.1164
1728936900000,975,1,0,dn,dn,-0.07,-0.06,nm,nm,0.2627,0.1759
1728937200000,980,1,0,up,up,0.03,0.06,nm,nm,0.2254,0.176
1728937500000,985,1,0,dn,up,-0.02,0.25,nm,mv,0.1742,0.7396
1728937800000,990,1,0,up,up,0.05,0.47,nm,mv,0.6408,1.3898
1728938100000,995,1,0,up,up,0.22,0.46,mv,mv,4.1889,1.3584
1728938400000,1000,1,0,up,up,0.2,0.24,mv,mv,2.2023,0.6988
1728938700000,1005,1,0,up,dn,0.04,-0.37,nm,mv,0.3728,1.0272
1728939000000,1010,1,0,dn,up,0,0.0194,nm,nm,0,0.0519
1728939300000,1015,1,0,dn,dn,-0.41,-0.16,mv,mv,4.3672,0.4272
1728939600000,1020,1,0,up,up,0.4294,0.13,mv,nm,2.067,0.3368
1728939900000,1025,1,0,dn,dn,-0.1794,-0.1594,mv,nm,0.6912,0.4135
1728940200000,1030,1,0,dn,up,-0.12,0.02,mv,nm,0.4508,0.0522
1728940500000,1035,1,0,up,up,0.14,0.14,mv,nm,0.5484,0.4006
1728940800000,1040,1,0,dn,dn,0,-0.02,nm,nm,0,0.0571
1728941100000,1045,1,0,dn,up,0,0.04,nm,nm,0,0.1203
1728941400000,1050,1,0,dn,dn,-0.02,0,nm,nm,0.1003,0
1728941700000,1055,1,0,up,dn,0.06,-0.03,nm,nm,0.594,0.1459
1728942000000,1060,1,0,dn,dn,-0.04,-0.09,nm,nm,0.5066,0.4439
1728942300000,1065,1,0,dn,up,-0.05,0.2,nm,mv,0.827,0.9959
1728942600000,1070,1,0,dn,dn,0,-0.02,nm,nm,0,0.0996
1728942900000,1075,1,0,up,up,0.25,0.01,mv,nm,6.9862,0.0491
1728943200000,1080,1,0,dn,dn,-0.27,-0.17,mv,mv,2.6156,0.8315
1728943500000,1085,1,0,up,up,0.03,0.05,nm,nm,0.1945,0.2434
1728943800000,1090,1,0,up,up,0.07,0.04,nm,nm,0.4594,0.1995
1728944100000,1095,1,0,dn,up,-0.05,0.03,nm,nm,0.3233,0.1684
1728944400000,1100,1,0,up,dn,0.02,-0.12,nm,nm,0.1293,0.8438
1728944700000,1105,1,0,up,dn,0.06,-0.14,nm,nm,0.3877,1.0807
1728945000000,1110,1,0,dn,dn,-0.2,-0.1,mv,nm,1.7115,1.0182
1728945300000,1115,1,0,dn,dn,0,0,nm,nm,0,0
1728945600000,1120,1,0,up,up,0.1,0.13,nm,nm,1.0984,1.2955
1728945900000,1125,1,0,dn,dn,-0.1,0,nm,nm,1.038,0
1728946200000,1130,1,0,up,up,0.13,0.08,mv,nm,1.283,0.8823
1728946500000,1135,1,0,dn,dn,-0.03,-0.0589,nm,nm,0.259,0.6138
1728946800000,1140,1,0,dn,dn,-0.02,0,nm,nm,0.1775,0
1728947100000,1145,1,0,dn,up,-0.0089,0.16,nm,mv,0.1131,1.742
1728947400000,1150,1,0,up,up,0.0289,0.1289,nm,nm,0.3659,1.4018
1728947700000,1155,1,0,up,up,0.14,0.23,mv,mv,2.0098,2.5014
1728948000000,1160,1,0,dn,up,-0.04,0.04,nm,nm,0.5742,0.4013
1728948300000,1165,1,0,up,up,0.13,0.09,mv,nm,2.1183,0.8885
1728948600000,1170,1,0,dn,dn,-0.05,-0.02,nm,nm,0.7002,0.1913
1728948900000,1175,1,0,up,up,0.01,0.05,nm,nm,0.1312,0.479
1728949200000,1180,1,0,up,dn,0.02,-0.03,nm,nm,0.2675,0.2839
1728949500000,1185,1,0,up,up,0.02,0.04,nm,nm,0.2667,0.4181
1728949800000,1190,1,0,dn,dn,-0.07,-0.13,nm,nm,1.1961,1.3587
1728950100000,1195,1,0,up,dn,0.09,-0.09,mv,nm,1.4056,0.9316
1728950400000,1200,1,0,dn,dn,-0.15,-0.18,mv,mv,2.8749,1.8622
1728950700000,1205,1,0,dn,up,-0.03,0.13,nm,mv,0.3909,1.3329
1728951000000,1210,1,0,dn,up,0,0.01,nm,nm,0,0.1071
1728951300000,1215,1,0,up,up,0.16,0.03,mv,nm,2.1402,0.297
1728951600000,1220,1,0,dn,dn,-0.15,-0.18,mv,mv,1.4756,1.7373
1728952200000,1230,1,0,up,dn,0.02,-0.13,nm,mv,0.1748,1.2885
1728952500000,1235,1,0,dn,dn,-0.05,-0.35,nm,mv,0.4692,3.4751
1728952800000,1240,1,0,dn,dn,-0.1,-0.22,mv,mv,1.0795,1.9959
1728953100000,1245,1,0,dn,dn,-0.2,-0.04,mv,nm,2.0237,0.3511
1728953400000,1250,1,0,up,up,0.08,0.31,mv,mv,0.6764,2.2072
1728953700000,1255,1,0,up,up,0.08,0.4,mv,mv,0.8346,2.8231
1728954000000,1260,1,0,up,up,0.15,0.24,mv,mv,1.4891,1.7623
1728954600000,1270,1,0,up,dn,0.17,-0.01,mv,nm,1.4075,0.0685
1728954900000,1275,1,0,dn,dn,-0.08,-0.07,mv,nm,0.5941,0.3964
1728955200000,1280,1,0,dn,up,-0.1,0.11,mv,mv,0.7598,0.5952
1728955500000,1285,1,0,up,up,0.11,0.32,mv,mv,1.052,1.7317
1728955800000,1290,1,0,up,up,0.1,0.14,mv,mv,0.9383,0.7579
1728956100000,1295,1,0,up,up,0.11,0.03,mv,nm,1.0222,0.1605
1728956400000,1300,1,0,dn,dn,-0.07,0,mv,nm,0.6805,0
1728956700000,1305,1,0,dn,up,-0.01,0.07,nm,nm,0.1047,0.3492
1728957300000,1315,1,0,up,up,0.08,0.01,mv,nm,0.9143,0.0504
1728957600000,1320,1,0,dn,up,0,0.07,nm,nm,0,0.3643
1728957900000,1325,1,0,dn,up,-0.07,0.07,mv,nm,1.0603,0.3663
1728958200000,1330,1,0,up,up,0.14,0.13,mv,mv,2.0445,0.6803
1728958500000,1335,1,0,dn,dn,0,0,nm,nm,0,0
1728958800000,1340,1,0,dn,dn,-0.01,-0.14,nm,mv,0.1471,0.7619
1728959100000,1345,1,0,up,dn,0.01,-0.22,nm,mv,0.1471,1.2292
1728959400000,1350,1,0,dn,dn,-0.14,-0.06,mv,nm,2.219,0.4024
1728959700000,1355,1,0,dn,up,-0.09,0.08,mv,nm,1.0572,0.5679
1728960000000,1360,1,0,up,up,0.17,0.15,mv,mv,1.9384,0.9649
1728960300000,1365,1,0,dn,dn,0,-0.21,nm,mv,0,1.4178
1728960600000,1370,1,0,dn,dn,-0.02,-0.09,nm,mv,0.2067,0.729
1728960900000,1375,1,0,dn,dn,-0.19,-0.08,mv,nm,1.9617,0.6836
1728961500000,1385,1,0,up,up,0.12,0.24,mv,mv,1.0331,1.8486
1728961800000,1390,1,0,dn,up,-0.01,0.07,nm,nm,0.0826,0.5354
1728962400000,1400,1,0,up,up,0.13,0.02,mv,nm,1.1323,0.1525
