FT,ToD,DoW,MO,Dc1,Dc3,Dr1,Dr3,Mc1,Mc3,Mr1,Mr3
1728675600000,940,5,1,up,dn,0.25,-4.5,nm,mv,0.3042,1.5668
1728675900000,945,5,0,dn,dn,-0.75,-6.25,nm,mv,0.8701,2.204
1728676200000,950,5,0,dn,dn,-4,-6.5,mv,mv,4.6567,2.273
1728676500000,955,5,0,dn,dn,-1.5,-3.75,mv,mv,0.951,1.2268
1728676800000,960,5,0,dn,dn,-1,-2.25,nm,mv,0.7774,0.6713
1728677100000,965,5,0,dn,dn,-1.25,-0.5,mv,nm,0.9637,0.1417
1728677400000,970,5,0,dn,dn,0,-0.25,nm,nm,0,0.069
1728677700000,975,5,0,up,dn,0.75,-1.5,nm,nm,0.6013,0.4106
1728678000000,980,5,0,dn,dn,-1,-1.5,nm,nm,0.674,0.4192
1728678300000,985,5,0,dn,dn,-1.25,-1,mv,nm,1.59,0.29
1728678600000,990,5,0,up,dn,0.75,0,nm,nm,1.0047,0
1728678900000,995,5,0,dn,dn,-0.5,-1,nm,nm,0.5721,0.3433
1728679200000,1000,5,0,dn,dn,-0.25,-1.25,nm,nm,0.3193,0.5039
1728679500000,1005,5,0,dn,dn,-0.25,-0.25,nm,nm,0.3216,0.1205
1728679800000,1010,5,0,dn,dn,-0.75,-1,nm,nm,1.1717,0.5141
1728680100000,1015,5,0,up,up,0.75,0.5,nm,nm,1.2333,0.2579
1728856800000,1080,1,0,dn,up,-1,1.25,mv,nm,1.7099,0.661
1728857100000,1085,1,0,up,up,0.75,3,nm,mv,1.3568,1.5863
1728857400000,1090,1,0,up,up,1.5,2.75,mv,mv,2.2283,1.388
1728857700000,1095,1,0,up,up,0.75,2.25,nm,mv,0.8356,1.0681
1728858000000,1100,1,0,up,up,0.5,0.75,nm,nm,0.5571,0.3163
1728858300000,1105,1,0,up,up,1,1.5,mv,nm,1.3232,0.6149
1728858600000,1110,1,0,dn,dn,-0.75,0,nm,nm,0.9705,0
1728858900000,1115,1,0,up,up,1.25,1,mv,nm,1.8157,0.5896
1728859200000,1120,1,0,dn,up,-0.5,0.5,nm,nm,0.6871,0.3328
1728859500000,1125,1,0,up,up,0.25,1.75,nm,mv,0.3349,1.2567
1728859800000,1130,1,0,up,up,0.75,0.5,nm,nm,1.0307,0.359
1728860100000,1135,1,0,up,dn,0.75,-1.25,nm,nm,1.0062,0.9013
1728860400000,1140,1,0,dn,dn,-1,-3.5,mv,mv,1.4021,2.5974
1728860700000,1145,1,0,dn,dn,-1,-2.25,mv,mv,1.2865,1.7911
1728861000000,1150,1,0,dn,dn,-1.5,-1.5,mv,nm,2.0093,1.1761
1728861300000,1155,1,0,up,up,0.25,0.25,nm,nm,0.2759,0.1579
1728861600000,1160,1,0,dn,up,-0.25,0.25,nm,nm,0.2759,0.1498
1728861900000,1165,1,0,up,up,0.25,2.75,nm,mv,0.3193,1.6337
1728862200000,1170,1,0,up,up,0.25,0.5,nm,nm,0.3743,0.2981
1728862500000,1175,1,0,up,dn,2.25,-0.75,mv,nm,3.2742,0.4558
1728862800000,1180,1,0,dn,dn,-2,-3,mv,mv,1.8129,1.735
1728863100000,1185,1,0,dn,dn,-1,-2,mv,mv,0.8068,1.1622
1728863400000,1190,1,0,dn,up,0,0.25,nm,nm,0,0.1532
1728863700000,1195,1,0,dn,dn,-1,-1.25,mv,nm,0.7678,0.7422
1728864000000,1200,1,0,up,up,1.25,0.75,mv,nm,0.9339,0.4551
1728864300000,1205,1,0,dn,up,-1.5,0.75,mv,nm,1.0358,0.4587
1728864600000,1210,1,0,up,up,1,1.5,mv,mv,0.9392,0.9437
1728864900000,1215,1,0,up,up,1.25,0.25,mv,nm,1.1962,0.1553
1728865200000,1220,1,0,dn,dn,-0.75,-1.25,mv,mv,0.6843,0.7818
1728865500000,1225,1,0,dn,dn,-0.25,-1,nm,nm,0.2175,0.6075
1728865800000,1230,1,0,dn,dn,-0.25,-1,nm,nm,0.2343,0.6353
1728866100000,1235,1,0,dn,dn,-0.5,-0.25,nm,nm,0.5242,0.1595
1728866400000,1240,1,0,dn,up,-0.25,0.5,nm,nm,0.3293,0.32
1728866700000,1245,1,0,up,dn,0.5,-1.25,nm,mv,0.7795,0.8976
1728867000000,1250,1,0,up,dn,0.25,-0.75,nm,nm,0.6547,0.5698
1728867300000,1255,1,0,dn,dn,-2,0,mv,nm,5.8209,0
1728867600000,1260,1,0,up,up,1,1.5,mv,mv,1.2494,1.1442
1728867900000,1265,1,0,up,dn,1,0,mv,nm,1.0484,0
1728868200000,1270,1,0,dn,dn,-0.5,-1,nm,mv,0.4867,0.9189
1728868500000,1275,1,0,dn,dn,-0.5,-0.25,nm,nm,0.4785,0.2158
1728868800000,1280,1,0,dn,up,0,2.25,nm,mv,0,1.9428
1728869100000,1285,1,0,up,up,0.25,1.25,nm,mv,0.2433,1.2747
1728869400000,1290,1,0,up,up,2,0.5,mv,nm,3.2288,0.5664
1728869700000,1295,1,0,dn,dn,-1,-2.5,mv,mv,1.1276,2.4105
1728870000000,1300,1,0,dn,dn,-0.5,-1.75,nm,mv,0.5198,1.6965
1728870300000,1305,1,0,dn,dn,-1,-3.75,mv,mv,1.0396,3.6604
1728870600000,1310,1,0,dn,dn,-0.25,-2,nm,mv,0.2439,1.7099
1728870900000,1315,1,0,dn,dn,-2.5,-1.25,mv,mv,2.4333,1.0756
1728871200000,1320,1,0,up,up,0.75,1.75,mv,mv,0.559,1.2495
1728871500000,1325,1,0,up,up,0.5,1.25,nm,mv,0.5108,0.872
1728871800000,1330,1,0,up,up,0.5,1.25,nm,mv,0.4671,0.8686
1728872100000,1335,1,0,up,up,0.25,0.5,nm,nm,0.2206,0.3277
1728872400000,1340,1,0,up,up,0.5,0.75,nm,nm,0.4519,0.4773
1728872700000,1345,1,0,dn,up,-0.25,0.5,nm,nm,0.2218,0.3121
1728873000000,1350,1,0,up,up,0.5,0.75,nm,nm,1.5894,0.4711
1728873300000,1355,1,0,up,up,0.25,1,nm,mv,0.9045,0.6255
1728873600000,1360,1,0,dn,dn,0,0,nm,nm,0,0
1728873900000,1365,1,0,up,dn,0.75,-0.75,mv,nm,2.8111,0.4769
1728874200000,1370,1,0,dn,up,-0.75,0.5,mv,nm,2.2326,0.3139
1728874500000,1375,1,0,dn,up,-0.75,1.25,mv,mv,1.5213,0.7934
1728874800000,1380,1,0,up,up,2,2.5,mv,mv,3.4641,1.5779
1728875100000,1385,1,0,dn,up,0,1.25,nm,mv,0,0.8369
1728875400000,1390,1,0,up,up,0.5,1.25,nm,mv,0.5257,0.8369
1728875700000,1395,1,0,up,dn,0.75,-0.5,mv,nm,0.7886,0.3115
1728876000000,1400,1,0,dn,dn,0,-0.5,nm,nm,0,0.3317
1728876300000,1405,1,0,dn,dn,-1.25,0,mv,nm,1.4709,0
1728876600000,1410,1,0,up,up,0.75,0.5,mv,nm,0.7689,0.4649
1728876900000,1415,1,0,up,dn,0.5,-0.75,nm,nm,0.7263,0.8141
1728877200000,1420,1,0,dn,dn,-0.75,-1.25,mv,mv,1.0738,1.5289
1728877500000,1425,1,0,dn,dn,-0.5,-0.5,nm,nm,0.6547,0.6424
1728877800000,1430,1,0,dn,dn,0,-0.5,nm,nm,0,0.6064
1728878100000,1435,1,0,dn,dn,0,0,nm,nm,0,0
1728878400000,0,1,0,dn,dn,-0.5,-0.25,nm,nm,0.9608,0.2716
1728878700000,5,1,0,up,up,0.5,0.5,nm,nm,1.194,0.5356
1728879000000,10,1,0,dn,dn,-0.25,0,nm,nm,0.597,0
1728879300000,15,1,0,up,up,0.25,1,nm,mv,0.7223,1.0741
1728879600000,20,1,0,dn,dn,0,-0.5,nm,nm,0,0.5474
1728879900000,25,1,0,up,dn,0.75,-0.25,mv,nm,2.3238,0.2737
1728880200000,30,1,0,dn,dn,-1.25,-0.75,mv,mv,2.9277,0.8285
1728880500000,35,1,0,up,up,0.25,0.75,nm,mv,0.3873,0.8163
1728880800000,40,1,0,up,up,0.25,0.5,nm,nm,0.4036,0.5639
1728881100000,45,1,0,up,up,0.25,1.25,nm,mv,0.4036,1.8083
1728881400000,50,1,0,dn,up,0,1.5,nm,mv,0,2.3211
1728881700000,55,1,0,up,up,1,1.75,mv,mv,1.6144,3.0241
1728882000000,60,1,0,up,up,0.5,1.5,mv,mv,0.7442,2.3
1728882300000,65,1,0,up,up,0.25,0.5,nm,nm,0.7947,0.6846
1728882600000,70,1,0,up,dn,0.75,0,mv,nm,2.3842,0
1728882900000,75,1,0,dn,dn,-0.5,-1.5,mv,mv,1.4884,1.7093
1728883200000,80,1,0,dn,dn,-0.25,-0.5,nm,nm,0.5071,0.5905
1728883500000,85,1,0,dn,dn,-0.75,-0.75,mv,mv,1.4186,0.9807
1728883800000,90,1,0,up,dn,0.5,-0.5,mv,nm,0.9258,0.584
1728884100000,95,1,0,dn,dn,-0.5,-0.5,mv,nm,0.9258,0.584
1728884400000,100,1,0,dn,up,-0.5,0.25,mv,nm,0.902,0.2816
1728884700000,105,1,0,up,up,0.5,1.25,mv,mv,1.2511,1.3927
1728885000000,110,1,0,up,up,0.25,0.25,nm,nm,0.5071,0.2744
1728885300000,115,1,0,up,dn,0.5,-0.25,mv,nm,0.9733,0.2747
1728885600000,120,1,0,dn,dn,-0.5,-1.25,mv,mv,1.1094,1.3531
1728885900000,125,1,0,dn,up,-0.25,0.25,nm,nm,0.5367,0.2756
1728886200000,130,1,0,dn,up,-0.5,0.5,mv,nm,1.1547,0.5512
1728886500000,135,1,0,up,dn,1,0,mv,nm,2.3094,0
1728886800000,140,1,0,dn,up,0,1,nm,mv,0,1.068
1728887100000,145,1,0,dn,up,-1,2.5,mv,mv,1.8247,2.67
1728887400000,150,1,0,up,up,2,3.5,mv,mv,3.2288,3.8792
1728887700000,155,1,0,up,up,1.5,1.5,mv,mv,1.4935,1.7303
1728888000000,160,1,0,dn,dn,0,-0.75,nm,mv,0,0.7829
1728888300000,165,1,0,dn,dn,0,-1.25,nm,mv,0,1.0464
1728888600000,170,1,0,dn,dn,-0.75,-2.25,mv,mv,0.7373,1.8337
1728888900000,175,1,0,dn,dn,-0.5,-1.5,mv,mv,0.4532,1.2003
1728889200000,180,1,0,dn,dn,-1,0,mv,nm,0.9823,0
1728889500000,185,1,0,dn,up,0,3.25,nm,mv,0,2.4023
1728889800000,190,1,0,up,up,1,1.5,mv,mv,2.4887,1.0774
1728890100000,195,1,0,up,up,2.25,2.75,mv,mv,3.4499,1.9871
1728890400000,200,1,0,dn,up,-1.75,0.25,mv,nm,1.544,0.1624
1728890700000,205,1,0,up,up,2.25,2.75,mv,mv,1.7111,1.7633
1728891000000,210,1,0,dn,up,-0.25,2.25,nm,mv,0.1641,1.3738
1728891300000,215,1,0,up,up,0.75,2,mv,mv,0.5258,1.2212
1728891600000,220,1,0,up,up,1.75,2.75,mv,mv,1.2478,1.6175
1728891900000,225,1,0,dn,dn,-0.5,0,mv,nm,0.3436,0
1728892200000,230,1,0,up,up,1.5,1,mv,mv,1.097,0.597
1728892500000,235,1,0,dn,dn,-1,-0.75,mv,nm,0.9831,0.4369
1728892800000,240,1,0,up,up,0.5,1.5,nm,mv,0.4863,0.8739
1728893100000,245,1,0,dn,up,-0.25,1.5,nm,mv,0.2526,0.8739
1728893400000,250,1,0,up,up,1.25,0.25,mv,nm,1.2288,0.1442
1728893700000,255,1,0,up,dn,0.5,-1.25,nm,mv,0.5477,0.7685
1728894000000,260,1,0,dn,dn,-1.5,-1.5,mv,mv,1.765,0.9222
1728894300000,265,1,0,dn,up,-0.25,0.5,nm,nm,0.2652,0.3148
1728894600000,270,1,0,up,up,0.25,0.75,nm,nm,0.291,0.4722
1728894900000,275,1,0,up,dn,0.5,-0.75,nm,nm,0.5941,0.4956
1728895200000,280,1,0,dn,dn,0,-1.5,nm,mv,0,1.0714
1728895500000,285,1,0,dn,up,-1.25,1.5,mv,mv,1.819,1.0874
1728895800000,290,1,0,dn,up,-0.25,3,nm,mv,0.3349,2.249
1728896100000,295,1,0,up,up,3,3.25,mv,mv,5.4272,2.2762
1728896400000,300,1,0,up,dn,0.25,-0.75,nm,nm,0.1927,0.5536
1728896700000,305,1,0,dn,dn,0,-1.5,nm,mv,0,1.0309
1728897000000,310,1,0,dn,dn,-1,0,mv,nm,0.7678,0
1728897300000,315,1,0,dn,up,-0.5,2.25,nm,mv,0.3597,1.5065
1728897600000,320,1,0,up,up,1.5,1.5,mv,mv,1.1619,0.9797
1728897900000,325,1,0,up,up,1.25,0.5,mv,nm,0.9316,0.3504
1728898200000,330,1,0,dn,dn,-1.25,0,mv,nm,1.4049,0
1728898500000,335,1,0,up,up,0.5,1.25,nm,mv,0.4758,0.8288
1728898800000,340,1,0,up,up,0.75,0.5,mv,nm,0.7028,0.3378
1728899100000,345,1,0,dn,up,0,1,nm,mv,0,0.6829
1728899400000,350,1,0,dn,up,-0.25,2,nm,mv,0.2759,1.3742
1728899700000,355,1,0,up,up,1.25,2.5,mv,mv,1.5639,1.7183
1728900000000,360,1,0,up,up,1,4,mv,mv,1.2511,2.8555
1728900300000,365,1,0,up,up,0.25,4,nm,mv,0.4729,2.9768
1728900600000,370,1,0,up,up,2.75,1,mv,mv,5.092,0.7143
1728900900000,375,1,0,up,dn,1,-0.25,mv,nm,0.9931,0.1589
1728901200000,380,1,0,dn,dn,-2.75,-2,mv,mv,2.9399,1.2144
1728901500000,385,1,0,up,up,1.5,0.25,mv,nm,0.8989,0.1663
1728901800000,390,1,0,dn,dn,-0.75,-2.25,mv,mv,0.4443,1.4491
1728902100000,395,1,0,dn,dn,-0.5,-1.5,nm,mv,0.286,0.8957
1728902400000,400,1,0,dn,dn,-1,-1.5,mv,mv,0.563,0.9394
1728902700000,405,1,0,dn,dn,0,-2.25,nm,mv,0,1.3115
1728903000000,410,1,0,dn,dn,-0.5,-2,nm,mv,0.3956,1.1658
1728903300000,415,1,0,dn,dn,-1.75,-1.5,mv,mv,2.1295,0.8388
1728903600000,420,1,0,up,dn,0.25,-0.25,nm,nm,0.4629,0.1336
1728903900000,425,1,0,dn,dn,0,0,nm,nm,0,0
1728904200000,430,1,0,dn,dn,-0.5,-1,nm,mv,0.7223,0.5054
1728904500000,435,1,0,up,up,0.5,0.25,nm,nm,0.762,0.1262
1728904800000,440,1,0,dn,up,-1,1.25,mv,mv,1.3675,0.6366
1728905100000,445,1,0,up,up,0.75,2.75,mv,mv,0.9705,1.3914
1728905400000,450,1,0,up,up,1.5,2,mv,mv,2.5205,1.0188
1728905700000,455,1,0,up,dn,0.5,-0.75,nm,nm,0.6084,0.3892
1728906000000,460,1,0,dn,dn,0,-1,nm,mv,0,0.5138
1728906300000,465,1,0,dn,dn,-1.25,-0.75,mv,nm,1.644,0.4262
1728906600000,470,1,0,up,dn,0.25,-0.25,nm,nm,0.2592,0.1733
1728906900000,475,1,0,up,up,0.25,2,nm,mv,0.2996,1.4235
1728907200000,480,1,0,dn,up,-0.75,1.5,mv,mv,0.927,1.0685
1728907500000,485,1,0,up,up,2.5,1.75,mv,mv,4.0089,1.2854
1728907800000,490,1,0,dn,dn,-0.25,-0.75,nm,nm,0.2121,0.511
1728908100000,495,1,0,dn,dn,-0.5,-0.5,nm,nm,0.4209,0.3441
1728908400000,500,1,0,dn,dn,0,0,nm,nm,0,0
1728908700000,505,1,0,dn,up,0,1.5,nm,mv,0,1.0383
1728909000000,510,1,0,dn,up,0,1.75,nm,mv,0,1.3045
1728909300000,515,1,0,up,up,1.5,2.75,mv,mv,1.4935,2.2225
1728909600000,520,1,0,up,up,0.25,1.5,nm,mv,0.3897,1.2609
1728909900000,525,1,1,up,up,1,3.25,mv,mv,1.6144,2.677
1728910200000,530,1,1,up,up,0.25,4,nm,mv,0.4275,3.0631
1728910500000,535,1,1,up,up,2,4.25,mv,mv,3.5777,3.4
1728910800000,540,1,1,up,up,1.75,2,mv,mv,2.3932,1.4743
1728911100000,545,1,1,up,up,0.5,0.25,nm,nm,0.7263,0.1644
1728911400000,550,1,1,dn,dn,-0.25,-0.5,nm,nm,0.3579,0.3044
1728911700000,555,1,1,dn,up,0,5.75,nm,mv,0,3.5008
1728912000000,560,1,1,dn,up,-0.25,6.25,nm,mv,0.291,3.9297
1728912300000,565,1,1,up,up,6,9.5,mv,mv,6.5119,6.1127
1728912600000,570,1,1,up,up,0.5,12.25,nm,mv,0.2258,6.9158
1728912900000,575,1,1,up,up,3,10,mv,mv,1.3511,5.0251
1728913200000,580,1,1,up,up,8.75,12.25,mv,mv,3.7963,4.6714
1728913500000,585,1,1,dn,up,-1.75,0.5,mv,nm,0.5203,0.1456
1728913800000,590,1,1,up,up,5.25,1.75,mv,nm,1.4295,0.4649
1728914100000,595,1,1,dn,dn,-3,-2.25,mv,mv,0.8566,0.5477
1728914400000,600,1,1,dn,dn,-0.5,-1.75,nm,nm,0.1235,0.4321
1728914700000,605,1,1,up,up,1.25,3.75,mv,mv,0.3025,0.9455
1728915000000,610,1,1,dn,up,-2.5,3.5,mv,mv,0.6083,0.8326
1728915300000,615,1,1,up,up,5,9,mv,mv,1.7784,2.0507
1728915600000,620,1,1,up,up,1,3.5,nm,mv,0.3048,0.7993
1728915900000,625,1,1,up,up,3,2.25,mv,mv,1.1232,0.5186
1728916200000,630,1,1,dn,dn,-0.5,-4.5,nm,mv,0.2091,1.0068
1728916500000,635,1,1,dn,dn,-0.25,-2.5,nm,mv,0.1046,0.5588
1728916800000,640,1,1,dn,dn,-3.75,-7.75,mv,mv,1.5298,1.7213
1728917100000,645,1,1,up,dn,1.5,-7,mv,mv,0.5417,1.4238
1728917400000,650,1,1,dn,dn,-5.5,-5,mv,mv,2.6191,0.9862
1728917700000,655,1,1,dn,up,-3,4,mv,mv,1.0307,0.7077
1728918000000,660,1,1,up,up,3.5,7.25,mv,mv,1.4739,1.1892
1728918300000,665,1,1,up,up,3.5,0.75,mv,nm,1.1209,0.1195
1728918600000,670,1,1,up,dn,0.25,-4.75,nm,mv,0.0695,0.7869
1728918900000,675,1,1,dn,dn,-3,-4.25,mv,mv,0.9042,0.7521
1728919200000,680,1,1,dn,up,-2,0.5,mv,nm,0.5864,0.095
1728919500000,685,1,1,up,up,0.75,1.5,nm,nm,0.2695,0.323
1728919800000,690,1,1,up,up,1.75,3,mv,mv,0.7083,0.6323
1728920100000,695,1,1,dn,up,-1,3,nm,mv,0.4574,0.635
1728920400000,700,1,1,up,up,2.25,5,mv,mv,1.381,1.0602
1728920700000,705,1,1,up,up,1.75,5.25,mv,mv,0.9052,1.1056
1728921000000,710,1,1,up,up,1,2.75,nm,mv,0.6387,0.5826
1728921300000,715,1,1,up,up,2.5,2,mv,nm,2.3643,0.4174
1728921600000,720,1,1,dn,dn,-0.75,-1.25,nm,nm,0.6457,0.2792
1728921900000,725,1,1,up,up,0.25,1.75,nm,nm,0.1812,0.3935
1728922200000,730,1,1,dn,up,-0.75,0.75,nm,nm,0.6564,0.1689
1728922500000,735,1,1,up,up,2.25,1.5,mv,nm,1.8544,0.3472
1728922800000,740,1,1,dn,up,-0.75,1.25,nm,nm,0.5774,0.2917
1728923100000,745,1,1,dn,up,0,1.5,nm,nm,0,0.3942
1728923400000,750,1,1,up,up,2,1,mv,nm,1.8784,0.3035
1728923700000,755,1,1,dn,up,-0.5,0.5,nm,nm,0.414,0.1713
1728924000000,760,1,1,dn,dn,-0.5,-0.25,nm,nm,0.3954,0.0873
1728924300000,765,1,1,up,up,1.5,3,mv,mv,1.2191,1.1975
1728924600000,770,1,1,dn,dn,-1.25,-1.5,nm,nm,1.174,0.598
1728924900000,775,1,1,up,dn,2.75,-0.75,mv,nm,2.3739,0.3577
1728925200000,780,1,1,dn,dn,-3,-3.75,mv,mv,2.022,2.3306
1728925500000,785,1,1,dn,dn,-0.5,-0.5,nm,nm,0.2691,0.2843
1728925800000,790,1,1,dn,up,-0.25,0.25,nm,nm,0.1346,0.1354
1728926100000,795,1,1,up,dn,0.25,-1.5,nm,nm,0.1349,0.6891
1728926400000,800,1,1,up,up,0.25,0.25,nm,nm,0.145,0.1155
1728926700000,805,1,1,dn,dn,-2,-0.25,mv,nm,1.1896,0.1289
1728927000000,810,1,1,up,up,2,1.75,mv,nm,1.6474,1.0497
1728927300000,815,1,1,dn,dn,-0.25,-0.25,nm,nm,0.2109,0.1598
1728927600000,820,1,1,dn,dn,0,-1.75,nm,nm,0,1.1609
1728927900000,825,1,1,dn,dn,0,-0.75,nm,nm,0,0.4955
1728928200000,830,1,1,dn,up,-1.75,1.5,mv,nm,1.5038,1.0174
1728928500000,835,1,1,up,up,1,3.25,nm,mv,0.7574,2.1248
1728928800000,840,1,1,up,up,2.25,3.5,mv,mv,1.9537,2.3401
1728929100000,845,1,1,dn,up,0,1.75,nm,nm,0,1.1595
1728929400000,850,1,1,up,up,1.25,1,mv,nm,1.0351,0.6034
1728929700000,855,1,1,up,up,0.5,0.75,nm,nm,0.3989,0.4099
1728930000000,860,1,1,dn,up,-0.75,3,nm,mv,0.6064,1.6085
1728930300000,865,1,1,up,up,1,4.5,nm,mv,1.0515,2.4071
1728930600000,870,1,1,up,up,2.75,2.75,mv,mv,2.8915,1.5661
1728930900000,875,1,1,up,dn,0.75,-0.5,nm,nm,0.6857,0.2747
1728931200000,880,1,1,dn,dn,-0.75,-2.25,nm,mv,0.7229,1.1142
1728931500000,885,1,1,dn,dn,-0.5,-0.25,nm,nm,0.4211,0.1426
1728931800000,890,1,1,dn,up,-1,0.25,nm,nm,0.7965,0.1426
1728932100000,895,1,1,up,up,1.25,1,mv,nm,0.9637,0.5248
1728932400000,900,1,1,dn,up,0,0.25,nm,nm,0,0.1361
1728932700000,905,1,1,dn,up,-0.25,1,nm,nm,0.309,0.5443
1728933000000,910,1,1,up,up,0.5,1.75,nm,mv,0.6871,0.9658
1728933300000,915,1,1,up,up,0.75,0.5,nm,nm,1.0392,0.2757
1728933600000,920,1,1,up,up,0.5,0.75,nm,nm,0.6871,0.4194
1728933900000,925,1,1,dn,up,-0.75,2.5,mv,mv,1.5378,1.5076
1728934200000,930,1,1,up,up,1,7.25,mv,mv,1.9403,4.5364
1728934500000,935,1,1,up,dn,2.25,-0.5,mv,nm,3.7353,0.312
1728934800000,940,1,1,up,dn,4,-4,mv,mv,4.5305,2.564
1728935100000,945,1,0,dn,dn,-6.75,-10.5,mv,mv,4.5122,5.1761
1728935400000,950,1,0,dn,dn,-1.25,-1.75,mv,mv,0.3701,0.8435
1728935700000,955,1,0,dn,dn,-2.5,-1.25,mv,mv,0.7352,0.5193
1728936000000,960,1,0,up,up,2,1.75,mv,mv,0.5707,0.4892
1728936300000,965,1,0,dn,dn,-0.75,-1.25,nm,nm,0.2086,0.3519
1728936600000,970,1,0,up,dn,0.5,0,nm,nm,0.1471,0
1728936900000,975,1,0,dn,dn,-1,-0.25,nm,nm,0.3634,0.0744
1728937200000,980,1,0,up,up,0.5,1,nm,nm,0.3517,0.2967
1728937500000,985,1,0,up,up,0.25,2.5,nm,mv,0.1764,0.7495
1728937800000,990,1,0,up,up,0.25,4.5,nm,mv,0.2554,1.3491
1728938100000,995,1,0,up,up,2,5,mv,mv,3.3202,1.4948
1728938400000,1000,1,0,up,up,2.25,3.25,mv,mv,2.5743,0.9588
1728938700000,1005,1,0,up,up,0.75,1.75,nm,mv,0.6741,0.4938
1728939000000,1010,1,0,up,dn,0.25,-1.75,nm,mv,0.3062,0.472
1728939300000,1015,1,0,up,dn,0.75,-2,nm,mv,0.8857,0.533
1728943200000,1080,2,0,dn,dn,-2.75,-2.5,mv,mv,3.4546,0.6644
1728943500000,1085,2,0,dn,dn,0,-0.25,nm,nm,0,0.0658
1728943800000,1090,2,0,up,up,0.25,0.25,nm,nm,0.1663,0.0657
1728944100000,1095,2,0,dn,up,-0.5,0.25,nm,nm,0.4148,0.0726
1728944400000,1100,2,0,up,dn,0.5,-1,nm,nm,0.4376,0.2905
1728944700000,1105,2,0,up,dn,0.25,-1.75,nm,mv,0.2141,0.5263
1728945000000,1110,2,0,dn,dn,-1.75,-1,mv,nm,1.5818,0.4624
1728945300000,1115,2,0,dn,dn,-0.25,0,nm,nm,0.3308,0
1728945600000,1120,2,0,up,up,1,1.25,mv,nm,1.3333,0.5809
1728945900000,1125,2,0,dn,dn,-0.75,0,nm,nm,0.8571,0
1728946200000,1130,2,0,up,up,1,0.5,mv,nm,1.1142,0.2354
1728946500000,1135,2,0,dn,dn,-0.25,-0.25,nm,nm,0.2563,0.1174
1728946800000,1140,2,0,dn,up,-0.25,0.5,nm,nm,0.2592,0.2354
1728947100000,1145,2,0,up,up,0.25,1.5,nm,nm,0.3721,0.7071
1728947400000,1150,2,0,up,up,0.5,1.75,nm,mv,0.762,0.8453
1728947700000,1155,2,0,up,up,0.75,1.25,nm,nm,1.3128,0.6902
1728948000000,1160,2,0,up,dn,0.5,0,nm,nm,1.0607,0
1728948300000,1165,2,0,dn,up,0,0.25,nm,nm,0,0.1982
1728948600000,1170,2,0,dn,up,-0.5,0.25,nm,nm,1.4884,0.2042
1728948900000,1175,2,0,up,up,0.75,0.5,nm,nm,1.8371,0.4297
1728949200000,1180,2,0,dn,dn,0,-0.5,nm,nm,0,0.4682
1728949500000,1185,2,0,dn,dn,-0.25,-1.25,nm,nm,0.5477,1.4331
1728949800000,1190,2,0,dn,dn,-0.25,-2.5,nm,mv,0.5883,2.8805
1728950100000,1195,2,0,dn,dn,-0.75,-2,nm,mv,1.908,2.2622
1728950400000,1200,2,0,dn,dn,-1.5,0,mv,nm,3.182,0
1728950700000,1205,2,0,up,up,0.25,1,nm,nm,0.3638,0.9153
1728951000000,1210,2,0,up,up,1.25,0.75,mv,nm,2.188,0.6718
1728951300000,1215,2,0,dn,dn,-0.5,-1.5,nm,mv,0.5905,1.3773
1728951600000,1220,2,0,dn,dn,0,-0.25,nm,nm,0,0.2253
1728951900000,1225,2,0,dn,dn,-1,-0.5,mv,nm,1.1642,0.46
1728952200000,1230,2,0,up,dn,0.75,-0.75,nm,nm,0.8429,0.6538
1728952500000,1235,2,0,dn,dn,-0.25,-1.5,nm,mv,0.3349,1.3132
1728952800000,1240,2,0,dn,dn,-1.25,-1.5,mv,mv,1.654,1.3084
1728953100000,1245,2,0,dn,dn,0,0,nm,nm,0,0
1728953400000,1250,2,0,dn,up,-0.25,0.25,nm,nm,0.3743,0.2231
1728953700000,1255,2,0,up,up,0.25,2.75,nm,mv,0.381,2.6485
1728954000000,1260,2,0,up,up,0.25,2,nm,mv,0.4111,2.0819
1728954300000,1265,2,0,up,up,2.25,1.75,mv,mv,4.4239,1.8042
1728954600000,1270,2,0,dn,dn,-0.5,-0.5,nm,nm,0.4785,0.4109
1728954900000,1275,2,0,dn,up,0,0.75,nm,nm,0,0.5648
1728955200000,1280,2,0,dn,up,0,1.25,nm,mv,0,0.8944
1728955500000,1285,2,0,up,up,0.75,2.25,mv,mv,0.8571,1.61
1728955800000,1290,2,0,up,up,0.5,1,nm,mv,0.5663,0.7195
1728956100000,1295,2,0,up,up,1,1,mv,mv,1.139,0.7742
1728956400000,1300,2,0,dn,dn,-0.5,-0.25,nm,nm,0.9831,0.1965
1728956700000,1305,2,0,up,up,0.5,0.75,mv,nm,0.9831,0.5869
1728957000000,1310,2,0,dn,dn,-0.25,-1,nm,mv,0.5053,0.7826
1728957300000,1315,2,0,up,dn,0.5,-0.5,mv,nm,0.937,0.3896
1728957600000,1320,2,0,dn,dn,-1.25,-0.5,mv,nm,2.4577,0.4151
1728957900000,1325,2,0,up,up,0.25,1,nm,mv,0.3333,0.8057
1728958200000,1330,2,0,up,up,0.5,0.75,mv,mv,0.8,0.6043
1728958500000,1335,2,0,up,dn,0.25,0,nm,nm,0.3931,0
1728958800000,1340,2,0,dn,dn,0,-0.5,nm,nm,0,0.4388
