Strategy report
Symbol: /ES:XCME
Work Time: 10/6/24, 6:05 PM - 10/9/24, 1:05 PM


Id;Strategy;Side;Quantity;Amount;Price;Date/Time;Trade P/L;P/L;Position;
409;_trend_(SellClose);Sell to Close;-1;-50.0;$5,782.00;10/7/24, 11:05 AM;$337.50;$27,862.50;-50.0;
410;_trend_(1,728,313,200,000|-0.0735|-0.0432|-0.0159|-0.0187|-0.0068|-0.0605|-0.0735|0.0058|-0.0238|-0.0137|18.5185|-23.7447|-3.5759|-8.5108|0.0217|-0.0592);Buy to Open;1;50.0;$5,775.25;10/7/24, 11:05 AM;;$28,125.00;0.0;
411;_trend_(SellClose);Sell to Close;-1;-50.0;$5,781.25;10/7/24, 11:10 AM;$312.50;$27,975.00;-50.0;
412;_trend_(1,728,313,500,000|0.0476|-0.013|-0.013|-0.0036|-0.0014|0.1211|-0.0259|-0.0187|-0.0043|-0.0022|40|-9.9797|-2.0547|1.5213|0.016|-0.0302);Buy to Open;1;50.0;$5,775.00;10/7/24, 11:10 AM;;$28,437.50;0.0;
413;_trend_(SellClose);Sell to Close;-1;-50.0;$5,784.75;10/7/24, 11:15 AM;$287.50;$28,400.00;-50.0;
414;_trend_(1,728,313,800,000|0.0649|0.0563|0.013|0.0144|-0.0004|0.0173|0.0995|-0.0029|0.0295|-0.0058|67.2727|6.3565|-2.3688|-0.3141|-0.0131|0.0195);Buy to Open;1;50.0;$5,779.00;10/7/24, 11:15 AM;;$28,725.00;0.0;
415;_trend_(SellClose);Sell to Close;-1;-50.0;$5,786.25;10/7/24, 11:20 AM;$200.00;$28,750.00;-50.0;
416;_trend_(1,728,314,100,000|0.0216|0.0432|0.0447|0.0144|-0.0022|-0.0433|0.0562|0.0606|0.0331|-0.013|82.3529|12.8509|0.3659|2.7346|-0.0051|-0.0191);Buy to Open;1;50.0;$5,782.25;10/7/24, 11:20 AM;;$28,925.00;0.0;
417;_trend_(SellClose);Sell to Close;-1;-50.0;$5,786.75;10/7/24, 11:25 AM;$150.00;$28,987.50;-50.0;
418;_trend_(1,728,314,400,000|0.0043|0.013|0.0303|0.0086|0.0018|-0.0173|-0.0433|0.0432|0.0137|-0.0043|91.4894|13.9888|1.7915|1.4257|0.0168|-0.0229);Buy to Open;1;50.0;$5,783.75;10/7/24, 11:25 AM;;$29,075.00;0.0;
419;_trend_(SellClose);Sell to Close;-1;-50.0;$5,786.75;10/7/24, 11:30 AM;$200.00;$29,112.50;-50.0;
420;_trend_(1,728,314,700,000|-0.0043|0|0.0072|0.0101|0.0025|-0.0086|-0.0432|-0.0058|0.0151|-0|89.3617|12.4589|-0.8388|-2.6303|-0.0286|0.0353);Buy to Open;1;50.0;$5,782.75;10/7/24, 11:30 AM;;$29,275.00;0.0;
421;_trend_(SellClose);Sell to Close;-1;-50.0;$5,786.50;10/7/24, 11:35 AM;$175.00;$29,462.50;-50.0;
422;_trend_(1,728,315,000,000|0.0086|0.0022|0.0029|0.0238|0.0025|0.013|-0.0108|-0.0418|0.0425|-0.0025|93.617|14.4381|0.6115|1.4504|-0.0416|0.0496);Buy to Open;1;50.0;$5,783.00;10/7/24, 11:35 AM;;$29,450.00;0.0;
423;_trend_(SellClose);Sell to Close;-1;-50.0;$5,786.75;10/7/24, 11:40 AM;$225.00;$29,687.50;-50.0;
424;_trend_(1,728,315,300,000|-0.0562|-0.0238|-0.0173|0.0065|0.0014|-0.0648|-0.0238|-0.0476|0.0101|0.0018|65.9574|-1.9336|-2.2785|-2.8901|0.0303|-0.0628);Buy to Open;1;50.0;$5,782.25;10/7/24, 11:40 AM;;$29,675.00;0.0;
425;_trend_(SellClose);Sell to Close;-1;-50.0;$5,786.75;10/7/24, 11:45 AM;$275.00;$29,900.00;-50.0;
426;_trend_(1,728,315,600,000|-0.013|-0.0346|-0.0202|-0.0065|0.004|0.0432|-0.0367|-0.0274|-0.0209|0.0043|59.5745|-6.4292|-5.1462|-2.8676|-0.0365|0.0142);Buy to Open;1;50.0;$5,781.25;10/7/24, 11:45 AM;;$29,950.00;0.0;
427;_trend_(SellClose);Sell to Close;-1;-50.0;$5,783.75;10/7/24, 11:50 AM;$125.00;$30,025.00;-50.0;
428;_trend_(1,728,315,900,000|0.0043|-0.0043|-0.0216|-0.0094|0.0025|0.0173|0.0194|-0.0245|-0.0238|0.0018|61.7021|-5.5607|6.5932|11.7394|0.0004|-0.0118);Buy to Open;1;50.0;$5,781.25;10/7/24, 11:50 AM;;$30,075.00;0.0;
429;_trend_(SellClose);Sell to Close;-1;-50.0;$5,783.00;10/7/24, 11:55 AM;$150.00;$30,212.50;-50.0;
430;_trend_(1,728,316,200,000|0|0.0022|-0.0029|-0.0101|-0.0007|-0.0043|0.0367|0.0144|-0.0187|-0.0094|61.7021|-5.0996|5.2579|-1.3353|-0.073|0.067);Buy to Open;1;50.0;$5,780.00;10/7/24, 11:55 AM;;$30,225.00;0.0;
431;_trend_(SellClose);Sell to Close;-1;-50.0;$5,782.50;10/7/24, 12:00 PM;$150.00;$30,437.50;-50.0;
432;_trend_(1,728,316,500,000|-0.0346|-0.0173|-0.0101|-0.0151|-0.0025|-0.0346|-0.013|0.0101|-0.0252|-0.0108|44.6809|-14.086|5.3908|0.1329|0.0087|-0.0225);Buy to Open;1;50.0;$5,779.50;10/7/24, 12:00 PM;;$30,375.00;0.0;
433;_trend_(SellClose);Sell to Close;-1;-50.0;$5,780.75;10/7/24, 12:05 PM;$187.50;$30,625.00;-50.0;
434;_trend_(1,728,316,800,000|-0.0346|-0.0346|-0.0231|-0.0223|0.0007|-0|-0.0368|-0.0015|-0.0461|0.0076|27.6596|-23.8308|3.8626|-1.5282|0.0252|-0.0175);Buy to Open;1;50.0;$5,777.00;10/7/24, 12:05 PM;;$30,562.50;0.0;
435;_trend_(SellClose);Sell to Close;-1;-50.0;$5,779.25;10/7/24, 12:10 PM;$250.00;$30,675.00;-50.0;
436;_trend_(1,728,317,100,000|-0.0433|-0.0389|-0.0375|-0.0202|-0.0068|-0.0087|-0.0216|-0.0346|-0.0267|-0.0054|12|-37.14|1.7446|-2.1179|-0.0251|0.0122);Buy to Open;1;50.0;$5,774.25;10/7/24, 12:10 PM;;$30,812.50;0.0;
437;_trend_(SellClose);Sell to Close;-1;-50.0;$5,777.50;10/7/24, 12:15 PM;$387.50;$30,737.50;-50.0;
438;_trend_(1,728,317,400,000|0.0216|-0.0108|-0.0187|-0.0144|-0.0104|0.0649|0.0238|-0.0087|-0.0079|-0.0101|42.6471|-27.2368|-1.6263|-3.3709|-0.0075|0.0094);Buy to Open;1;50.0;$5,769.75;10/7/24, 12:15 PM;;$31,200.00;0.0;
439;_trend_(SellClose);Sell to Close;-1;-50.0;$5,780.50;10/7/24, 12:20 PM;$212.50;$31,225.00;-50.0;
440;_trend_(1,728,317,700,000|0.0346|0.0281|0.0043|-0.0094|-0.0094|0.013|0.0671|0.0274|-0|-0.0072|54.4118|-13.7884|3.4053|5.0316|-0.0441|0.0548);Buy to Open;1;50.0;$5,776.25;10/7/24, 12:20 PM;;$31,412.50;0.0;
441;_trend_(SellClose);Sell to Close;-1;-50.0;$5,780.50;10/7/24, 12:25 PM;$150.00;$31,512.50;-50.0;
442;_trend_(1,728,318,000,000|0.0173|0.026|0.0245|-0.0065|-0.0083|-0.0173|0.0368|0.062|0.0036|-0.0101|60.2941|-5.9375|6.036|2.6307|0.0252|0.0112);Buy to Open;1;50.0;$5,777.50;10/7/24, 12:25 PM;;$31,562.50;0.0;
443;_trend_(SellClose);Sell to Close;-1;-50.0;$5,780.00;10/7/24, 12:30 PM;$100.00;$31,775.00;-50.0;
444;_trend_(1,728,318,300,000|-0.026|-0.0043|0.0087|-0.005|-0.0101|-0.0433|-0.0325|0.0274|0.0101|-0.0126|51.4706|-10.6908|8.5423|2.5064|-0.0188|-0.0187);Buy to Open;1;50.0;$5,778.00;10/7/24, 12:30 PM;;$31,662.50;0.0;
445;_trend_(SellClose);Sell to Close;-1;-50.0;$5,779.00;10/7/24, 12:35 PM;$262.50;$31,850.00;-50.0;
446;_trend_(1,728,318,600,000|-0.0476|-0.0368|-0.0187|-0.0072|-0.0148|-0.0216|-0.0627|-0.0231|0.0151|-0.0173|35.2941|-20.6086|3.38|-5.1623|0.0216|-0.0256);Buy to Open;1;50.0;$5,773.75;10/7/24, 12:35 PM;;$31,925.00;0.0;
447;_trend_(SellClose);Sell to Close;-1;-50.0;$5,778.25;10/7/24, 12:40 PM;$162.50;$32,162.50;-50.0;
448;_trend_(1,728,318,900,000|-0.0087|-0.0281|-0.0274|-0.0014|-0.0108|0.0389|-0.0238|-0.0519|0.0187|-0.0122|32.3529|-19.8191|8.2916|4.9116|0.0228|0.0037);Buy to Open;1;50.0;$5,775.00;10/7/24, 12:40 PM;;$32,087.50;0.0;
449;_trend_(SellClose);Sell to Close;-1;-50.0;$5,775.75;10/7/24, 12:45 PM;$137.50;$32,125.00;-50.0;
450;_trend_(1,728,319,200,000|-0.0303|-0.0195|-0.0288|-0.0101|-0.0123|-0.0216|0.0173|-0.0375|0.0043|-0.0162|26.7857|-25.1535|10.6448|2.3532|0.0209|-0.0131);Buy to Open;1;50.0;$5,773.00;10/7/24, 12:45 PM;;$32,225.00;0.0;
451;_trend_(SellClose);Sell to Close;-1;-50.0;$5,775.75;10/7/24, 12:50 PM;$225.00;$32,300.00;-50.0;
452;_trend_(1,728,319,500,000|0.026|-0.0022|-0.0043|-0.0115|-0.0104|0.0563|0.026|0.0144|-0.0022|-0.013|39.6226|-13.9364|7.7754|-2.8694|0.0306|0.0013);Buy to Open;1;50.0;$5,771.25;10/7/24, 12:50 PM;;$32,450.00;0.0;
453;_trend_(SellClose);Sell to Close;-1;-50.0;$5,775.75;10/7/24, 12:55 PM;$162.50;$32,487.50;-50.0;
454;_trend_(1,728,319,800,000|-0.013|0.0065|-0.0058|-0.0166|-0.0115|-0.039|0.026|0.0216|-0.0101|-0.0108|35.2941|-14.2325|10.9903|3.2149|0.0295|-0.0181);Buy to Open;1;50.0;$5,772.50;10/7/24, 12:55 PM;;$32,612.50;0.0;
455;_trend_(SellClose);Sell to Close;-1;-50.0;$5,775.75;10/7/24, 1:00 PM;$112.50;$32,550.00;-50.0;
456;_trend_(1,728,320,100,000|0.013|0|0.0087|-0.0101|-0.0076|0.026|0.0022|0.0375|-0.005|-0.005|47.7273|-7.7961|13.5353|2.545|-0.0177|0.0218);Buy to Open;1;50.0;$5,773.50;10/7/24, 1:00 PM;;$32,725.00;0.0;
457;_trend_(SellClose);Sell to Close;-1;-50.0;$5,777.75;10/7/24, 1:05 PM;$162.50;$32,775.00;-50.0;
458;_trend_(1,728,320,400,000|0.0346|0.0238|0.0115|0.0036|-0.0018|0.0216|0.0173|0.0159|0.0108|-0.0025|67.4419|3.5088|5.2266|-8.3087|-0.0205|0.0411);Buy to Open;1;50.0;$5,774.50;10/7/24, 1:05 PM;;$32,887.50;0.0;
459;_trend_(SellClose);Sell to Close;-1;-50.0;$5,778.00;10/7/24, 1:10 PM;$162.50;$32,937.50;-50.0;
460;_trend_(1,728,320,700,000|-0.0043|0.0152|0.0144|0.0043|0.0014|-0.039|0.0152|0.0202|0.0058|0.0083|65.1163|1.7544|4.6561|-0.5706|-0.0357|0.0403);Buy to Open;1;50.0;$5,774.75;10/7/24, 1:10 PM;;$33,050.00;0.0;
461;_trend_(SellClose);Sell to Close;-1;-50.0;$5,778.75;10/7/24, 1:15 PM;$112.50;$33,100.00;-50.0;
462;_trend_(1,728,321,000,000|0.0043|0|0.0115|0.0101|0|0.0087|-0.0238|0.0029|0.0202|0.0104|62.1622|3.0702|5.49|0.8339|0.0476|-0.0415);Buy to Open;1;50.0;$5,776.50;10/7/24, 1:15 PM;;$33,162.50;0.0;
463;_trend_(SellClose);Sell to Close;-1;-50.0;$5,778.75;10/7/24, 1:20 PM;$112.50;$33,362.50;-50.0;
464;_trend_(1,728,321,300,000|0.013|0.0087|0.0043|0.0079|-0.0018|0.0087|-0.0065|-0.0072|0.0195|0.0076|70.2703|7.5658|5.49|0|0.0082|0.0019);Buy to Open;1;50.0;$5,776.50;10/7/24, 1:20 PM;;$33,275.00;0.0;
465;_trend_(SellClose);Sell to Close;-1;-50.0;$5,778.50;10/7/24, 1:25 PM;$300.00;$33,575.00;-50.0;
466;_trend_(1,728,321,600,000|-0.0519|-0.0195|-0.0115|0.0014|-0.0076|-0.0649|-0.0195|-0.026|0.018|0.0007|40|-5.9211|-3.0351|-8.5251|-0.0141|-0.0225);Buy to Open;1;50.0;$5,772.50;10/7/24, 1:25 PM;;$33,575.00;0.0;
467;_trend_(SellClose);Sell to Close;-1;-50.0;$5,777.00;10/7/24, 1:30 PM;$237.50;$33,825.00;-50.0;
468;_trend_(1,728,321,900,000|-0.039|-0.0454|-0.026|-0.0072|-0.0087|0.013|-0.0541|-0.0375|0.0029|0.0014|16.129|-15.1316|2.6585|5.6935|0.006|-0.0281);Buy to Open;1;50.0;$5,772.25;10/7/24, 1:30 PM;;$33,812.50;0.0;
469;_trend_(SellClose);Sell to Close;-1;-50.0;$5,773.50;10/7/24, 1:35 PM;$187.50;$33,900.00;-50.0;
470;_trend_(1,728,322,200,000|-0.0087|-0.0238|-0.0332|-0.0144|-0.0054|0.0303|-0.0043|-0.0375|-0.018|0.0094|25|-16.1184|7.7386|5.0802|-0.0055|0.0136);Buy to Open;1;50.0;$5,769.75;10/7/24, 1:35 PM;;$34,000.00;0.0;
471;_trend_(SellClose);Sell to Close;-1;-50.0;$5,774.25;10/7/24, 1:40 PM;$125.00;$34,150.00;-50.0;
472;_trend_(1,728,322,500,000|-0.0043|-0.0065|-0.0173|-0.0144|-0.0051|0.0043|0.0389|-0.0058|-0.0188|0.0058|22.2222|-15.8991|9.721|1.9823|-0.024|0.0254);Buy to Open;1;50.0;$5,771.75;10/7/24, 1:40 PM;;$34,125.00;0.0;
473;_trend_(SellClose);Sell to Close;-1;-50.0;$5,773.00;10/7/24, 1:45 PM;$112.50;$34,287.50;-50.0;
474;_trend_(1,728,322,800,000|-0.0087|-0.0065|-0.0072|-0.0166|-0.0032|-0.0043|0.0173|0.0187|-0.0267|0.009|16.6667|-17.5439|10.7116|0.9906|-0.022|0.0186);Buy to Open;1;50.0;$5,770.75;10/7/24, 1:45 PM;;$34,237.50;0.0;
475;_trend_(SellClose);Sell to Close;-1;-50.0;$5,772.00;10/7/24, 1:50 PM;$125.00;$34,275.00;-50.0;
476;_trend_(1,728,323,100,000|-0.026|-0.0173|-0.013|-0.0231|-0.0076|-0.0173|-0.0108|0.0202|-0.031|0.0029|2.7027|-21.9455|10.4178|-0.2937|-0.0071|-0.0013);Buy to Open;1;50.0;$5,769.50;10/7/24, 1:50 PM;;$34,362.50;0.0;
477;_trend_(SellClose);Sell to Close;-1;-50.0;$5,772.25;10/7/24, 1:55 PM;$275.00;$34,325.00;-50.0;
478;_trend_(1,728,323,400,000|0.026|0|-0.0029|-0.0101|-0.0043|0.052|0.0065|0.0144|-0.0115|0.0072|37.5|-2.5205|3.9608|-6.457|-0.0331|0.0274);Buy to Open;1;50.0;$5,766.75;10/7/24, 1:55 PM;;$34,637.50;0.0;
479;_trend_(SellClose);Sell to Close;-1;-50.0;$5,773.00;10/7/24, 2:00 PM;$187.50;$35,062.50;-50.0;
480;_trend_(1,728,323,700,000|0.0303|0.0282|0.0101|0.0014|-0.0029|0.0043|0.0455|0.0173|0.0087|0.0047|52.0833|5.3692|7.2859|3.3251|-0.0374|0.0218);Buy to Open;1;50.0;$5,769.25;10/7/24, 2:00 PM;;$34,825.00;0.0;
481;_trend_(SellClose);Sell to Close;-1;-50.0;$5,773.25;10/7/24, 2:05 PM;$487.50;$35,250.00;-50.0;
482;_trend_(1,728,324,000,000|-0.1472|-0.0585|-0.0303|-0.0217|-0.018|-0.1776|-0.0585|-0.0173|-0.0072|-0.0162|6.5574|-16.2297|-3.3145|-10.6004|0.0386|-0.0575);Buy to Open;1;50.0;$5,763.50;10/7/24, 2:05 PM;;$35,312.50;0.0;
483;_trend_(SellClose);Sell to Close;-1;-50.0;$5,766.00;10/7/24, 2:10 PM;$125.00;$35,262.50;-50.0;
484;_trend_(1,728,324,300,000|0.0043|-0.0715|-0.0375|-0.0202|-0.0173|0.1516|-0.0996|-0.0347|-0.0058|-0.0188|8.1967|-12.5819|11.0259|14.3404|-0.0043|-0.0019);Buy to Open;1;50.0;$5,763.50;10/7/24, 2:10 PM;;$35,437.50;0.0;
485;_trend_(SellClose);Sell to Close;-1;-50.0;$5,768.50;10/7/24, 2:15 PM;$200.00;$35,612.50;-50.0;
486;_trend_(1,728,324,600,000|0.039|0.0217|-0.0346|-0.0123|-0.0144|0.0347|0.0802|-0.0448|0.0043|-0.0144|22.9508|-1.6463|3.3714|-7.6545|0.0059|0.0294);Buy to Open;1;50.0;$5,764.50;10/7/24, 2:15 PM;;$35,637.50;0.0;
487;_trend_(SellClose);Sell to Close;-1;-50.0;$5,767.75;10/7/24, 2:20 PM;$175.00;$35,800.00;-50.0;
488;_trend_(1,728,324,900,000|-0.0347|0.0022|0.0029|-0.0137|-0.0184|-0.0737|0.0736|0.0332|0.0094|-0.0166|10|-6.5534|4.2688|0.8974|-0.0173|0.0086);Buy to Open;1;50.0;$5,764.25;10/7/24, 2:20 PM;;$35,812.50;0.0;
489;_trend_(SellClose);Sell to Close;-1;-50.0;$5,766.00;10/7/24, 2:25 PM;$100.00;$35,925.00;-50.0;
490;_trend_(1,728,325,200,000|-0.0087|-0.0217|-0.0014|-0.0195|-0.0148|0.026|-0.0434|0.0361|-0.0094|-0.0072|7.4074|-6.6706|6.7148|2.446|-0.0339|0.0074);Buy to Open;1;50.0;$5,764.00;10/7/24, 2:25 PM;;$35,912.50;0.0;
491;_trend_(SellClose);Sell to Close;-1;-50.0;$5,766.50;10/7/24, 2:30 PM;$150.00;$36,525.00;-50.0;
492;_trend_(1,728,325,500,000|-0.013|-0.0108|-0.0188|-0.0267|-0.0126|-0.0043|-0.013|0.0159|-0.0281|-0.004|2.3256|-8.5173|3.651|-3.0638|0.0509|-0.0367);Buy to Open;1;50.0;$5,763.50;10/7/24, 2:30 PM;;$36,062.50;0.0;
493;_trend_(SellClose);Sell to Close;-1;-50.0;$5,764.00;10/7/24, 2:35 PM;$862.50;$36,600.00;-50.0;
494;_trend_(1,728,325,800,000|-0.1648|-0.0889|-0.0622|-0.0296|-0.0256|-0.1518|-0.0672|-0.065|-0.008|-0.0202|27.2727|7.8485|-8.6979|-12.3489|0.0135|-0.0291);Buy to Open;1;50.0;$5,746.75;10/7/24, 2:35 PM;;$36,925.00;0.0;
495;_trend_(SellClose);Sell to Close;-1;-50.0;$5,756.50;10/7/24, 2:40 PM;$412.50;$37,250.00;-50.0;
496;_trend_(1,728,326,100,000|-0.0174|-0.0911|-0.0651|-0.0332|-0.0267|0.1474|-0.0802|-0.0636|-0.013|-0.0217|24.5283|5.055|2.9835|11.6814|0.0269|-0.0138);Buy to Open;1;50.0;$5,748.25;10/7/24, 2:40 PM;;$37,337.50;0.0;
497;_trend_(SellClose);Sell to Close;-1;-50.0;$5,758.00;10/7/24, 2:45 PM;$400.00;$38,300.00;-50.0;
498;_trend_(1,728,326,400,000|-0.0565|-0.0369|-0.0795|-0.0491|-0.0307|-0.0391|0.052|-0.0607|-0.0369|-0.0274|12.2642|-2.67|2.1922|-0.7913|0.0115|-0.0145);Buy to Open;1;50.0;$5,750.00;10/7/24, 2:45 PM;;$37,737.50;0.0;
499;_trend_(SellClose);Sell to Close;-1;-50.0;$5,751.00;10/7/24, 2:50 PM;$787.50;$38,312.50;-50.0;
500;_trend_(1,728,326,700,000|-0.1957|-0.126|-0.0898|-0.0759|-0.0448|-0.1392|-0.0349|-0.0276|-0.0622|-0.0372|9.2105|-4.303|-0.701|-2.8933|0.0251|-0.0488);Buy to Open;1;50.0;$5,735.25;10/7/24, 2:50 PM;;$38,525.00;0.0;
501;_trend_(SellClose);Sell to Close;-1;-50.0;$5,743.75;10/7/24, 2:55 PM;$337.50;$38,887.50;-50.0;
502;_trend_(1,728,327,000,000|0.0131|-0.0913|-0.0797|-0.0723|-0.0458|0.2087|-0.0544|-0.0146|-0.0528|-0.0415|11.1842|-1.8586|6.5048|7.2058|-0.0107|-0.0418);Buy to Open;1;50.0;$5,737.00;10/7/24, 2:55 PM;;$38,862.50;0.0;
503;_trend_(SellClose);Sell to Close;-1;-50.0;$5,743.00;10/7/24, 3:00 PM;$437.50;$39,012.50;-50.0;
504;_trend_(1,728,327,300,000|-0.0523|-0.0196|-0.0783|-0.0788|-0.0527|-0.0653|0.1064|0.0013|-0.0521|-0.0498|5.7692|-3.6507|5.4866|-1.0182|0.0238|-0.0615);Buy to Open;1;50.0;$5,734.25;10/7/24, 3:00 PM;;$39,300.00;0.0;
505;_trend_(SellClose);Sell to Close;-1;-50.0;$5,741.25;10/7/24, 3:05 PM;$312.50;$39,000.00;-50.0;
506;_trend_(1,728,327,600,000|0.061|0.0044|0.0073|-0.0413|-0.0354|0.1133|0.0957|0.097|-0.0116|-0.0174|16.7883|2.2222|7.832|2.3455|0.0007|0.0179);Buy to Open;1;50.0;$5,735.00;10/7/24, 3:05 PM;;$39,612.50;0.0;
507;_trend_(SellClose);Sell to Close;-1;-50.0;$5,749.50;10/7/24, 3:10 PM;$512.50;$39,850.00;-50.0;
508;_trend_(1,728,327,900,000|0.1263|0.0937|0.045|-0.0174|-0.0253|0.0653|0.1133|0.1247|0.0159|-0.008|37.9562|13.9497|-3.4577|-11.2897|-0.0006|0.005);Buy to Open;1;50.0;$5,739.25;10/7/24, 3:10 PM;;$40,125.00;0.0;
509;_trend_(SellClose);Sell to Close;-1;-50.0;$5,748.25;10/7/24, 3:15 PM;$225.00;$40,187.50;-50.0;
510;_trend_(1,728,328,200,000|-0.0435|0.0414|0.0479|-0.0152|-0.0322|-0.1698|0.037|0.1262|0.0339|-0.0177|31.3433|8.9122|5.6306|9.0883|0.0553|-0.0302);Buy to Open;1;50.0;$5,743.75;10/7/24, 3:15 PM;;$40,350.00;0.0;
511;_trend_(SellClose);Sell to Close;-1;-50.0;$5,748.50;10/7/24, 3:20 PM;$187.50;$40,312.50;-50.0;
512;_trend_(1,728,328,500,000|0.0392|-0.0022|0.0407|0.024|-0.026|0.0827|-0.0959|0.0334|0.0998|-0.0076|39.5349|11.987|6.7522|1.1216|0.0177|-0.0267);Buy to Open;1;50.0;$5,744.75;10/7/24, 3:20 PM;;$40,537.50;0.0;
513;_trend_(SellClose);Sell to Close;-1;-50.0;$5,751.50;10/7/24, 3:25 PM;$250.00;$40,750.00;-50.0;
514;_trend_(1,728,328,800,000|0.0392|0.0392|0.0116|0.0283|-0.022|-0|-0.0022|-0.0334|0.1006|-0.0073|46.5116|14.6757|3.3273|-3.4249|-0.0155|0.0071);Buy to Open;1;50.0;$5,746.50;10/7/24, 3:25 PM;;$40,787.50;0.0;
515;_trend_(SellClose);Sell to Close;-1;-50.0;$5,750.50;10/7/24, 3:30 PM;$237.50;$41,187.50;-50.0;
516;_trend_(1,728,329,100,000|-0.0348|0.0022|0.0145|0.0312|-0.0239|-0.0739|0.0044|-0.0334|0.11|-0.0112|43.6975|8.8852|3.6688|0.3415|0.0419|-0.0289);Buy to Open;1;50.0;$5,745.75;10/7/24, 3:30 PM;;$41,025.00;0.0;
517;_trend_(SellClose);Sell to Close;-1;-50.0;$5,749.25;10/7/24, 3:35 PM;$462.50;$41,350.00;-50.0;
518;_trend_(1,728,329,400,000|-0.0826|-0.0587|-0.0261|0.0073|-0.017|-0.0479|-0.0979|-0.0668|0.0485|0.0086|34.7368|0.0161|-0.9945|-4.6633|0.0471|-0.0136);Buy to Open;1;50.0;$5,740.00;10/7/24, 3:35 PM;;$41,487.50;0.0;
519;_trend_(SellClose);Sell to Close;-1;-50.0;$5,744.25;10/7/24, 3:40 PM;$375.00;$41,650.00;-50.0;
520;_trend_(1,728,329,700,000|0.0044|-0.0391|-0.0377|-0.013|-0.0152|0.087|-0.0413|-0.0493|0.0043|0.0115|35.7895|0.4328|1.5608|2.5553|-0.0186|0.0094);Buy to Open;1;50.0;$5,736.75;10/7/24, 3:40 PM;;$41,862.50;0.0;
521;_trend_(SellClose);Sell to Close;-1;-50.0;$5,743.00;10/7/24, 3:45 PM;$337.50;$41,900.00;-50.0;
522;_trend_(1,728,330,000,000|-0.0305|-0.0131|-0.0362|-0.0109|-0.013|-0.0348|0.0456|-0.0508|0.0043|0.0176|39.1304|-3.3271|2.3298|0.7691|0.0092|-0.0258);Buy to Open;1;50.0;$5,736.25;10/7/24, 3:45 PM;;$42,200.00;0.0;
523;_trend_(SellClose);Sell to Close;-1;-50.0;$5,743.25;10/7/24, 3:50 PM;$275.00;$41,812.50;-50.0;
524;_trend_(1,728,330,300,000|0.0218|-0.0044|-0.0015|-0.0138|0.0051|0.0522|0.0348|0.0246|-0.0377|0.0499|46.3768|-1.6708|4.8059|2.476|0.0138|0.0158);Buy to Open;1;50.0;$5,737.75;10/7/24, 3:50 PM;;$42,475.00;0.0;
525;_trend_(SellClose);Sell to Close;-1;-50.0;$5,755.75;10/7/24, 3:55 PM;$687.50;$42,912.50;-50.0;
526;_trend_(1,728,330,600,000|0.1524|0.0871|0.0479|0.0051|0.0167|0.1306|0.1002|0.0856|-0.0232|0.0625|77.907|12.9991|-10.2962|-15.102|-0.0624|0.0328);Buy to Open;1;50.0;$5,742.00;10/7/24, 3:55 PM;;$43,162.50;0.0;
527;_trend_(SellClose);Sell to Close;-1;-50.0;$5,752.50;10/7/24, 4:00 PM;$587.50;$43,387.50;-50.0;
528;_trend_(1,728,330,900,000|-0.0696|0.0414|0.0348|-0.0007|0.0153|-0.2219|0.0457|0.0711|-0.032|0.0679|57.8313|3.7003|-7.4494|2.8468|0.0246|0.0046);Buy to Open;1;50.0;$5,740.75;10/7/24, 4:00 PM;;$43,750.00;0.0;
529;_trend_(SellClose);Sell to Close;-1;-50.0;$5,750.75;10/7/24, 4:05 PM;$212.50;$43,887.50;-50.0;
530;_trend_(1,728,331,200,000|0.0174|-0.0261|0.0334|0.016|0.0116|0.087|-0.1132|0.0348|0.0087|0.047|60.2564|4.3017|4.2992|11.7486|-0.0174|0.0414);Buy to Open;1;50.0;$5,746.50;10/7/24, 4:05 PM;;$43,962.50;0.0;
531;_trend_(SellClose);Sell to Close;-1;-50.0;$5,749.50;10/7/24, 4:10 PM;$112.50;$44,012.50;-50.0;
532;_trend_(1,728,331,500,000|0|0.0087|-0.0174|0.0152|0.0011|-0.0174|-0.0327|-0.0653|0.0283|0.0264|60.2564|4.1069|7.031|2.7318|-0.0142|0.0112);Buy to Open;1;50.0;$5,747.25;10/7/24, 4:10 PM;;$44,075.00;0.0;
533;_trend_(SellClose);Sell to Close;-1;-50.0;$5,749.00;10/7/24, 4:15 PM;$62.50;$44,075.00;-50.0;
534;_trend_(1,728,331,800,000|0.0087|0.0043|0.0087|0.0218|0.0054|0.0087|0.0304|-0.0261|0.0327|0.0376|62.8205|4.4029|8.4799|1.4489|-0.004|-0.0087);Buy to Open;1;50.0;$5,747.75;10/7/24, 4:15 PM;;$44,137.50;0.0;
535;_trend_(SellClose);Sell to Close;-1;-50.0;$5,749.50;10/7/24, 4:20 PM;$50.00;$44,162.50;-50.0;
536;_trend_(1,728,332,100,000|0.0087|0.0087|0.0058|0.0196|0.0029|-0|-0|-0.0276|0.0334|0.0289|65.3846|5|8.7664|0.2864|-0.0016|0.015);Buy to Open;1;50.0;$5,748.50;10/7/24, 4:20 PM;;$44,187.50;0.0;
537;_trend_(SellClose);Sell to Close;-1;-50.0;$5,749.50;10/7/24, 4:25 PM;$25.00;$44,212.50;-50.0;
