FT,ToD,DoW,MO,Dc1,Dc3,Dr1,Dr3,Mc1,Mc3,Mr1,Mr3
1716768300000,1205,1,0,dn,dn,0,-1.25,nm,mv,0,1.195
1716768600000,1210,1,0,dn,dn,-0.25,-1.5,nm,mv,0.415,1.2983
1716768900000,1215,1,0,dn,dn,-1,-0.5,mv,nm,1.6,0.4175
1716769200000,1220,1,0,dn,up,-0.25,0.5,nm,nm,0.3721,0.416
1716769500000,1225,1,0,up,up,0.75,0.75,mv,nm,1.3234,0.6351
1716769800000,1230,1,0,dn,dn,0,0,nm,nm,0,0
1716770100000,1235,1,0,dn,dn,0,0,nm,nm,0,0
1716770400000,1240,1,0,dn,up,0,0.5,nm,nm,0,0.4408
1716770700000,1245,1,0,dn,up,0,0.25,nm,nm,0,0.2194
1716771000000,1250,1,0,up,up,0.5,0.75,nm,nm,1.6036,0.6556
1716771300000,1255,1,0,dn,up,-0.25,0.5,nm,nm,0.8242,0.4519
1716771600000,1260,1,0,up,dn,0.5,-0.5,mv,nm,2.2283,0.4924
1716771900000,1265,1,0,up,dn,0.25,-1.25,nm,mv,0.8944,1.4981
1716772200000,1270,1,0,dn,dn,-1.25,-0.5,mv,nm,4.5227,0.6838
1716772500000,1275,1,0,dn,up,-0.25,1.25,nm,mv,0.415,1.857
1716772800000,1280,1,0,up,up,1,1.75,mv,mv,1.6483,2.3795
1716773100000,1285,1,0,up,up,0.5,1.25,mv,mv,0.7071,1.6771
1716773400000,1290,1,0,up,up,0.25,1.25,nm,mv,0.3482,1.5676
1716773700000,1295,1,0,up,up,0.5,1.25,mv,mv,0.7121,1.4097
1716774000000,1300,1,0,up,up,0.5,0.5,mv,nm,0.6963,0.5639
1716774300000,1305,1,0,up,dn,0.25,-0.5,nm,nm,0.6708,0.5436
1716774600000,1310,1,0,dn,dn,-0.25,-1.75,nm,mv,1,1.986
1716774900000,1315,1,0,dn,dn,-0.5,-1.75,mv,mv,1.8741,2.2939
1716775200000,1320,1,0,dn,dn,-1,-0.75,mv,mv,2.6667,0.9831
1716775500000,1325,1,0,dn,dn,-0.25,-0.75,nm,mv,0.4523,0.8231
1716775800000,1330,1,0,up,dn,0.5,-1.25,mv,mv,1.0252,1.2288
1716776100000,1335,1,0,dn,dn,-1,-3,mv,mv,2.0505,2.8893
1716776400000,1340,1,0,dn,dn,-0.75,-0.5,mv,nm,1.46,0.4729
1716776700000,1345,1,0,dn,dn,-1.25,0,mv,nm,2.4019,0
1716777000000,1350,1,0,up,up,1.5,1,mv,mv,2.5392,0.7769
1716777300000,1355,1,0,dn,up,-0.25,0.25,nm,nm,0.2629,0.1972
1716777600000,1360,1,0,dn,up,-0.25,0.5,nm,nm,0.2629,0.398
1716777900000,1365,1,0,up,up,0.75,1.25,mv,mv,0.8356,0.9698
1716778200000,1370,1,0,dn,up,0,1.25,nm,mv,0,0.9864
1716778500000,1375,1,0,up,up,0.5,1.25,mv,mv,0.58,0.9831
1716778800000,1380,1,0,up,up,0.75,0.75,mv,mv,1.2,0.5899
1716779100000,1385,1,0,dn,up,0,0.25,nm,nm,0,0.2022
1716779400000,1390,1,0,dn,dn,0,0,nm,nm,0,0
1716779700000,1395,1,0,up,dn,0.25,-0.25,nm,nm,0.7276,0.2064
1716780000000,1400,1,0,dn,dn,-0.25,-0.25,nm,nm,0.866,0.2138
1716780300000,1405,1,0,dn,dn,-0.25,-0.5,nm,nm,0.7442,0.4316
1716780600000,1410,1,0,up,dn,0.25,0,nm,nm,0.7276,0
1716780900000,1415,1,0,dn,dn,-0.5,-0.25,mv,nm,2.4495,0.2286
1716781200000,1420,1,0,up,dn,0.25,-0.25,nm,nm,0.9045,0.2439
1716781500000,1425,1,0,dn,dn,0,-0.5,nm,nm,0,0.4949
1716781800000,1430,1,0,dn,dn,-0.5,-0.75,mv,mv,1.8091,0.7529
1716782100000,1435,1,0,dn,up,0,0.5,nm,nm,0,0.5262
1716782400000,0,1,0,dn,up,-0.25,1,nm,mv,0.8018,1.6347
1716782700000,5,1,0,up,up,0.75,1.25,mv,mv,2.7136,1.9825
1716783000000,10,1,0,up,up,0.5,0.75,mv,mv,1.272,1.1872
1716783300000,15,1,0,dn,up,0,0.5,nm,nm,0,0.7914
1716783600000,20,1,0,up,up,0.25,0.25,nm,nm,0.5883,0.3714
1716783900000,25,1,0,up,dn,0.25,0,nm,nm,0.7442,0
1716784200000,30,1,0,dn,dn,-0.25,-0.75,nm,mv,0.7746,1.167
1716784500000,35,1,0,dn,up,0,0.25,nm,nm,0,0.4191
1716784800000,40,1,0,dn,up,-0.5,0.75,mv,mv,2.0889,1.3851
1716785100000,45,1,0,up,up,0.75,1.75,mv,mv,2.8111,3.1461
1716785400000,50,1,0,up,up,0.5,1.25,mv,mv,1.2511,2.2472
1716785700000,55,1,0,up,up,0.5,1.5,mv,mv,1.1711,2.5943
1716786000000,60,1,0,up,up,0.25,0.25,nm,nm,0.5571,0.3658
1716786300000,65,1,0,up,dn,0.75,0,mv,nm,1.8371,0
1716786600000,70,1,0,dn,dn,-0.75,-0.75,mv,mv,1.7566,1.0181
1716786900000,75,1,0,dn,dn,0,0,nm,nm,0,0
1716787200000,80,1,0,dn,dn,0,0,nm,nm,0,0
1716787500000,85,1,0,dn,up,0,0.5,nm,nm,0,0.662
1716787800000,90,1,0,dn,up,0,0.25,nm,nm,0,0.3423
1716788100000,95,1,0,up,up,0.5,0.75,mv,mv,1.1547,1.1004
1716788400000,100,1,0,dn,up,-0.25,0.75,nm,mv,0.6838,1.1004
1716788700000,105,1,0,up,dn,0.5,-0.25,mv,nm,2.2283,0.3727
1716789000000,110,1,0,up,dn,0.5,-0.5,mv,nm,1.7889,0.7737
1716789300000,115,1,0,dn,dn,-1.25,-0.5,mv,nm,4.1208,0.7737
1716789600000,120,1,0,up,up,0.25,1.75,nm,mv,0.3974,2.6411
1716789900000,125,1,0,up,up,0.5,1.5,mv,mv,0.7861,2.17
1716790200000,130,1,0,up,up,1,2,mv,mv,1.5723,2.8042
1716790500000,135,1,0,dn,up,0,1.25,nm,mv,0,1.6897
1716790800000,140,1,0,up,up,1,1.75,mv,mv,1.4241,2.2514
1716791100000,145,1,0,up,up,0.25,0.5,nm,nm,0.3273,0.5889
1716791400000,150,1,0,up,up,0.5,0.5,mv,mv,1.3093,0.6116
1716791700000,155,1,0,dn,up,-0.25,0.25,nm,nm,0.6838,0.2944
1716792000000,160,1,0,up,dn,0.25,0,nm,nm,0.5303,0
1716792300000,165,1,0,up,dn,0.25,-1.5,nm,mv,0.636,1.8382
1716792600000,170,1,0,dn,dn,-0.5,-2,mv,mv,1.3416,2.4721
1716792900000,175,1,0,dn,dn,-1.25,-1.5,mv,mv,3.638,1.9758
1716793200000,180,1,0,dn,up,-0.25,0.5,nm,mv,0.4243,0.562
1716793500000,185,1,0,dn,up,0,0.5,nm,mv,0,0.474
1716793800000,190,1,0,up,dn,0.75,-0.25,mv,nm,1.4412,0.2194
1716794100000,195,1,0,dn,dn,-0.25,-1.75,nm,mv,0.4009,1.5346
1716794400000,200,1,0,dn,dn,-0.75,-2.5,mv,mv,1.2603,2.2004
1716794700000,205,1,0,dn,dn,-0.75,-1,mv,mv,1.2108,0.8801
1716795000000,210,1,0,dn,dn,-1,-1.25,mv,mv,1.9662,1.0248
1716795300000,215,1,0,up,up,0.75,1,mv,mv,1.2728,0.7373
1716795600000,220,1,0,dn,up,-1,0.5,mv,nm,1.4021,0.3645
1716795900000,225,1,0,up,up,1.25,2,mv,mv,2.0412,1.5029
1716796200000,230,1,0,up,up,0.25,0.75,nm,mv,0.2774,0.5767
1716796500000,235,1,0,up,dn,0.5,-2.25,mv,mv,0.5644,1.8726
1716796800000,240,1,0,dn,dn,0,-1.5,nm,mv,0,1.1857
1716797100000,245,1,0,dn,dn,-2.75,-0.75,mv,mv,3.9372,0.6267
1716797400000,250,1,0,up,up,1.25,2.25,mv,mv,0.9718,1.7859
1716797700000,255,1,0,up,up,0.75,1.25,mv,mv,0.555,0.9922
1716798000000,260,1,0,up,up,0.25,0.25,nm,nm,0.1936,0.2008
1716798300000,265,1,0,up,up,0.25,0.25,nm,nm,0.1936,0.1782
1716798600000,270,1,0,dn,dn,-0.25,0,nm,nm,0.1956,0
1716798900000,275,1,0,up,dn,0.25,-1,nm,mv,0.1953,0.7246
1716799200000,280,1,0,dn,dn,0,-1,nm,mv,0,0.7425
1716799500000,285,1,0,dn,dn,-1.25,-0.25,mv,nm,4.1208,0.1867
1716799800000,290,1,0,up,up,0.25,1.5,nm,mv,0.4671,1.1166
1716800100000,295,1,0,up,up,0.75,1,mv,mv,1.4013,0.7379
1716800400000,300,1,0,up,dn,0.5,-0.25,mv,nm,0.8072,0.1913
1716800700000,305,1,0,dn,dn,-0.25,-1,nm,mv,0.3906,0.8123
1716801000000,310,1,0,dn,dn,-0.5,-0.25,mv,nm,0.7746,0.2045
1716801300000,315,1,0,dn,dn,-0.25,-0.25,nm,nm,0.3721,0.212
1716801600000,320,1,0,up,up,0.5,0.5,mv,nm,1.1142,0.4189
1716801900000,325,1,0,dn,dn,-0.5,-0.25,mv,nm,1.0565,0.2098
1716802200000,330,1,0,up,up,0.5,0.75,mv,mv,1.1767,0.6846
1716802500000,335,1,0,dn,dn,-0.25,-1.25,nm,mv,0.5883,1.1504
1716802800000,340,1,0,up,dn,0.5,-0.75,mv,mv,1.1767,0.7867
1716803100000,345,1,0,dn,up,-1.5,0.25,mv,nm,3.5301,0.2808
1716803400000,350,1,0,up,up,0.25,2,nm,mv,0.3413,2.1618
1716803700000,355,1,0,up,up,1.5,1.25,mv,mv,2.1362,1.5878
1716804000000,360,1,0,up,dn,0.25,-0.75,nm,mv,0.275,1.0314
1716804300000,365,1,0,dn,dn,-0.5,-1.25,mv,mv,0.5565,1.4367
1716804600000,370,1,0,dn,dn,-0.5,-0.5,mv,nm,0.5432,0.5465
1716804900000,375,1,0,dn,up,-0.25,0.75,nm,mv,0.2716,0.8035
1716805200000,380,1,0,up,up,0.25,1,nm,mv,0.3631,1.0525
1716805500000,385,1,0,up,up,0.75,1.25,mv,mv,1.0894,1.3476
1716805800000,390,1,0,dn,up,0,0.25,nm,nm,0,0.2662
1716806100000,395,1,0,up,up,0.5,0.25,mv,nm,1.1289,0.2767
1716806400000,400,1,0,dn,dn,-0.25,-1,nm,mv,0.5855,1.0873
1716806700000,405,1,0,dn,dn,0,-0.5,nm,nm,0,0.5451
1716807000000,410,1,0,dn,dn,-0.75,-0.75,mv,mv,2.2326,0.8542
1716807300000,415,1,0,up,up,0.25,1,nm,mv,0.5126,1.0943
1716807600000,420,1,0,dn,dn,-0.25,-0.25,nm,nm,0.636,0.2714
1716807900000,425,1,0,up,dn,1,-0.5,mv,nm,2.5022,0.534
1716808200000,430,1,0,dn,dn,-1,-1,mv,mv,1.8516,1.0436
1716808500000,435,1,0,dn,dn,-0.5,-0.5,mv,nm,0.7605,0.5271
1716808800000,440,1,0,up,dn,0.5,0,mv,nm,0.7485,0
1716809100000,445,1,0,dn,dn,-0.5,0,mv,nm,0.7559,0
1716809400000,450,1,0,dn,up,0,1,nm,mv,0,1.0765
1716809700000,455,1,0,up,up,0.5,0.75,mv,mv,0.7442,0.9393
1716810000000,460,1,0,up,up,0.5,0.75,mv,mv,0.9045,1.0242
1716810300000,465,1,0,dn,up,-0.25,1.5,nm,mv,0.5571,1.9728
1716810600000,470,1,0,up,up,0.5,2,mv,mv,1.2443,2.7749
1716810900000,475,1,0,up,up,1.25,0.5,mv,nm,3.1109,0.6918
1716811200000,480,1,0,up,dn,0.25,-1.25,nm,mv,0.5303,1.61
1716811500000,485,1,0,dn,dn,-1,-0.75,mv,mv,2.2577,0.8681
1716811800000,490,1,0,dn,up,-0.5,0.25,mv,nm,0.7159,0.3007
1716812100000,495,1,0,up,up,0.75,1,mv,mv,1.0307,1.1179
1716812400000,500,1,0,dn,dn,0,-1.5,nm,mv,0,1.6394
1716812700000,505,1,0,up,dn,0.25,-1.75,nm,mv,0.3349,1.991
1716813000000,510,1,0,dn,dn,-1.75,-2.75,mv,mv,3.0879,3.101
1716813300000,515,1,0,dn,dn,-0.25,-0.5,nm,nm,0.3027,0.5283
1716813600000,520,1,0,dn,dn,-0.75,-1.5,mv,mv,0.9649,1.4723
1716813900000,525,1,1,up,dn,0.5,-0.5,mv,nm,0.6281,0.4168
1716814200000,530,1,1,dn,dn,-1.25,-0.25,mv,nm,1.6771,0.2084
1716814500000,535,1,1,up,up,0.25,1.25,nm,mv,0.3141,1.0203
1716814800000,540,1,1,up,up,0.75,1,mv,mv,0.9422,0.8162
1716815100000,545,1,1,up,up,0.25,0.75,nm,mv,0.3554,0.6124
1716815400000,550,1,1,dn,up,0,0.75,nm,mv,0,0.592
1716815700000,555,1,1,up,up,0.5,4,mv,mv,0.7811,3.1572
1716816000000,560,1,1,up,up,0.25,4.25,nm,mv,0.3906,3.3545
1716816300000,565,1,1,up,up,3.25,4,mv,mv,13.7886,3.1572
1716816600000,570,1,1,up,dn,0.75,-1.5,mv,mv,0.6784,0.973
1716816900000,575,1,1,dn,dn,0,-3.75,nm,mv,0,2.119
1716817200000,580,1,1,dn,dn,-2.25,-4.25,mv,mv,1.9891,2.1509
1716817500000,585,1,1,dn,dn,-1.5,-1.75,mv,mv,0.9345,0.8803
1716817800000,590,1,1,dn,dn,-0.5,-1.25,nm,mv,0.2851,0.5711
1716818100000,595,1,1,up,dn,0.25,-0.75,nm,nm,0.1417,0.3109
1716818400000,600,1,1,dn,dn,-1,-1.25,mv,mv,0.9662,0.5151
1716818700000,605,1,1,dn,dn,0,0,nm,nm,0,0
1716819000000,610,1,1,dn,up,-0.25,0.75,nm,nm,0.29,0.3131
1716819300000,615,1,1,up,up,0.25,1.75,nm,mv,0.4201,0.7515
1716819600000,620,1,1,up,up,0.75,2.5,mv,mv,1.6933,1.0747
1716819900000,625,1,1,up,up,0.75,3,mv,mv,1.3887,1.3016
1716820200000,630,1,1,up,up,1,2.5,mv,mv,1.6483,1.0726
1716820500000,635,1,1,up,up,1.25,3.25,mv,mv,2.7854,1.3626
1716820800000,640,1,1,up,up,0.25,3.5,nm,mv,0.5053,1.4262
1716821100000,645,1,1,up,up,1.75,3.25,mv,mv,4.7863,1.302
1716821400000,650,1,1,up,up,1.5,1.75,mv,mv,3.2199,0.6803
1716821700000,655,1,1,dn,up,0,1.25,nm,mv,0,0.4713
1716822000000,660,1,1,up,up,0.25,1,nm,nm,0.3931,0.3835
1716822300000,665,1,1,up,up,1,1.5,mv,mv,1.4552,0.604
1716822600000,670,1,1,dn,up,-0.25,0.25,nm,nm,0.3743,0.1062
1716822900000,675,1,1,up,up,0.75,1.75,mv,mv,0.9924,0.7591
1716823200000,680,1,1,dn,up,-0.25,1.25,nm,mv,0.415,0.6099
1716823500000,685,1,1,up,up,1.25,0.75,mv,nm,2.6112,0.4588
1716823800000,690,1,1,up,up,0.25,0.5,nm,nm,0.4275,0.339
1716824100000,695,1,1,dn,up,-0.75,0.5,mv,nm,1.2824,0.3754
1716824400000,700,1,1,up,up,1,2.25,mv,mv,1.4884,1.8281
1716824700000,705,1,1,up,up,0.25,1.25,nm,mv,0.3554,1.1801
1716825000000,710,1,1,up,up,1,0.5,mv,nm,1.4633,0.4901
1716825300000,715,1,1,dn,dn,0,-0.75,nm,nm,0,0.7512
1716825600000,720,1,1,dn,up,-0.5,0.75,nm,nm,0.8301,0.7451
1716825900000,725,1,1,dn,up,-0.25,0.75,nm,nm,0.3721,0.7276
1716826200000,730,1,1,up,up,1.5,2,mv,mv,2.5981,1.7926
1716826500000,735,1,1,dn,dn,-0.5,-0.75,nm,nm,0.7121,0.6838
1716826800000,740,1,1,up,up,1,0.25,mv,nm,1.2997,0.2492
1716827100000,745,1,1,dn,dn,-1.25,-0.25,mv,nm,1.6246,0.2897
1716827400000,750,1,1,up,up,0.5,2.75,nm,mv,0.5283,3.4219
1716827700000,755,1,1,up,up,0.5,1,nm,nm,0.5367,1.2649
1716828000000,760,1,1,up,up,1.75,1.75,mv,mv,1.9071,2.1322
1716828300000,765,1,1,dn,dn,-1.25,-3,mv,mv,1.2815,3.1927
1716828600000,770,1,1,up,dn,1.25,-2,mv,mv,1.1235,2.157
1716828900000,775,1,1,dn,dn,-3,-4,mv,mv,2.6186,4.257
1716847200000,1080,2,0,dn,dn,-0.25,-1.5,nm,mv,0.1547,1.1787
1716847500000,1085,2,0,dn,dn,-0.75,-2.5,mv,mv,0.4692,1.7889
1716847800000,1090,2,0,dn,dn,-0.5,-2.25,nm,mv,0.3166,1.3027
1716848100000,1095,2,0,dn,dn,-1.25,-2,mv,mv,0.9869,1.1314
1716848400000,1100,2,0,dn,dn,-0.5,-2,nm,mv,0.3948,1.0755
1716848700000,1105,2,0,dn,dn,-0.25,-0.5,nm,nm,0.2691,0.273
1716849000000,1110,2,0,dn,up,-1.25,0.75,mv,nm,3.638,0.4106
1716849300000,1115,2,0,up,up,1,2.5,mv,mv,2.6186,1.3592
1716849600000,1120,2,0,up,up,1,1.75,mv,mv,1.3232,0.9514
1716849900000,1125,2,0,up,dn,0.5,-0.25,nm,nm,0.5383,0.1359
1716850200000,1130,2,0,up,up,0.25,0.5,nm,nm,0.303,0.256
1716850500000,1135,2,0,dn,dn,-1,-0.5,mv,nm,1.2774,0.2583
1716850800000,1140,2,0,up,up,1.25,1,mv,nm,1.3927,0.5165
1716851100000,1145,2,0,dn,dn,-0.75,-1,mv,nm,1,0.5147
1716851400000,1150,2,0,up,dn,0.5,-0.25,nm,nm,0.5993,0.1288
1716851700000,1155,2,0,dn,dn,-0.75,-0.75,mv,nm,0.9691,0.4133
1716852000000,1160,2,0,dn,dn,0,-0.25,nm,nm,0,0.141
1716852300000,1165,2,0,dn,dn,0,-0.25,nm,nm,0,0.1494
1716852600000,1170,2,0,dn,dn,-0.25,-0.75,nm,nm,0.3579,0.4718
1716852900000,1175,2,0,dn,dn,0,-1.5,nm,mv,0,0.9604
1716853200000,1180,2,0,dn,dn,-0.5,-2,nm,mv,1.3416,1.5029
1716853500000,1185,2,0,dn,dn,-1,-1.25,mv,mv,3.4641,0.9559
1716853800000,1190,2,0,dn,dn,-0.5,-1.25,nm,mv,1.3675,1.0117
1716854100000,1195,2,0,up,dn,0.25,-1.75,nm,mv,0.7223,1.4404
1716854400000,1200,2,0,dn,dn,-1,-0.75,mv,nm,2.5022,0.6421
1716854700000,1205,2,0,dn,dn,-1,-0.5,mv,nm,2.1466,0.4474
1716855000000,1210,2,0,up,up,1.25,0.5,mv,nm,2.7735,0.4272
1716855300000,1215,2,0,dn,dn,-0.75,-1.5,mv,mv,0.8955,1.3084
1716855600000,1220,2,0,dn,dn,0,0,nm,nm,0,0
1716855900000,1225,2,0,dn,dn,-0.75,0,mv,nm,0.927,0
1716856200000,1230,2,0,up,dn,0.75,-0.25,mv,nm,0.937,0.3166
1716856500000,1235,2,0,dn,dn,0,-0.25,nm,nm,0,0.3308
1716856800000,1240,2,0,dn,dn,-1,-0.25,mv,nm,1.3675,0.3239
1716857100000,1245,2,0,up,up,0.75,2,mv,mv,1.2451,3
1716857400000,1250,2,0,dn,up,0,1.5,nm,mv,0,2.2283
1716857700000,1255,2,0,up,up,1.25,0.75,mv,nm,1.8713,1.1142
1716858000000,1260,2,0,up,dn,0.25,-1,nm,mv,0.3436,1.0929
1716858300000,1265,2,0,dn,dn,-0.75,-0.75,mv,nm,1.0738,0.7294
1716858600000,1270,2,0,dn,up,-0.5,0.5,nm,nm,0.636,0.4698
1716858900000,1275,2,0,up,up,0.5,2.75,nm,mv,0.7276,2.569
1716859200000,1280,2,0,up,up,0.5,1.25,nm,mv,0.7605,1.2
1716859500000,1285,2,0,up,dn,1.75,0,mv,nm,2.6199,0
1716859800000,1290,2,0,dn,dn,-1,-0.25,mv,nm,1.2361,0.2151
1716860100000,1295,2,0,dn,up,-0.75,1,mv,mv,0.7955,0.8655
1716860400000,1300,2,0,up,up,1.5,1.25,mv,mv,1.591,1.1753
1716860700000,1305,2,0,up,up,0.25,0.5,nm,nm,0.2433,0.4789
1716861000000,1310,2,0,dn,dn,-0.5,-0.25,nm,nm,0.4863,0.2402
1716861300000,1315,2,0,up,up,0.75,0.75,mv,nm,0.698,0.7066
1716861600000,1320,2,0,dn,dn,-0.5,-0.25,mv,nm,0.5663,0.2607
1716861900000,1325,2,0,up,dn,0.5,0,mv,nm,0.6247,0
1716862200000,1330,2,0,dn,dn,-0.25,-0.5,nm,nm,0.356,0.5193
1716862500000,1335,2,0,dn,dn,-0.25,-0.75,nm,mv,0.5126,0.779
1716862800000,1340,2,0,dn,dn,0,0,nm,nm,0,0
1716863100000,1345,2,0,dn,dn,-0.5,-0.25,mv,nm,1.1289,0.2587
1716863400000,1350,2,0,up,up,0.5,0.5,mv,nm,1.4552,0.5341
1716863700000,1355,2,0,dn,up,-0.25,0.5,nm,nm,0.6547,0.5574
1716864000000,1360,2,0,up,up,0.25,0.75,nm,mv,0.7947,0.836
1716864300000,1365,2,0,up,up,0.5,0.25,mv,nm,1.4884,0.2948
1716864600000,1370,2,0,dn,up,0,0.75,nm,mv,0,0.927
1716864900000,1375,2,0,dn,up,-0.25,1.25,nm,mv,0.6708,1.5372
1716865200000,1380,2,0,up,up,1,1,mv,mv,3.1789,1.7321
1716865500000,1385,2,0,up,up,0.5,0.5,mv,nm,1.1289,0.927
1716865800000,1390,2,0,dn,dn,-0.5,0,mv,nm,1.2511,0
1716866100000,1395,2,0,up,up,0.5,1.25,mv,mv,0.9831,2.1166
1716866400000,1400,2,0,dn,up,0,0.5,nm,nm,0,0.8752
1716866700000,1405,2,0,up,up,0.75,1,mv,mv,1.4746,1.8863
1716867000000,1410,2,0,dn,dn,-0.25,0,nm,nm,0.5053,0
1716867300000,1415,2,0,up,up,0.5,0.5,mv,nm,1.1142,0.8931
1716867600000,1420,2,0,dn,dn,-0.25,-0.5,nm,nm,0.5571,0.8731
1716867900000,1425,2,0,up,dn,0.25,-0.25,nm,nm,0.636,0.446
1716868200000,1430,2,0,dn,dn,-0.5,-0.5,mv,nm,1.3416,0.9031
1716868500000,1435,2,0,dn,up,0,0.25,nm,nm,0,0.4516
1716868800000,0,2,0,dn,up,0,0.75,nm,mv,0,1.4835
1716869100000,5,2,0,up,up,0.25,0.75,nm,mv,0.7746,1.3864
1716869400000,10,2,0,up,dn,0.5,0,mv,nm,1.8741,0
1716869700000,15,2,0,dn,dn,0,-0.25,nm,nm,0,0.477
1716870000000,20,2,0,dn,dn,-0.5,0,mv,nm,1.6483,0
1716870300000,25,2,0,up,dn,0.25,-0.25,nm,nm,0.8242,0.4685
1716870600000,30,2,0,up,dn,0.25,-0.75,nm,mv,0.8018,1.3534
1716870900000,35,2,0,dn,dn,-0.75,-1.5,mv,mv,2.3842,2.7093
1716871200000,40,2,0,dn,dn,-0.25,-1.5,nm,mv,0.5644,2.865
1716871500000,45,2,0,dn,dn,-0.5,-1,mv,mv,1.3416,1.8516
1716871800000,50,2,0,dn,dn,-0.75,-0.5,mv,mv,1.964,0.7647
1716872100000,55,2,0,up,up,0.25,0.25,nm,nm,0.597,0.3356
1716872400000,60,2,0,dn,dn,0,-0.75,nm,mv,0,1.0596
1716872700000,65,2,0,dn,dn,0,0,nm,nm,0,0
1716873000000,70,2,0,dn,dn,-0.75,-0.25,mv,nm,2.2326,0.3906
1716873300000,75,2,0,up,dn,0.75,-0.25,mv,nm,1.908,0.3865
1716873600000,80,2,0,dn,dn,-0.25,-0.5,nm,mv,0.4685,0.8032
1716873900000,85,2,0,dn,up,-0.75,1,mv,mv,1.6432,1.61
1716874200000,90,2,0,up,up,0.5,1.25,mv,mv,0.9733,2.0125
1716874500000,95,2,0,up,up,1.25,1.75,mv,mv,2.188,2.8174
1716874800000,100,2,0,dn,dn,-0.5,0,mv,nm,0.6576,0
1716875100000,105,2,0,up,dn,1,-0.75,mv,mv,1.395,1.0292
1716875400000,110,2,0,dn,dn,-0.5,-3.25,mv,mv,0.6616,3.9038
1716875700000,115,2,0,dn,dn,-1.25,-1.25,mv,mv,1.59,1.5015
1716876000000,120,2,0,dn,dn,-1.5,-1,mv,mv,1.6713,1.1867
1716876300000,125,2,0,up,up,1.5,1.25,mv,mv,1.4412,1.1463
1716876600000,130,2,0,dn,dn,-1,-0.5,mv,nm,0.9065,0.4516
1716876900000,135,2,0,up,up,0.75,1.75,mv,mv,0.6577,1.5729
1716877200000,140,2,0,dn,up,-0.25,2.75,nm,mv,0.2281,2.3969
1716877500000,145,2,0,up,up,1.25,3.25,mv,mv,1.1429,2.9232
1716877800000,150,2,0,up,up,1.75,2.5,mv,mv,1.5556,2.1101
1716878100000,155,2,0,up,up,0.25,0.75,nm,mv,0.2535,0.5571
1716878400000,160,2,0,up,up,0.5,0.5,mv,nm,0.5449,0.3268
1716878700000,165,2,0,dn,up,0,1.5,nm,mv,0,0.9424
1716879000000,170,2,0,dn,up,0,0.75,nm,mv,0,0.4718
1716879300000,175,2,0,up,dn,1.5,-3.25,mv,mv,2.2814,2.057
1716879600000,180,2,0,dn,dn,-0.75,-5.25,mv,mv,1.0681,3.3148
1716879900000,185,2,0,dn,dn,-4,-3.75,mv,mv,5.9084,2.4026
1716880200000,190,2,0,dn,up,-0.5,0.75,nm,mv,0.2903,0.4171
1716880500000,195,2,0,up,up,0.75,0.5,mv,nm,0.4493,0.2266
1716880800000,200,2,0,up,up,0.5,1.5,nm,mv,0.2877,0.6433
1716881100000,205,2,0,dn,up,-0.75,1.25,mv,mv,0.4233,0.5337
1716881400000,210,2,0,up,up,1.75,2,mv,mv,1.1286,0.8538
1716881700000,215,2,0,up,dn,0.25,-1,nm,mv,0.1375,0.4466
1716882000000,220,2,0,dn,dn,0,-1,nm,mv,0,0.4493
1716882300000,225,2,0,dn,up,-1.25,1.75,mv,mv,1.6465,0.783
1716882600000,230,2,0,up,up,0.25,4.25,nm,mv,0.2621,1.8889
1716882900000,235,2,0,up,up,2.75,7,mv,mv,2.9254,3.093
1716883200000,240,2,0,up,up,1.25,4,mv,mv,0.9698,1.7674
1716883500000,245,2,0,up,up,3,3.5,mv,mv,2.4424,1.4728
1716883800000,250,2,0,dn,dn,-0.25,0,nm,nm,0.1651,0
1716884100000,255,2,0,up,up,0.75,2.25,mv,mv,0.4858,0.7949
1716884400000,260,2,0,dn,up,-0.5,1.25,nm,mv,0.4128,0.4305
1716884700000,265,2,0,up,up,2,1.75,mv,mv,1.4884,0.6016
1716885000000,270,2,0,dn,up,-0.25,1,nm,nm,0.205,0.342
1716885300000,275,2,0,dn,dn,0,0,nm,nm,0,0
1716885600000,280,2,0,up,up,1.25,0.25,mv,nm,1.4552,0.0908
1716885900000,285,2,0,dn,dn,-1.25,-1.5,mv,mv,1.4158,0.659
1716886200000,290,2,0,up,dn,0.25,-0.75,nm,nm,0.2286,0.3883
1716886500000,295,2,0,dn,dn,-0.5,-1.25,nm,mv,0.4773,0.6415
1716886800000,300,2,0,dn,dn,-0.5,-0.5,nm,nm,0.6586,0.242
1716887100000,305,2,0,dn,up,-0.25,1.75,nm,mv,0.323,0.8202
1716887400000,310,2,0,up,up,0.25,0.25,nm,nm,0.3235,0.1125
1716887700000,315,2,0,up,dn,1.75,-0.5,mv,nm,3.4066,0.2221
1716888000000,320,2,0,dn,dn,-1.75,-2,mv,mv,2.2645,0.9125
1716888300000,325,2,0,dn,up,-0.5,0.25,nm,nm,0.4773,0.117
1716888600000,330,2,0,up,up,0.25,1.25,nm,mv,0.2387,0.5742
1716888900000,335,2,0,up,up,0.5,1.5,nm,mv,0.4785,0.6908
1716889200000,340,2,0,up,dn,0.5,0,nm,nm,0.4729,0
1716889500000,345,2,0,up,dn,0.5,-1,nm,nm,0.4682,0.7286
