Strategy report
Symbol: /ES:XCME
Work Time: 5/24/24, 8:50 AM - 10/3/24, 12:40 PM


Id;Strategy;Side;Quantity;Amount;Price;Date/Time;Trade P/L;P/L;Position;
4436;_calendar_(1,719,929,400,000,610,2,dn,nm);Buy to Open;1;50.0;$5,523.75;7/2/24, 10:15 AM;;$473,812.50;0.0;
4437;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,532.25;7/2/24, 10:20 AM;$312.50;$474,100.00;-50.0;
4438;_calendar_(1,719,929,700,000,615,2,up,nm);Buy to Open;1;50.0;$5,526.00;7/2/24, 10:20 AM;;$474,125.00;0.0;
4439;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,532.00;7/2/24, 10:25 AM;$337.50;$474,100.00;-50.0;
4440;_calendar_(1,719,930,000,000,620,2,dn,nm);Buy to Open;1;50.0;$5,525.25;7/2/24, 10:25 AM;;$474,462.50;0.0;
4441;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,532.75;7/2/24, 10:30 AM;$312.50;$474,362.50;-50.0;
4442;_calendar_(1,719,930,300,000,625,2,up,nm);Buy to Open;1;50.0;$5,526.50;7/2/24, 10:30 AM;;$474,775.00;0.0;
4443;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,535.75;7/2/24, 10:35 AM;$187.50;$474,775.00;-50.0;
4444;_calendar_(1,719,930,600,000,630,2,up,nm);Buy to Open;1;50.0;$5,532.00;7/2/24, 10:35 AM;;$474,962.50;0.0;
4445;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,536.50;7/2/24, 10:40 AM;$137.50;$475,187.50;-50.0;
4446;_calendar_(1,719,930,900,000,635,2,up,nm);Buy to Open;1;50.0;$5,533.75;7/2/24, 10:40 AM;;$475,100.00;0.0;
4447;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,538.00;7/2/24, 10:45 AM;$312.50;$475,262.50;-50.0;
4448;_calendar_(1,719,931,200,000,640,2,dn,nm);Buy to Open;1;50.0;$5,531.75;7/2/24, 10:45 AM;;$475,412.50;0.0;
4449;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,536.00;7/2/24, 10:50 AM;$300.00;$475,337.50;-50.0;
4450;_calendar_(1,719,931,500,000,645,2,up,nm);Buy to Open;1;50.0;$5,530.00;7/2/24, 10:50 AM;;$475,712.50;0.0;
4451;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,537.50;7/2/24, 10:55 AM;$200.00;$475,750.00;-50.0;
4452;_calendar_(1,719,931,800,000,650,2,up,nm);Buy to Open;1;50.0;$5,533.50;7/2/24, 10:55 AM;;$475,912.50;0.0;
4453;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,539.00;7/2/24, 11:00 AM;$137.50;$475,962.50;-50.0;
4454;_calendar_(1,719,932,100,000,655,2,dn,nm);Buy to Open;1;50.0;$5,536.25;7/2/24, 11:00 AM;;$476,050.00;0.0;
4455;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,538.75;7/2/24, 11:05 AM;$137.50;$476,075.00;-50.0;
4456;_calendar_(1,719,932,400,000,660,2,up,nm);Buy to Open;1;50.0;$5,536.00;7/2/24, 11:05 AM;;$476,187.50;0.0;
4457;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,539.25;7/2/24, 11:10 AM;$87.50;$476,275.00;-50.0;
4458;_calendar_(1,719,932,700,000,665,2,up,nm);Buy to Open;1;50.0;$5,537.50;7/2/24, 11:10 AM;;$476,275.00;0.0;
4459;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,539.50;7/2/24, 11:15 AM;$187.50;$476,437.50;-50.0;
4460;_calendar_(1,719,933,000,000,670,2,dn,nm);Buy to Open;1;50.0;$5,535.75;7/2/24, 11:15 AM;;$476,462.50;0.0;
4461;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,539.00;7/2/24, 11:20 AM;$187.50;$476,412.50;-50.0;
4462;_calendar_(1,719,933,300,000,675,2,dn,nm);Buy to Open;1;50.0;$5,535.25;7/2/24, 11:20 AM;;$476,650.00;0.0;
4463;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,540.50;7/2/24, 11:25 AM;$350.00;$476,675.00;-50.0;
4464;_calendar_(1,719,933,600,000,680,2,up,nm);Buy to Open;1;50.0;$5,533.50;7/2/24, 11:25 AM;;$477,000.00;0.0;
4465;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,540.25;7/2/24, 11:30 AM;$112.50;$477,012.50;-50.0;
4466;_calendar_(1,719,933,900,000,685,2,dn,nm);Buy to Open;1;50.0;$5,538.00;7/2/24, 11:30 AM;;$477,112.50;0.0;
4467;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,543.75;7/2/24, 11:35 AM;$212.50;$477,162.50;-50.0;
4468;_calendar_(1,719,934,200,000,690,2,dn,nm);Buy to Open;1;50.0;$5,539.50;7/2/24, 11:35 AM;;$477,325.00;0.0;
4469;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,543.25;7/2/24, 11:40 AM;$200.00;$477,412.50;-50.0;
4470;_calendar_(1,719,934,500,000,695,2,up,nm);Buy to Open;1;50.0;$5,539.25;7/2/24, 11:40 AM;;$477,525.00;0.0;
4471;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,544.25;7/2/24, 11:45 AM;$162.50;$477,662.50;-50.0;
4472;_calendar_(1,719,934,800,000,700,2,dn,nm);Buy to Open;1;50.0;$5,541.00;7/2/24, 11:45 AM;;$477,687.50;0.0;
4473;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,543.00;7/2/24, 11:50 AM;$137.50;$477,800.00;-50.0;
4474;_calendar_(1,719,935,100,000,705,2,dn,nm);Buy to Open;1;50.0;$5,540.25;7/2/24, 11:50 AM;;$477,825.00;0.0;
4475;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,542.50;7/2/24, 11:55 AM;$100.00;$478,162.50;-50.0;
4476;_calendar_(1,719,935,400,000,710,2,dn,nm);Buy to Open;1;50.0;$5,540.50;7/2/24, 11:55 AM;;$477,925.00;0.0;
4477;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,540.75;7/2/24, 12:00 PM;$312.50;$478,212.50;-50.0;
4478;_calendar_(1,719,935,700,000,715,2,dn,nm);Buy to Open;1;50.0;$5,534.50;7/2/24, 12:00 PM;;$478,237.50;0.0;
4479;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,536.25;7/2/24, 12:05 PM;$200.00;$478,400.00;-50.0;
4480;_calendar_(1,719,936,000,000,720,2,dn,nm);Buy to Open;1;50.0;$5,532.25;7/2/24, 12:05 PM;;$478,437.50;0.0;
4481;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,535.25;7/2/24, 12:10 PM;$112.50;$478,562.50;-50.0;
4482;_calendar_(1,719,936,300,000,725,2,dn,nm);Buy to Open;1;50.0;$5,533.00;7/2/24, 12:10 PM;;$478,550.00;0.0;
4483;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,533.75;7/2/24, 12:15 PM;$175.00;$478,487.50;-50.0;
4484;_calendar_(1,719,936,600,000,730,2,dn,nm);Buy to Open;1;50.0;$5,530.25;7/2/24, 12:15 PM;;$478,725.00;0.0;
4485;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,535.00;7/2/24, 12:20 PM;$150.00;$478,787.50;-50.0;
4486;_calendar_(1,719,936,900,000,735,2,up,nm);Buy to Open;1;50.0;$5,532.00;7/2/24, 12:20 PM;;$478,875.00;0.0;
4487;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,535.00;7/2/24, 12:25 PM;$100.00;$478,750.00;-50.0;
4488;_calendar_(1,719,937,200,000,740,2,dn,nm);Buy to Open;1;50.0;$5,533.00;7/2/24, 12:25 PM;;$478,975.00;0.0;
4489;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,538.25;7/2/24, 12:30 PM;$262.50;$479,025.00;-50.0;
4490;_calendar_(1,719,937,500,000,745,2,up,nm);Buy to Open;1;50.0;$5,533.00;7/2/24, 12:30 PM;;$479,237.50;0.0;
4491;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,538.00;7/2/24, 12:35 PM;$87.50;$479,350.00;-50.0;
4492;_calendar_(1,719,937,800,000,750,2,dn,nm);Buy to Open;1;50.0;$5,536.25;7/2/24, 12:35 PM;;$479,325.00;0.0;
4493;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,537.50;7/2/24, 12:40 PM;$125.00;$479,387.50;-50.0;
4494;_calendar_(1,719,938,100,000,755,2,dn,nm);Buy to Open;1;50.0;$5,535.00;7/2/24, 12:40 PM;;$479,450.00;0.0;
4495;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,537.75;7/2/24, 12:45 PM;$137.50;$479,425.00;-50.0;
4496;_calendar_(1,719,938,400,000,760,2,up,nm);Buy to Open;1;50.0;$5,535.00;7/2/24, 12:45 PM;;$479,587.50;0.0;
4497;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,538.25;7/2/24, 12:50 PM;$112.50;$479,575.00;-50.0;
4498;_calendar_(1,719,938,700,000,765,2,up,nm);Buy to Open;1;50.0;$5,536.00;7/2/24, 12:50 PM;;$479,700.00;0.0;
4499;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,538.75;7/2/24, 12:55 PM;$75.00;$479,700.00;-50.0;
4500;_calendar_(1,719,939,000,000,770,2,up,nm);Buy to Open;1;50.0;$5,537.25;7/2/24, 12:55 PM;;$479,775.00;0.0;
4501;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,539.25;7/2/24, 1:00 PM;$100.00;$479,712.50;-50.0;
4502;_calendar_(1,719,939,300,000,775,2,up,nm);Buy to Open;1;50.0;$5,537.25;7/2/24, 1:00 PM;;$479,875.00;0.0;
4503;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,540.75;7/2/24, 1:05 PM;$137.50;$479,650.00;-50.0;
4504;_calendar_(1,719,939,600,000,780,2,up,nm);Buy to Open;1;50.0;$5,538.00;7/2/24, 1:05 PM;;$480,012.50;0.0;
4505;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,545.75;7/2/24, 1:10 PM;$275.00;$480,000.00;-50.0;
4506;_calendar_(1,719,939,900,000,785,2,up,nm);Buy to Open;1;50.0;$5,540.25;7/2/24, 1:10 PM;;$480,287.50;0.0;
4507;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,547.75;7/2/24, 1:15 PM;$150.00;$480,337.50;-50.0;
4508;_calendar_(1,719,940,200,000,790,2,up,nm);Buy to Open;1;50.0;$5,544.75;7/2/24, 1:15 PM;;$480,437.50;0.0;
4509;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,548.50;7/2/24, 1:20 PM;$175.00;$480,525.00;-50.0;
4510;_calendar_(1,719,940,500,000,795,2,up,nm);Buy to Open;1;50.0;$5,545.00;7/2/24, 1:20 PM;;$480,612.50;0.0;
4511;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,547.75;7/2/24, 1:25 PM;$87.50;$480,725.00;-50.0;
4512;_calendar_(1,719,940,800,000,800,2,dn,nm);Buy to Open;1;50.0;$5,546.00;7/2/24, 1:25 PM;;$480,700.00;0.0;
4513;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,547.25;7/2/24, 1:30 PM;$100.00;$480,762.50;-50.0;
4514;_calendar_(1,719,941,100,000,805,2,dn,nm);Buy to Open;1;50.0;$5,545.25;7/2/24, 1:30 PM;;$480,800.00;0.0;
4515;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,547.25;7/2/24, 1:35 PM;$150.00;$480,825.00;-50.0;
4516;_calendar_(1,719,941,400,000,810,2,up,nm);Buy to Open;1;50.0;$5,544.25;7/2/24, 1:35 PM;;$480,950.00;0.0;
4517;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,547.25;7/2/24, 1:40 PM;$187.50;$480,962.50;-50.0;
4518;_calendar_(1,719,941,700,000,815,2,up,nm);Buy to Open;1;50.0;$5,543.50;7/2/24, 1:40 PM;;$481,137.50;0.0;
4519;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,548.75;7/2/24, 1:45 PM;$125.00;$481,162.50;-50.0;
4520;_calendar_(1,719,942,000,000,820,2,up,nm);Buy to Open;1;50.0;$5,546.25;7/2/24, 1:45 PM;;$481,262.50;0.0;
4521;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,549.00;7/2/24, 1:50 PM;$112.50;$481,137.50;-50.0;
4522;_calendar_(1,719,942,300,000,825,2,up,nm);Buy to Open;1;50.0;$5,546.75;7/2/24, 1:50 PM;;$481,375.00;0.0;
4523;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,551.75;7/2/24, 1:55 PM;$175.00;$481,375.00;-50.0;
4524;_calendar_(1,719,942,600,000,830,2,up,nm);Buy to Open;1;50.0;$5,548.25;7/2/24, 1:55 PM;;$481,550.00;0.0;
4525;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,554.00;7/2/24, 2:00 PM;$150.00;$481,550.00;-50.0;
4526;_calendar_(1,719,942,900,000,835,2,up,nm);Buy to Open;1;50.0;$5,551.00;7/2/24, 2:00 PM;;$481,700.00;0.0;
4527;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,554.50;7/2/24, 2:05 PM;$150.00;$481,712.50;-50.0;
4528;_calendar_(1,719,943,200,000,840,2,up,nm);Buy to Open;1;50.0;$5,551.50;7/2/24, 2:05 PM;;$481,850.00;0.0;
4529;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,554.75;7/2/24, 2:10 PM;$75.00;$481,800.00;-50.0;
4530;_calendar_(1,719,943,500,000,845,2,dn,nm);Buy to Open;1;50.0;$5,553.25;7/2/24, 2:10 PM;;$481,925.00;0.0;
4531;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,557.50;7/2/24, 2:15 PM;$162.50;$482,062.50;-50.0;
4532;_calendar_(1,719,943,800,000,850,2,up,nm);Buy to Open;1;50.0;$5,554.25;7/2/24, 2:15 PM;;$482,087.50;0.0;
4533;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,555.75;7/2/24, 2:20 PM;$87.50;$482,025.00;-50.0;
4534;_calendar_(1,719,944,100,000,855,2,dn,nm);Buy to Open;1;50.0;$5,554.00;7/2/24, 2:20 PM;;$482,175.00;0.0;
4535;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,557.25;7/2/24, 2:25 PM;$162.50;$482,212.50;-50.0;
4536;_calendar_(1,719,944,400,000,860,2,up,nm);Buy to Open;1;50.0;$5,554.00;7/2/24, 2:25 PM;;$482,337.50;0.0;
4537;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,558.25;7/2/24, 2:30 PM;$112.50;$482,487.50;-50.0;
4538;_calendar_(1,719,944,700,000,865,2,dn,nm);Buy to Open;1;50.0;$5,556.00;7/2/24, 2:30 PM;;$482,450.00;0.0;
4539;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,557.00;7/2/24, 2:35 PM;$112.50;$482,475.00;-50.0;
4540;_calendar_(1,719,945,000,000,870,2,dn,nm);Buy to Open;1;50.0;$5,554.75;7/2/24, 2:35 PM;;$482,562.50;0.0;
4541;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,557.50;7/2/24, 2:40 PM;$137.50;$482,600.00;-50.0;
4542;_calendar_(1,719,945,300,000,875,2,up,nm);Buy to Open;1;50.0;$5,554.75;7/2/24, 2:40 PM;;$482,700.00;0.0;
4543;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,556.75;7/2/24, 2:45 PM;$100.00;$482,675.00;-50.0;
4544;_calendar_(1,719,945,600,000,880,2,up,nm);Buy to Open;1;50.0;$5,554.75;7/2/24, 2:45 PM;;$482,800.00;0.0;
4545;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,558.75;7/2/24, 2:50 PM;$125.00;$482,875.00;-50.0;
4546;_calendar_(1,719,945,900,000,885,2,up,nm);Buy to Open;1;50.0;$5,556.25;7/2/24, 2:50 PM;;$482,925.00;0.0;
4547;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,559.00;7/2/24, 2:55 PM;$100.00;$483,100.00;-50.0;
4548;_calendar_(1,719,946,200,000,890,2,dn,nm);Buy to Open;1;50.0;$5,557.00;7/2/24, 2:55 PM;;$483,025.00;0.0;
4549;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,559.25;7/2/24, 3:00 PM;$187.50;$483,225.00;-50.0;
4550;_calendar_(1,719,946,500,000,895,2,dn,nm);Buy to Open;1;50.0;$5,555.50;7/2/24, 3:00 PM;;$483,212.50;0.0;
4551;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,557.00;7/2/24, 3:05 PM;$150.00;$483,262.50;-50.0;
4552;_calendar_(1,719,946,800,000,900,2,dn,nm);Buy to Open;1;50.0;$5,554.00;7/2/24, 3:05 PM;;$483,362.50;0.0;
4553;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,556.50;7/2/24, 3:10 PM;$87.50;$483,325.00;-50.0;
4554;_calendar_(1,719,947,100,000,905,2,up,nm);Buy to Open;1;50.0;$5,554.75;7/2/24, 3:10 PM;;$483,450.00;0.0;
4555;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,557.50;7/2/24, 3:15 PM;$112.50;$483,475.00;-50.0;
4556;_calendar_(1,719,947,400,000,910,2,up,nm);Buy to Open;1;50.0;$5,555.25;7/2/24, 3:15 PM;;$483,562.50;0.0;
4557;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,557.25;7/2/24, 3:20 PM;$112.50;$483,537.50;-50.0;
4558;_calendar_(1,719,947,700,000,915,2,dn,nm);Buy to Open;1;50.0;$5,555.00;7/2/24, 3:20 PM;;$483,675.00;0.0;
4559;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,558.00;7/2/24, 3:25 PM;$62.50;$483,637.50;-50.0;
4560;_calendar_(1,719,948,000,000,920,2,up,nm);Buy to Open;1;50.0;$5,556.75;7/2/24, 3:25 PM;;$483,737.50;0.0;
4561;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,560.00;7/2/24, 3:30 PM;$150.00;$483,737.50;-50.0;
4562;_calendar_(1,719,948,300,000,925,2,up,nm);Buy to Open;1;50.0;$5,557.00;7/2/24, 3:30 PM;;$483,887.50;0.0;
4563;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,561.00;7/2/24, 3:35 PM;$175.00;$483,987.50;-50.0;
4564;_calendar_(1,719,948,600,000,930,2,up,nm);Buy to Open;1;50.0;$5,557.50;7/2/24, 3:35 PM;;$484,062.50;0.0;
4565;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,561.00;7/2/24, 3:40 PM;$125.00;$484,087.50;-50.0;
4566;_calendar_(1,719,948,900,000,935,2,dn,nm);Buy to Open;1;50.0;$5,558.50;7/2/24, 3:40 PM;;$484,187.50;0.0;
4567;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,560.75;7/2/24, 3:45 PM;$125.00;$484,312.50;-50.0;
4568;_calendar_(1,719,949,200,000,940,2,up,nm);Buy to Open;1;50.0;$5,558.25;7/2/24, 3:45 PM;;$484,312.50;0.0;
4569;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,563.50;7/3/24, 8:50 AM;$150.00;$484,387.50;-50.0;
4570;_calendar_(1,720,010,700,000,525,3,dn,nm);Buy to Open;1;50.0;$5,560.50;7/3/24, 8:50 AM;;$484,462.50;0.0;
4571;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,562.50;7/3/24, 8:55 AM;$75.00;$484,525.00;-50.0;
4572;_calendar_(1,720,011,000,000,530,3,up,nm);Buy to Open;1;50.0;$5,561.00;7/3/24, 8:55 AM;;$484,537.50;0.0;
4573;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,562.25;7/3/24, 9:00 AM;$50.00;$484,562.50;-50.0;
4574;_calendar_(1,720,011,300,000,535,3,dn,nm);Buy to Open;1;50.0;$5,561.25;7/3/24, 9:00 AM;;$484,587.50;0.0;
4575;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,562.25;7/3/24, 9:05 AM;$75.00;$484,600.00;-50.0;
4576;_calendar_(1,720,011,600,000,540,3,up,nm);Buy to Open;1;50.0;$5,560.75;7/3/24, 9:05 AM;;$484,662.50;0.0;
4577;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,562.25;7/3/24, 9:10 AM;$62.50;$484,687.50;-50.0;
4578;_calendar_(1,720,011,900,000,545,3,up,nm);Buy to Open;1;50.0;$5,561.00;7/3/24, 9:10 AM;;$484,725.00;0.0;
4579;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,562.00;7/3/24, 9:15 AM;$25.00;$484,637.50;-50.0;
4580;_calendar_(1,720,012,200,000,550,3,dn,nm);Buy to Open;1;50.0;$5,561.50;7/3/24, 9:15 AM;;$484,750.00;0.0;
4581;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,564.00;7/3/24, 9:20 AM;$125.00;$484,812.50;-50.0;
4582;_calendar_(1,720,012,500,000,555,3,up,nm);Buy to Open;1;50.0;$5,561.50;7/3/24, 9:20 AM;;$484,875.00;0.0;
4583;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,564.00;7/3/24, 9:25 AM;$137.50;$484,862.50;-50.0;
4584;_calendar_(1,720,012,800,000,560,3,dn,nm);Buy to Open;1;50.0;$5,561.25;7/3/24, 9:25 AM;;$485,012.50;0.0;
4585;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,565.00;7/3/24, 9:30 AM;$137.50;$484,712.50;-50.0;
4586;_calendar_(1,720,013,100,000,565,3,up,nm);Buy to Open;1;50.0;$5,562.25;7/3/24, 9:30 AM;;$485,150.00;0.0;
4587;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,572.00;7/3/24, 9:35 AM;$412.50;$485,237.50;-50.0;
4588;_calendar_(1,720,013,400,000,570,3,up,nm);Buy to Open;1;50.0;$5,563.75;7/3/24, 9:35 AM;;$485,562.50;0.0;
4589;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,571.75;7/3/24, 9:40 AM;$212.50;$485,637.50;-50.0;
4590;_calendar_(1,720,013,700,000,575,3,dn,nm);Buy to Open;1;50.0;$5,567.50;7/3/24, 9:40 AM;;$485,775.00;0.0;
4591;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,570.75;7/3/24, 9:45 AM;$162.50;$485,712.50;-50.0;
4592;_calendar_(1,720,014,000,000,580,3,dn,nm);Buy to Open;1;50.0;$5,567.50;7/3/24, 9:45 AM;;$485,937.50;0.0;
4593;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,573.00;7/3/24, 9:50 AM;$200.00;$486,062.50;-50.0;
4594;_calendar_(1,720,014,300,000,585,3,up,nm);Buy to Open;1;50.0;$5,569.00;7/3/24, 9:50 AM;;$486,137.50;0.0;
4595;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,572.25;7/3/24, 9:55 AM;$137.50;$486,050.00;-50.0;
4596;_calendar_(1,720,014,600,000,590,3,dn,nm);Buy to Open;1;50.0;$5,569.50;7/3/24, 9:55 AM;;$486,275.00;0.0;
4597;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,574.50;7/3/24, 10:00 AM;$250.00;$486,312.50;-50.0;
4598;_calendar_(1,720,014,900,000,595,3,up,nm);Buy to Open;1;50.0;$5,569.50;7/3/24, 10:00 AM;;$486,525.00;0.0;
4599;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,580.00;7/3/24, 10:05 AM;$662.50;$486,825.00;-50.0;
4600;_calendar_(1,720,015,200,000,600,3,dn,nm);Buy to Open;1;50.0;$5,566.75;7/3/24, 10:05 AM;;$487,187.50;0.0;
4601;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,576.25;7/3/24, 10:10 AM;$200.00;$487,212.50;-50.0;
4602;_calendar_(1,720,015,500,000,605,3,up,nm);Buy to Open;1;50.0;$5,572.25;7/3/24, 10:10 AM;;$487,387.50;0.0;
4603;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,577.00;7/3/24, 10:15 AM;$275.00;$487,525.00;-50.0;
4604;_calendar_(1,720,015,800,000,610,3,up,nm);Buy to Open;1;50.0;$5,571.50;7/3/24, 10:15 AM;;$487,662.50;0.0;
4605;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,577.25;7/3/24, 10:20 AM;$187.50;$487,887.50;-50.0;
4606;_calendar_(1,720,016,100,000,615,3,dn,nm);Buy to Open;1;50.0;$5,573.50;7/3/24, 10:20 AM;;$487,850.00;0.0;
4607;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,575.50;7/3/24, 10:25 AM;$162.50;$488,137.50;-50.0;
4608;_calendar_(1,720,016,400,000,620,3,dn,nm);Buy to Open;1;50.0;$5,572.25;7/3/24, 10:25 AM;;$488,012.50;0.0;
4609;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,572.75;7/3/24, 10:30 AM;$237.50;$488,025.00;-50.0;
4610;_calendar_(1,720,016,700,000,625,3,dn,nm);Buy to Open;1;50.0;$5,568.00;7/3/24, 10:30 AM;;$488,250.00;0.0;
4611;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,573.50;7/3/24, 10:35 AM;$237.50;$488,312.50;-50.0;
4612;_calendar_(1,720,017,000,000,630,3,up,nm);Buy to Open;1;50.0;$5,568.75;7/3/24, 10:35 AM;;$488,487.50;0.0;
4613;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,574.25;7/3/24, 10:40 AM;$212.50;$488,500.00;-50.0;
4614;_calendar_(1,720,017,300,000,635,3,dn,nm);Buy to Open;1;50.0;$5,570.00;7/3/24, 10:40 AM;;$488,700.00;0.0;
4615;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,575.00;7/3/24, 10:45 AM;$200.00;$488,650.00;-50.0;
4616;_calendar_(1,720,017,600,000,640,3,up,nm);Buy to Open;1;50.0;$5,571.00;7/3/24, 10:45 AM;;$488,900.00;0.0;
4617;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,576.50;7/3/24, 10:50 AM;$162.50;$489,000.00;-50.0;
4618;_calendar_(1,720,017,900,000,645,3,up,nm);Buy to Open;1;50.0;$5,573.25;7/3/24, 10:50 AM;;$489,062.50;0.0;
4619;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,577.00;7/3/24, 10:55 AM;$162.50;$489,125.00;-50.0;
4620;_calendar_(1,720,018,200,000,650,3,dn,nm);Buy to Open;1;50.0;$5,573.75;7/3/24, 10:55 AM;;$489,225.00;0.0;
4621;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,576.50;7/3/24, 11:00 AM;$112.50;$489,300.00;-50.0;
4622;_calendar_(1,720,018,500,000,655,3,up,nm);Buy to Open;1;50.0;$5,574.25;7/3/24, 11:00 AM;;$489,337.50;0.0;
4623;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,576.00;7/3/24, 11:05 AM;$187.50;$489,287.50;-50.0;
4624;_calendar_(1,720,018,800,000,660,3,dn,nm);Buy to Open;1;50.0;$5,572.25;7/3/24, 11:05 AM;;$489,525.00;0.0;
4625;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,577.75;7/3/24, 11:10 AM;$175.00;$489,437.50;-50.0;
4626;_calendar_(1,720,019,100,000,665,3,up,nm);Buy to Open;1;50.0;$5,574.25;7/3/24, 11:10 AM;;$489,700.00;0.0;
4627;_calendar_(SellClose);Sell to Close;-1;-50.0;$5,579.50;7/3/24, 11:15 AM;$175.00;$489,662.50;-50.0;
4628;_calendar_(1,720,019,400,000,670,3,up,nm);Buy to Open;1;50.0;$5,576.00;7/3/24, 11:15 AM;;$489,875.00;0.0;
