FT,vel5,vel10,vel15,vel30,vel60,acc5,acc10,acc15,acc30,acc60,stoch12,stochDiff6012,RSIhl_diff,RSIhl_diffROC,YM_diff,NQ_diff,FT,vol,vol10,vol15,vol30,vol60,volD10,volD15,volD30,volD60,volNQdiff,volYMdiff,vpm5,vpm10,vpm15,vpm30,vpm60,FT,ToD,DoW,MO,Dc1,Dc3,Dr1,Dr3,Mc1,Mc3,Mr1,Mr3
1728948900000,-0.0085,-0.0042,0.0,0.0042,0.0028,-0.0085,-0.0148,-0.0085,0.0028,-0.0,68.75,4.2708,6.7364,1.2275,0.0038,0.0048,1728948900000,185,204.5,232.3333,228.0,226.5833,-9.5355,-20.373,-18.8596,-18.3523,-12.4164,28.6058,-0.0027,-0.0012,0.0,0.0011,0.0007,1728948900000,1175,2,0,up,up,0.75,0.5,nm,nm,1.8371,0.4297
1728949200000,0.0127,0.0021,0.0014,0.0056,0.0042,0.0211,-0.0021,-0.0085,0.0028,0.0046,85.7143,6.7708,3.8157,-2.9207,-0.0127,0.0067,1728949200000,184,184.5,197.6667,232.6667,222.75,-0.271,-6.914,-20.9169,-17.3962,-11.597,-30.0078,0.0041,0.0007,0.0004,0.0014,0.0011,1728949200000,1180,2,0,dn,dn,0.0,-0.5,nm,nm,0.0,0.4682
1728949500000,0.0,0.0063,0.0014,0.0042,0.0028,-0.0127,0.0106,-0.0056,0.0028,0.0049,85.7143,5.9375,6.7535,2.9378,0.0,-0.0012,1728949500000,139,161.5,169.3333,222.3333,217.0833,-13.9319,-17.9134,-37.4813,-35.9693,-41.1108,19.8791,0.0,0.0023,0.0005,0.0011,0.0008,1728949500000,1185,2,0,dn,dn,-0.25,-1.25,nm,nm,0.5477,1.4331
1728949800000,-0.0042,-0.0021,0.0028,0.0014,0.0035,-0.0042,-0.0042,0.0028,-0.0042,0.0078,76.9231,3.6458,6.7535,0.0,0.0088,0.0139,1728949800000,191,165.0,171.3333,201.8333,209.75,15.7576,11.4786,-5.3675,-8.9392,-0.2261,-18.6328,-0.0013,-0.0008,0.001,0.0004,0.001,1728949800000,1190,2,0,dn,dn,-0.25,-2.5,nm,mv,0.5883,2.8805
1728950100000,-0.0042,-0.0042,-0.0028,-0.0007,0.0018,-0.0,-0.0106,-0.0042,-0.0049,0.0049,66.6667,1.875,-1.5077,-8.2612,-0.005,-0.0043,1728950100000,309,250.0,213.0,205.3333,215.0833,23.6,45.0704,50.487,43.6652,35.7602,59.1827,-0.0008,-0.001,-0.0008,-0.0002,0.0005,1728950100000,1195,2,0,dn,dn,-0.75,-2.0,nm,mv,1.908,2.2622
1728950400000,-0.0127,-0.0085,-0.007,-0.0028,0.0011,-0.0085,-0.0063,-0.0085,-0.0078,0.0056,41.6667,-9.0625,-8.4495,-6.9418,0.0035,-0.0225,1728950400000,544,426.5,348.0,258.6667,239.9167,27.5498,56.3218,110.3093,126.7454,38.9731,24.3093,-0.0014,-0.0012,-0.0012,-0.0006,0.0003,1728950400000,1200,2,0,dn,dn,-1.5,0.0,mv,nm,3.182,0.0
1728950700000,-0.0254,-0.019,-0.0141,-0.0056,-0.0007,-0.0127,-0.0148,-0.0169,-0.0099,0.0004,0.0,-19.4993,-3.78,4.6694,0.0069,-0.0013,1728950700000,309,426.5,387.3333,279.3333,253.6667,-27.5498,-20.2238,10.6205,21.8134,-5.1795,-34.9862,-0.0049,-0.0026,-0.0022,-0.0012,-0.0002,1728950700000,1205,2,0,up,up,0.25,1.0,nm,nm,0.3638,0.9153
1728951000000,0.0042,-0.0106,-0.0113,-0.007,-0.0007,0.0296,-0.0021,-0.0085,-0.0127,-0.0,14.2857,-20.7611,1.7191,5.4992,0.0004,0.0043,1728951000000,368,338.5,407.0,310.0,271.3333,8.7149,-9.5823,18.7097,35.6265,-10.7021,22.5071,0.0007,-0.0018,-0.0016,-0.0013,-0.0002,1728951000000,1210,2,0,up,up,1.25,0.75,mv,nm,2.188,0.6718
1728951300000,0.0211,0.0127,0.0,-0.0035,0.0004,0.0169,0.0317,0.007,-0.0078,0.0007,50.0,-15.0209,-0.3698,-2.089,-0.0073,0.0031,1728951300000,397,382.5,358.0,353.0,287.6667,3.7908,10.8939,12.4646,38.007,9.853,-9.6783,0.0031,0.002,0.0,-0.0006,0.0001,1728951300000,1215,2,0,dn,dn,-0.5,-1.5,nm,mv,0.5905,1.3773
1728951600000,-0.0085,0.0063,0.0056,-0.0042,-0.0014,-0.0296,0.0169,0.0197,-0.0056,-0.0028,35.7143,-16.8799,3.8561,4.2259,0.0154,-0.0097,1728951600000,131,264.0,298.6667,343.0,272.4167,-50.3788,-56.1384,-61.8076,-51.9119,-18.4884,-31.6258,-0.0038,0.0014,0.0011,-0.0007,-0.0003,1728951600000,1220,2,0,dn,dn,0.0,-0.25,nm,nm,0.0,0.2253
1728951900000,0.0,-0.0042,0.0042,-0.0035,-0.0021,0.0085,-0.0169,0.0155,-0.0028,-0.0035,35.7143,-14.6844,3.7429,-0.1132,0.0023,0.0061,1728951900000,113,122.0,213.6667,310.3333,257.8333,-7.377,-47.1139,-63.5875,-56.1732,-10.999,-26.631,0.0,-0.002,0.0012,-0.0007,-0.0005,1728951900000,1225,2,0,dn,dn,-1.0,-0.5,mv,nm,1.1642,0.46
1728952200000,-0.0169,-0.0085,-0.0085,-0.0042,-0.0035,-0.0169,-0.0148,-0.0085,-0.0014,-0.0046,7.6923,-19.5402,-2.0033,-5.7462,0.01,-0.0098,1728952200000,275,194.0,173.0,265.5,262.0833,41.7526,58.9595,3.5782,4.9285,4.177,-8.2089,-0.0036,-0.0026,-0.0029,-0.0009,-0.0008,1728952200000,1230,2,0,up,dn,0.75,-0.75,nm,nm,0.8429,0.6538
1728952500000,0.0127,-0.0021,-0.0014,0.0021,-0.0018,0.0296,0.0021,-0.007,0.0078,-0.0046,30.7692,-11.6235,2.5004,4.5037,-0.0127,0.0019,1728952500000,177,226.0,188.3333,243.5,261.4167,-21.6814,-6.0177,-27.3101,-32.292,-10.3772,2.8624,0.0042,-0.0006,-0.0004,0.0005,-0.0004,1728952500000,1235,2,0,dn,dn,-0.25,-1.5,nm,mv,0.3349,1.3132
1728952800000,-0.0042,0.0042,-0.0028,0.0007,-0.0032,-0.0169,0.0127,-0.007,0.0078,-0.0074,23.0769,-10.9264,0.5553,-1.9451,0.0019,-0.003,1728952800000,319,248.0,257.0,235.3333,272.6667,28.629,24.1245,35.5524,16.9927,0.2191,24.628,-0.0008,0.001,-0.0006,0.0002,-0.0007,1728952800000,1240,2,0,dn,dn,-1.25,-1.5,mv,mv,1.654,1.3084
1728953100000,-0.0211,-0.0127,-0.0042,-0.0063,-0.0049,-0.0169,-0.0106,0.0042,-0.0028,-0.0078,46.4286,-17.1203,-11.0959,-11.6512,0.0188,-0.031,1728953100000,3293,1806.0,1263.0,718.0,535.5,82.3367,160.7284,358.6351,514.9393,3.141,36.6679,-0.0004,-0.0004,-0.0002,-0.0005,-0.0005,1728953100000,1245,2,0,dn,dn,0.0,0.0,nm,nm,0.0,0.0
1728953400000,0.0,-0.0106,-0.0085,-0.0049,-0.0046,0.0211,-0.0148,-0.007,-0.0007,-0.0081,46.4286,-13.803,1.9211,13.017,0.0092,-0.0194,1728953400000,1257,2275.0,1623.0,905.6667,624.3333,-44.7473,-22.5508,38.7928,101.3348,24.9063,87.527,0.0,-0.0003,-0.0003,-0.0003,-0.0004,1728953400000,1250,2,0,dn,up,-0.25,0.25,nm,nm,0.3743,0.2231
1728953700000,-0.0042,-0.0021,-0.0085,-0.0056,-0.0046,-0.0042,0.0106,-0.0056,-0.0021,-0.0063,42.8571,-12.3527,11.8997,9.9786,0.0065,-0.0043,1728953700000,474,865.5,1674.6667,965.8333,638.0833,-45.234,-71.6959,-50.9232,-25.715,5.5311,8.2731,-0.0005,-0.0001,-0.0003,-0.0003,-0.0004,1728953700000,1255,2,0,up,up,0.25,2.75,nm,mv,0.381,2.6485
1728954000000,0.0042,0.0,0.0,-0.0021,-0.0032,0.0085,0.0106,0.0042,0.0021,-0.0042,56.5217,-13.2955,7.2151,-4.6847,-0.0111,0.0152,1728954000000,592,533.0,774.3333,1018.6667,642.0833,11.0694,-23.5471,-41.8848,-7.8001,-8.8954,23.1546,0.0004,0.0,0.0,-0.0001,-0.0003,1728954000000,1260,2,0,up,up,0.25,2.0,nm,mv,0.4111,2.0819
1728954300000,0.0042,0.0042,0.0014,-0.0035,-0.0007,-0.0,0.0063,0.0099,-0.0056,-0.0,63.6364,-9.6105,7.2151,0.0,-0.0111,0.0055,1728954300000,436,514.0,500.6667,1061.8333,652.6667,-15.1751,-12.9161,-58.9389,-33.1971,6.9307,12.8479,0.0006,0.0005,0.0002,-0.0002,-0.0001,1728954300000,1265,2,0,up,up,2.25,1.75,mv,mv,4.4239,1.8042
1728954600000,0.0381,0.0212,0.0155,0.0035,0.0021,0.0338,0.0212,0.024,0.0028,0.0028,95.8333,8.9476,-9.4657,-16.6808,-0.0104,0.0202,1728954600000,806,621.0,611.3333,1143.0,689.1667,29.7907,31.843,-29.4838,16.9528,0.631,1.6637,0.0028,0.002,0.0015,0.0002,0.0002,1728954600000,1270,2,0,dn,dn,-0.5,-0.5,nm,nm,0.4785,0.4109
1728954900000,-0.0085,0.0148,0.0113,0.0056,-0.0004,-0.0465,0.0106,0.0113,0.012,-0.0007,87.5,5.3018,-0.4165,9.0493,0.0062,-0.0049,1728954900000,423,614.5,555.0,664.6667,691.3333,-31.1635,-23.7838,-36.3591,-38.8139,-2.3952,-12.1714,-0.0012,0.0014,0.0012,0.0005,-0.0,1728954900000,1275,2,0,dn,up,0.0,0.75,nm,nm,0.0,0.5648
1728955200000,0.0,-0.0042,0.0099,0.0056,0.0004,0.0085,-0.0254,0.0085,0.0106,0.0018,87.5,5.5021,2.1928,2.6093,-0.0046,-0.0049,1728955200000,236,329.5,488.3333,494.5,700.0833,-28.3763,-51.6724,-52.275,-66.2897,4.1793,9.9098,0.0,-0.0008,0.0012,0.0007,0.0,1728955200000,1280,2,0,dn,up,0.0,1.25,nm,mv,0.0,0.8944
1728955500000,0.0,0.0,-0.0028,0.0063,0.0004,0.0,-0.0148,-0.0183,0.012,0.0025,87.5,5.7025,5.4689,3.2761,-0.0023,-0.0085,1728955500000,283,259.5,314.0,462.6667,714.25,9.0559,-9.8726,-38.8329,-60.378,-2.7587,-34.9367,0.0,0.0,-0.0005,0.0008,0.0,1728955500000,1285,2,0,up,up,0.75,2.25,mv,mv,0.8571,1.61
1728955800000,0.0127,0.0063,0.0042,0.0078,0.0028,0.0127,0.0106,-0.0071,0.0099,0.0063,92.3077,10.9909,-4.2226,-9.6915,0.0057,0.0128,1728955800000,607,445.0,375.3333,465.1667,741.9167,36.4045,61.7229,30.4909,-18.1849,54.7312,17.5202,0.0012,0.0008,0.0007,0.001,0.0002,1728955800000,1290,2,0,up,up,0.5,1.0,nm,mv,0.5663,0.7195
1728956100000,0.0085,0.0106,0.007,0.0085,0.0025,-0.0042,0.0106,-0.0028,0.012,0.0042,89.6552,14.3296,-5.896,-1.6735,0.0031,0.0025,1728956100000,474,540.5,454.6667,471.5,766.6667,-12.3034,4.2522,0.5302,-38.1739,-18.3196,-29.8069,0.0011,0.0012,0.0009,0.0011,0.0002,1728956100000,1295,2,0,up,up,1.0,1.0,mv,mv,1.139,0.7742
1728956400000,0.0169,0.0127,0.0127,0.0049,0.0042,0.0085,0.0063,0.0155,0.0014,0.0074,96.7742,20.9802,-1.3934,4.5026,-0.0146,0.0061,1728956400000,479,476.5,520.0,417.0,780.0,0.5247,-7.8846,14.8681,-38.5897,7.7912,57.7252,0.0021,0.0016,0.0014,0.0007,0.0003,1728956400000,1300,2,0,dn,dn,-0.5,-0.25,nm,nm,0.9831,0.1965
1728956700000,-0.0085,0.0042,0.0056,0.0049,0.0053,-0.0254,-0.0063,0.0014,-0.0007,0.0102,85.7143,19.5379,-2.6957,-1.3023,0.0085,0.0072,1728956700000,437,458.0,463.3333,419.3333,542.0,-4.5852,-5.6835,4.213,-19.3727,-21.6007,48.2545,-0.0011,0.0005,0.0007,0.0007,0.0006,1728956700000,1305,2,0,up,up,0.5,0.75,mv,nm,0.9831,0.5869
1728957000000,0.0085,0.0,0.0056,0.0063,0.006,0.0169,-0.0127,-0.0014,0.0007,0.0106,91.3043,44.5634,-1.4643,1.2314,-0.0039,0.0,1728957000000,447,442.0,454.3333,454.5,474.5,1.1312,-1.6141,-1.6502,-5.7956,22.5789,24.4582,0.0011,0.0,0.0007,0.0008,0.0007,1728957000000,1310,2,0,dn,dn,-0.25,-1.0,nm,mv,0.5053,0.7826
1728957300000,-0.0042,0.0021,-0.0014,0.0056,0.006,-0.0127,-0.0021,-0.0141,-0.0007,0.0106,86.9565,36.4504,-0.4796,0.9848,-0.005,0.0018,1728957300000,425,436.0,436.3333,478.1667,470.4167,-2.5229,-2.5974,-11.1189,-9.6546,0.3138,-140.8586,-0.0006,0.0003,-0.0002,0.0007,0.0008,1728957300000,1315,2,0,up,dn,0.5,-0.5,mv,nm,0.937,0.3896
1728957600000,0.0085,0.0021,0.0042,0.0049,0.0063,0.0127,0.0021,-0.0014,-0.0028,0.0095,81.4815,27.0176,-9.2742,-8.7947,-0.0062,0.0085,1728957600000,669,547.0,513.6667,488.5,476.8333,22.3035,30.2401,36.9498,40.3006,15.588,25.6771,0.0007,0.0002,0.0005,0.0006,0.0008,1728957600000,1320,2,0,dn,dn,-1.25,-0.5,mv,nm,2.4577,0.4151
1728957900000,-0.0211,-0.0063,-0.0056,0.0,0.0042,-0.0296,-0.0085,-0.0113,-0.0085,0.0049,56.5217,9.5407,2.7583,12.0325,0.0096,-0.0128,1728957900000,377,523.0,490.3333,472.3333,471.9167,-27.9159,-23.1135,-20.1835,-20.113,-13.5737,38.6148,-0.0033,-0.0007,-0.0007,0.0,0.0005,1728957900000,1325,2,0,up,up,0.25,1.0,nm,mv,0.3333,0.8057
1728958200000,0.0042,-0.0085,-0.0028,-0.0021,0.0014,0.0254,-0.0106,-0.0014,-0.007,-0.0007,47.0588,10.0616,2.3979,-0.3604,-0.0065,-0.0054,1728958200000,317,347.0,454.3333,445.3333,431.1667,-8.6455,-30.2274,-28.8174,-26.4785,-2.698,5.9107,0.0008,-0.0014,-0.0004,-0.0003,0.0002,1728958200000,1330,2,0,up,up,0.5,0.75,mv,mv,0.8,0.6043
1728958500000,0.0085,0.0063,-0.0028,0.0007,0.0028,0.0042,0.0127,-0.007,-0.0042,0.0032,58.8235,12.55,5.454,3.056,-0.0038,0.0012,1728958500000,194,255.5,296.0,404.8333,412.0833,-24.0705,-34.4595,-52.079,-52.9221,13.3465,24.4427,0.0026,0.0015,-0.0006,0.0001,0.0004,1728958500000,1335,2,0,up,dn,0.25,0.0,nm,nm,0.3931,0.0
1728958800000,0.0042,0.0063,0.0056,0.0,0.0032,-0.0042,0.0148,0.0113,-0.0063,0.0028,64.7059,12.0291,5.2793,-0.1747,-0.0019,0.0055,1728958800000,255,224.5,255.3333,372.8333,413.6667,13.5857,-0.1305,-31.6048,-38.3562,-11.0967,3.1778,0.001,0.0017,0.0013,0.0,0.0005,1728958800000,1340,2,0,dn,dn,0.0,-0.5,nm,nm,0.0,0.4388
1728959100000,0.0,0.0021,0.0042,0.0007,0.0032,-0.0042,-0.0042,0.007,-0.0049,0.0028,64.7059,8.7305,4.9925,-0.2868,0.0,-0.0036,1728959100000,154,204.5,201.0,327.6667,402.9167,-24.6944,-23.3831,-53.001,-61.7787,-15.2765,-4.7996,0.0,0.0006,0.0012,0.0001,0.0005,1728959100000,1345,2,0,dn,dn,-0.25,-1.0,nm,mv,0.415,0.979
1728959400000,-0.0042,-0.0021,0.0,-0.0014,0.0018,-0.0042,-0.0085,0.0028,-0.0063,-0.0011,53.3333,3.4065,3.1946,-1.7979,0.0088,0.003,1728959400000,199,176.5,202.6667,249.3333,368.9167,12.7479,-1.8092,-20.1872,-46.0583,4.719,-35.7835,-0.0013,-0.0007,0.0,-0.0003,0.0003,1728959400000,1350,2,0,dn,dn,-0.25,-0.75,nm,mv,0.4376,0.7342
1728959700000,-0.0042,-0.0042,-0.0028,0.0014,0.0007,-0.0,-0.0063,-0.0085,0.0014,-0.0018,27.2727,-1.3389,10.5175,7.3229,0.0042,-0.0127,1728959700000,126,162.5,159.6667,207.5,339.9167,-22.4615,-21.0856,-39.2771,-62.9321,-16.7546,41.9729,-0.002,-0.0015,-0.001,0.0004,0.0001,1728959700000,1355,2,0,dn,dn,-0.5,-0.75,mv,mv,1.8091,0.7115
1728960000000,-0.0085,-0.0063,-0.0056,-0.0007,-0.0014,-0.0042,-0.0042,-0.0099,0.0014,-0.0056,9.0909,-7.7047,3.9144,-6.6031,0.0039,-0.0073,1728960000000,210,168.0,178.3333,189.6667,317.5,25.0,17.757,10.7206,-33.8583,-49.1623,4.8382,-0.0024,-0.0022,-0.0019,-0.0002,-0.0003,1728960000000,1360,2,0,dn,dn,0.0,-0.25,nm,nm,0.0,0.2524
1728960300000,0.0,-0.0042,-0.0042,-0.0021,-0.0007,0.0085,-0.0,-0.0042,-0.0028,-0.006,9.0909,-8.4201,3.9144,0.0,0.0023,0.0024,1728960300000,203,206.5,179.6667,191.1667,298.0,-1.6949,12.987,6.1901,-31.8792,14.832,-37.8099,0.0,-0.0012,-0.0014,-0.0007,-0.0001,1728960300000,1365,2,0,dn,dn,-0.25,-0.5,nm,nm,1.0445,0.5251
1728960600000,-0.0042,-0.0021,-0.0042,-0.0035,-0.0018,-0.0042,0.0042,-0.0014,-0.0035,-0.0078,0.0,-9.1725,1.5039,-2.4105,-0.0004,0.0091,1728960600000,350,276.5,254.3333,207.0,289.9167,26.5823,37.6147,69.0821,20.7243,20.437,37.8321,-0.0007,-0.0005,-0.001,-0.001,-0.0004,1728960600000,1370,2,0,dn,dn,0.0,-0.5,nm,nm,0.0,0.5477
1728960900000,0.0,-0.0021,-0.0014,-0.0035,-0.0014,0.0042,0.0021,0.0042,-0.0042,-0.0074,8.3333,-7.4074,7.562,6.0581,-0.0092,0.0012,1728960900000,117,233.5,223.3333,200.8333,264.25,-49.8929,-47.6119,-41.7427,-55.7237,-8.4977,-66.271,0.0,-0.0005,-0.0004,-0.001,-0.0003,1728960900000,1375,2,0,dn,dn,-0.25,-0.75,nm,mv,1.4552,0.8292
1728961200000,-0.0042,-0.0021,-0.0028,-0.0035,-0.0025,-0.0042,-0.0,0.0014,-0.0021,-0.0088,11.1111,-8.5648,-2.4995,-10.0615,0.0065,-0.0055,1728961200000,296,206.5,254.3333,217.0,233.1667,43.3414,16.3827,36.4055,26.9478,18.6141,-58.8326,-0.0008,-0.0006,-0.0007,-0.001,-0.0006,1728961200000,1380,2,0,dn,dn,-0.25,-0.25,nm,nm,1.4552,0.2759
1728961500000,-0.0042,-0.0042,-0.0028,-0.0035,-0.0011,-0.0,-0.0021,0.0014,-0.0049,-0.0053,0.0,-10.6481,3.5462,6.0457,0.0019,-0.0043,1728961500000,137,216.5,183.3333,218.8333,213.1667,-36.7206,-25.2727,-37.3953,-35.731,11.4128,34.6977,-0.0018,-0.0012,-0.0009,-0.001,-0.0003,1728961500000,1385,2,0,dn,dn,-0.25,-0.25,nm,nm,1.4552,0.2867
1728961800000,-0.0042,-0.0042,-0.0042,-0.0028,-0.0018,-0.0,-0.0021,-0.0028,-0.0021,-0.0032,0.0,-12.2685,2.2607,-1.2855,0.0019,0.003,1728961800000,147,142.0,193.3333,208.3333,199.0,3.5211,-23.9655,-29.44,-26.1307,19.6671,-51.1183,-0.0017,-0.0018,-0.0013,-0.0008,-0.0005,1728961800000,1390,2,0,up,up,0.25,1.5,nm,mv,2.1213,2.1493
1728962100000,0.0042,0.0,-0.0014,-0.0021,-0.0021,0.0085,0.0042,0.0014,-0.0,-0.0049,25.0,-8.1019,-3.3412,-5.6019,-0.0088,0.0006,1728962100000,303,225.0,195.6667,225.0,208.0833,34.6667,54.8552,34.6667,45.6147,14.8379,-21.8551,0.0008,0.0,-0.0004,-0.0006,-0.0006,1728962100000,1395,2,0,dn,up,-0.25,1.75,nm,mv,1.3093,2.7365
1728962400000,-0.0042,0.0,-0.0014,-0.0021,-0.0028,-0.0085,0.0042,0.0014,0.0014,-0.006,16.6667,-9.0278,2.5521,5.8933,0.0042,0.003,1728962400000,136,219.5,195.3333,189.3333,198.1667,-38.041,-30.3754,-28.169,-31.3709,-15.7529,13.7665,-0.0018,0.0,-0.0004,-0.0007,-0.0008,1728962400000,1400,2,0,up,up,1.5,2.0,mv,mv,7.8558,3.529
1728962700000,0.0254,0.0106,0.0085,0.0021,-0.0007,0.0296,0.0106,0.0127,0.0056,-0.0039,66.6667,8.1019,-11.1233,-13.6754,-0.0116,0.0159,1728962700000,792,464.0,410.3333,301.8333,251.3333,70.6897,93.0138,162.3965,215.1194,-7.6358,-5.1035,0.0019,0.0013,0.0012,0.0004,-0.0002,1728962700000,1405,2,0,up,up,0.5,0.25,mv,nm,0.7795,0.3572
1728963000000,0.0085,0.0169,0.0099,0.0042,0.0004,-0.0169,0.0169,0.0113,0.0078,-0.0014,90.9091,13.4259,-11.1233,0.0,-0.0062,0.0194,1728963000000,844,818.0,590.6667,393.1667,305.0833,3.1785,42.8894,114.6672,176.6457,-33.813,-6.2851,0.0006,0.0012,0.001,0.0006,0.0001,1728963000000,1410,2,0,dn,dn,0.0,-0.5,nm,nm,0.0,0.6214
1728963300000,0.0,0.0042,0.0113,0.0049,0.0007,-0.0085,-0.0063,0.0127,0.0085,-0.0,90.9091,12.963,3.728,14.8513,-0.0023,-0.0061,1728963300000,246,545.0,627.3333,411.3333,315.0833,-54.8624,-60.7864,-40.1945,-21.9254,-6.481,37.3756,0.0,0.0005,0.0011,0.0007,0.0001,1728963300000,1415,2,0,dn,dn,-0.25,-1.0,nm,mv,0.415,1.096
1728963600000,-0.0042,-0.0021,0.0014,0.0049,0.0011,-0.0042,-0.019,-0.007,0.0078,0.0025,81.8182,9.4907,5.9296,2.2016,-0.005,-0.0006,1728963600000,147,196.5,412.3333,411.3333,309.8333,-25.1908,-64.3492,-64.2626,-52.5551,-10.7327,2.7277,-0.0017,-0.0006,0.0002,0.0007,0.0002,1728963600000,1420,2,0,dn,up,-0.25,0.5,nm,nm,0.415,0.5528
1728963900000,-0.0042,-0.0042,-0.0028,0.0035,0.0007,-0.0,-0.0085,-0.0127,0.0056,0.0014,72.7273,6.25,4.2541,-1.6755,-0.0027,-0.0006,1728963900000,169,158.0,187.3333,389.0,307.0,6.962,-9.7865,-56.5553,-44.9511,4.7213,-6.0398,-0.0015,-0.0016,-0.0009,0.0005,0.0001,1728963900000,1425,2,0,dn,dn,-0.5,0.0,mv,nm,0.7861,0.0
1728964200000,-0.0085,-0.0063,-0.0056,0.0028,0.0004,-0.0042,-0.0042,-0.0169,0.0049,0.0021,54.5455,0.463,5.8782,1.6241,-0.0008,0.0133,1728964200000,112,140.5,142.6667,385.0,287.1667,-20.2847,-21.4953,-70.9091,-60.9983,0.17,-20.743,-0.0045,-0.0027,-0.0023,0.0004,0.0001,1728964200000,1430,2,0,up,up,1.25,0.75,mv,mv,1.8605,0.8276
1728964500000,0.0211,0.0063,0.0028,0.0021,0.0021,0.0296,0.0106,0.0014,-0.0,0.0035,100.0,12.963,-0.21,-6.0882,-0.0073,-0.0127,1728964500000,343,227.5,208.0,310.1667,306.0,50.7692,64.9038,10.5857,12.0915,23.4378,21.112,0.0036,0.0016,0.0008,0.0004,0.0004,1728964500000,1435,2,0,dn,dn,-0.75,-0.5,mv,nm,1.2696,0.5582
1728964800000,-0.0127,0.0042,0.0,-0.0014,0.0014,-0.0338,0.0106,0.0028,-0.0056,0.0039,72.7273,3.7037,2.4274,2.6374,0.0058,-0.0019,1728964800000,132,237.5,195.6667,191.5,292.3333,-44.4211,-32.5383,-31.0705,-54.8461,-39.2536,15.271,-0.0057,0.0011,0.0,-0.0004,0.0003,1728964800000,0,2,0,up,dn,0.25,0.0,nm,nm,0.3906,0.0
1728965100000,0.0042,-0.0042,0.0042,-0.0007,0.0021,0.0169,-0.0106,0.0099,-0.0056,0.0032,81.8182,5.0926,1.4894,-0.938,0.0004,-0.0042,1728965100000,144,138.0,206.3333,174.5,292.9167,4.3478,-30.21,-17.4785,-50.8393,2.5827,28.4231,0.0017,-0.0018,0.0012,-0.0002,0.0004,1728965100000,5,2,0,dn,dn,0.0,-0.25,nm,nm,0.0,0.2756
1728965400000,0.0,0.0021,-0.0028,0.0,0.0025,-0.0042,-0.0021,-0.0056,-0.0049,0.0042,81.8182,3.4722,6.7192,5.2298,0.0023,0.0048,1728965400000,109,126.5,128.3333,168.1667,289.75,-13.834,-15.0649,-35.1833,-62.3814,-4.9051,27.3167,0.0,0.001,-0.0013,0.0,0.0005,1728965400000,10,2,0,dn,dn,-0.25,-0.75,nm,mv,0.3873,0.8495
1728965700000,-0.0042,-0.0021,0.0,0.0,0.0018,-0.0042,0.0021,0.0,-0.0035,0.0039,70.0,-0.463,5.9766,-0.7425,0.0019,0.0054,1728965700000,112,110.5,121.6667,158.6667,273.8333,1.3575,-7.9452,-29.4118,-59.0992,14.1422,-1.4118,-0.0022,-0.0011,0.0,0.0,0.0004,1728965700000,15,2,0,dn,dn,0.0,-0.25,nm,nm,0.0,0.29
1728966000000,0.0,-0.0021,-0.0014,0.0014,0.0021,0.0042,-0.0042,-0.0056,-0.0014,0.0049,66.6667,-1.8519,5.9766,0.0,0.0,-0.0061,1728966000000,117,114.5,112.6667,159.5,272.25,2.1834,3.8462,-26.6458,-57.0248,27.4526,35.8542,0.0,-0.0011,-0.0007,0.0005,0.0005,1728966000000,20,2,0,dn,dn,-0.5,0.0,mv,nm,0.8242,0.0
1728966300000,-0.0085,-0.0042,-0.0042,-0.0035,-0.0007,-0.0085,-0.0021,-0.0014,-0.0056,-0.0,44.4444,-6.9444,-1.0517,-7.0284,0.0062,-0.0134,1728966300000,108,112.5,112.3333,120.3333,215.25,-4.0,-3.8576,-10.2493,-49.8258,-28.2409,76.9847,-0.0046,-0.0022,-0.0022,-0.0017,-0.0002,1728966300000,25,2,0,up,up,0.25,0.5,nm,nm,0.7442,0.58
1728966600000,0.0042,-0.0021,-0.0014,-0.0007,-0.0011,0.0127,-0.0,-0.0014,0.0007,-0.0014,33.3333,-3.4722,4.877,5.9287,-0.0088,-0.0018,1728966600000,92,100.0,105.6667,113.6667,152.5833,-8.0,-12.9338,-19.0616,-39.7051,-9.7933,7.7677,0.0027,-0.0013,-0.0008,-0.0004,-0.0004,1728966600000,30,2,0,up,dn,0.25,0.0,nm,nm,0.937,0.0
1728966900000,0.0042,0.0042,0.0,-0.0007,-0.0007,-0.0,0.0085,0.0014,-0.0,-0.0014,50.0,-0.2315,-1.147,-6.0239,-0.0019,0.0091,1728966900000,119,105.5,106.3333,109.5,142.0,12.7962,11.9122,8.6758,-16.1972,-11.6212,-100.0199,0.0021,0.0024,0.0,-0.0004,-0.0003,1728966900000,35,2,0,dn,dn,0.0,0.0,nm,nm,0.0,0.0
1728967200000,0.0,0.0021,0.0028,-0.0007,-0.0004,-0.0042,0.0042,0.007,-0.0007,-0.0014,50.0,0.0,1.9686,3.1156,0.0046,0.0036,1728967200000,94,106.5,101.6667,107.0,137.5833,-11.7371,-7.541,-12.1495,-31.6778,13.6399,19.6686,0.0,0.0012,0.0016,-0.0004,-0.0002,1728967200000,40,2,0,dn,dn,-0.25,0.0,nm,nm,0.937,0.0
