FT,vel5,vel10,vel15,vel30,vel60,acc5,acc10,acc15,acc30,acc60,stoch12,stochDiff6012,RSIhl_diff,RSIhl_diffROC,vol,vol10,vol15,vol30,vol60,volD10,volD15,volD30,volD60,vpm5,vpm10,vpm15,vpm30,vpm60,ToD,DoW,MO,Dr3_Model,Dr3,Dc1,Dc3,Dr1,Mc1,Mc3,Mr1,Mr3
1729008600000,-0.017,0.051,0.0326,-0.0035,-0.005,-0.1361,0.0468,0.0722,0.0028,0.0173,46.0317,-0.4531,1.5046,11.7958,10818.0,11320.5,10896.6667,13509.3333,11602.1667,-4.4388,-0.7219,-19.922,-6.7588,-0.0001,0.0003,0.0002,-0.0,-0.0,730.0,2.0,1.0,5.1886506,1.5,up,up,2.5,mv,nm,0.6725,0.2892
1729008900000,0.0425,0.0127,0.0482,0.0113,-0.0039,0.0595,-0.0447,0.0737,0.0304,0.0197,68.4211,6.9863,-0.5385,-2.0431,9525.0,10171.5,10722.0,11926.5,11261.3333,-6.356,-11.164,-20.1358,-15.4185,0.0003,0.0001,0.0003,0.0001,-0.0,735.0,2.0,1.0,5.5115576,2.25,dn,up,-1.5,nm,nm,0.4128,0.4122
1729009200000,-0.0255,0.0085,0.0,0.0213,-0.0035,-0.068,-0.0425,-0.0425,0.0496,0.0197,57.8947,3.4069,1.5377,2.0762,8162.0,8843.5,9501.6667,10879.1667,11337.0,-7.7062,-14.0993,-24.9759,-28.0056,-0.0002,0.0001,0.0,0.0001,-0.0,740.0,2.0,1.0,4.4852943,2.25,up,up,0.5,nm,nm,0.1736,0.4408
1729009500000,0.0085,-0.0085,0.0085,0.0206,-0.0028,0.034,-0.0212,-0.0241,0.0467,0.0102,61.4035,5.1929,7.0943,5.5567,5633.0,6897.5,7773.3333,9335.0,11173.6667,-18.3327,-27.5343,-39.6572,-49.5868,0.0001,-0.0001,0.0001,0.0001,-0.0,745.0,2.0,1.0,1.7008873,-2.0,up,dn,3.25,mv,nm,1.1252,0.3909
1729009800000,0.0552,0.0319,0.0127,0.0305,-0.0021,0.0467,0.0234,-0.0355,0.0651,-0.0035,84.2105,14.4032,-1.2798,-8.3742,9978.0,7805.5,7924.3333,9323.1667,11219.3333,27.8329,25.916,7.0237,-11.0642,0.0003,0.0002,0.0001,0.0002,-0.0,750.0,2.0,1.0,0.7030182,-6.0,dn,dn,-1.5,nm,mv,0.5193,1.1673
1729010100000,-0.0255,0.0149,0.0127,0.0064,0.0011,-0.0807,0.0234,0.0127,0.0106,-0.0046,79.2453,10.0803,5.5799,6.8598,5848.0,7913.0,7153.0,8327.3333,10949.5833,-26.0963,-18.2441,-29.7734,-46.5916,-0.0003,0.0001,0.0001,0.0,0.0,755.0,2.0,1.0,-2.147832,-5.75,dn,dn,-3.75,mv,mv,1.971,1.1793
1729010400000,-0.0637,-0.0446,-0.0113,-0.0014,-0.0025,-0.0382,-0.0764,-0.0198,0.0021,-0.005,50.9434,0.1618,-2.6944,-8.2744,7104.0,6476.0,7643.3333,7708.3333,10608.8333,9.6973,-7.0563,-7.84,-33.0369,-0.0005,-0.0004,-0.0001,-0.0,-0.0,760.0,2.0,1.0,-1.4334813,-1.25,dn,dn,-0.75,nm,nm,0.308,0.2579
1729010700000,-0.0127,-0.0382,-0.034,-0.0106,0.0004,0.0509,-0.0531,-0.0467,-0.0219,0.0032,45.283,-1.9985,3.9562,6.6506,5405.0,6254.5,6119.0,7021.6667,9474.0833,-13.5822,-11.6686,-23.024,-42.9496,-0.0001,-0.0004,-0.0003,-0.0001,0.0,765.0,2.0,1.0,-0.70773923,-0.25,dn,dn,-1.25,nm,nm,0.5829,0.0504
1729011000000,-0.0212,-0.017,-0.0326,-0.0099,0.0057,-0.0085,0.0276,-0.0453,-0.0312,0.0244,35.8491,-6.3927,3.6605,-0.2957,5901.0,5653.0,6136.6667,6644.8333,8762.0,4.3871,-3.8403,-11.1942,-32.6524,-0.0002,-0.0002,-0.0003,-0.0001,0.0,770.0,2.0,1.0,-1.6136744,-1.75,up,dn,0.75,nm,nm,0.3522,0.3503
1729011300000,0.0128,-0.0042,-0.0071,-0.0092,0.0057,0.034,0.034,0.0042,-0.0298,0.0138,38.0,-5.2511,5.4404,1.7799,4624.0,5262.5,5310.0,6476.6667,7905.8333,-12.133,-12.919,-28.6052,-41.5115,0.0002,-0.0,-0.0001,-0.0001,0.0,775.0,2.0,1.0,0.6094781,-4.0,up,dn,0.25,nm,mv,0.1161,0.8014
1729011600000,0.0042,0.0085,-0.0014,-0.0177,0.0064,-0.0085,0.0255,0.0325,-0.0482,0.017,40.0,-5.5936,4.7202,-0.7202,5306.0,4965.0,5277.0,5698.0,7510.5833,6.8681,0.5496,-6.8796,-29.353,0.0,0.0001,-0.0,-0.0002,0.0,780.0,2.0,1.0,2.650805,-5.0,dn,dn,-2.75,mv,mv,1.9013,1.0057
1729011900000,-0.0467,-0.0212,-0.0099,-0.0212,-0.0074,-0.051,-0.017,0.0226,-0.0276,-0.0092,0.0,-11.9292,0.5294,-4.1908,6487.0,5896.5,5472.3333,5804.5,7065.9167,10.0144,18.5418,11.7581,-8.1931,-0.0004,-0.0002,-0.0001,-0.0002,-0.0001,785.0,2.0,1.0,-0.08159613,-3.25,dn,dn,-1.5,nm,nm,0.9487,0.6534
1729012200000,-0.0255,-0.0361,-0.0227,-0.0149,-0.0081,0.0212,-0.0446,-0.0156,-0.0135,-0.0032,21.6667,-10.7045,-1.1035,-1.6328,14736.0,10611.5,8843.0,7076.5,7392.4167,38.8682,66.6403,108.2385,99.3394,-0.0001,-0.0002,-0.0002,-0.0001,-0.0001,790.0,2.0,1.0,-1.747764,-3.0,dn,dn,-0.75,nm,nm,0.6508,0.5985
1729012500000,-0.0128,-0.0191,-0.0283,-0.0149,-0.0127,0.0128,0.0021,-0.0269,-0.0043,-0.0088,18.0328,-10.4276,-4.0326,-2.9291,9920.0,12328.0,10381.0,7829.0,7425.3333,-19.5328,-4.4408,26.7084,33.5967,-0.0001,-0.0001,-0.0002,-0.0001,-0.0001,795.0,2.0,1.0,2.6441736,-3.25,dn,dn,-1.0,nm,nm,0.8677,0.6701
1729012800000,-0.017,-0.0149,-0.0184,-0.0142,-0.012,-0.0043,0.0212,-0.0085,-0.0043,-0.0085,11.4754,-11.5202,3.3435,7.3761,5858.0,7889.0,10171.3333,7821.8333,7233.3333,-25.7447,-42.4068,-25.1071,-19.0138,-0.0002,-0.0001,-0.0001,-0.0001,-0.0001,800.0,2.0,1.0,4.4467554,1.25,dn,up,-1.25,nm,nm,1.094,0.2783
1729013100000,-0.0213,-0.0191,-0.017,-0.0198,-0.0145,-0.0043,-0.0,0.0057,-0.0106,-0.0117,16.9014,-7.3606,1.4792,-1.8643,12237.0,9047.5,9338.3333,9090.6667,7783.6667,35.2528,31.0405,34.6106,57.2138,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,805.0,2.0,1.0,1.914224,5.0,dn,up,-1.0,nm,mv,1.1142,1.1713
1729013400000,-0.017,-0.0191,-0.0184,-0.0234,-0.0205,0.0043,-0.0043,0.0099,-0.0057,-0.0184,11.7647,-7.4664,0.5055,-0.9737,9383.0,10810.0,9159.3333,9770.1667,7734.0833,-13.2007,2.442,-3.9627,21.3201,-0.0001,-0.0001,-0.0001,-0.0001,-0.0002,810.0,2.0,1.0,2.8377829,4.75,up,up,3.5,mv,mv,5.3233,1.1275
1729013700000,0.0596,0.0213,0.0071,-0.0057,-0.0134,0.0766,0.0404,0.0255,0.0156,-0.0145,34.375,2.3495,-1.2506,-1.7561,6986.0,8184.5,9535.3333,9853.3333,7828.9167,-14.6435,-26.7356,-29.1001,-10.7667,0.0005,0.0002,0.0,-0.0,-0.0001,815.0,2.0,1.0,0.5240582,-0.25,up,dn,2.5,mv,nm,1.445,0.0661
1729014000000,0.0425,0.0511,0.0284,0.0057,-0.0046,-0.017,0.0702,0.0454,0.0205,-0.0021,64.0,8.3622,0.8722,2.1228,8041.0,7513.5,8136.6667,8737.5,7907.0,7.0207,-1.1757,-7.9714,1.6947,0.0003,0.0004,0.0002,0.0,-0.0,820.0,2.0,1.0,2.246005,-6.25,dn,dn,-1.25,nm,mv,0.6534,1.6839
1729014300000,-0.0213,0.0106,0.027,0.0043,-0.0053,-0.0638,-0.0106,0.0454,0.0191,-0.0057,57.4468,5.3113,2.0895,1.2173,5560.0,6800.5,6862.3333,8010.8333,7919.9167,-18.2413,-18.978,-30.594,-29.7972,-0.0002,0.0001,0.0002,0.0,-0.0,825.0,2.0,1.0,2.2907953,-3.5,dn,dn,-1.5,nm,mv,0.762,1.0734
1729014600000,-0.0255,-0.0234,-0.0014,0.0028,-0.0057,-0.0043,-0.0744,-0.0085,0.017,-0.0113,44.6809,1.6702,1.4997,-0.5898,5429.0,5494.5,6343.3333,7939.3333,7880.5833,-1.1921,-14.4141,-31.6189,-31.1092,-0.0003,-0.0003,-0.0,0.0,-0.0,830.0,2.0,1.0,0.20677868,-4.5,dn,dn,-3.5,mv,mv,1.7247,1.3818
1729014900000,-0.0595,-0.0425,-0.0354,-0.0035,-0.0117,-0.034,-0.0532,-0.0638,0.0163,-0.0174,14.8936,-5.9664,-0.138,-1.6378,8999.0,7214.0,6662.6667,7399.6667,8245.1667,24.7436,35.066,21.6136,9.1427,-0.0004,-0.0003,-0.0003,-0.0,-0.0001,835.0,2.0,1.0,-4.154086,-3.0,up,dn,1.5,nm,nm,0.6184,0.882
1729015200000,0.0255,-0.017,-0.0198,0.0035,-0.0099,0.0851,0.0064,-0.0468,0.0269,-0.0163,31.25,-0.6388,-4.5494,-4.4113,12536.0,10767.5,8988.0,7925.1667,8847.6667,16.4244,39.4749,58.1796,41.6871,0.0001,-0.0001,-0.0001,0.0,-0.0001,840.0,2.0,1.0,0.1412212,-7.25,dn,dn,-2.5,mv,mv,1.0129,2.1934
1729015500000,-0.0425,-0.0085,-0.0255,-0.0135,-0.0096,-0.0681,0.034,-0.0241,-0.0078,-0.0021,12.5,-6.2289,2.3869,6.9362,5937.0,9236.5,9157.3333,7750.3333,8801.8333,-35.7224,-35.1667,-23.3968,-32.5481,-0.0004,-0.0001,-0.0002,-0.0001,-0.0001,845.0,2.0,1.0,1.2355803,-0.5,dn,dn,-2.0,mv,nm,0.9419,0.1559
1729015800000,-0.034,-0.0383,-0.017,-0.0262,-0.0103,0.0085,-0.0213,0.0184,-0.0319,-0.0021,2.2727,-7.9937,2.5684,0.1815,8033.0,6985.0,8835.3333,7749.0,8243.25,15.0036,-9.081,3.665,-2.5506,-0.0002,-0.0003,-0.0001,-0.0002,-0.0001,850.0,2.0,1.0,0.8743322,-1.75,dn,dn,-2.75,mv,nm,1.7812,0.5448
1729016100000,-0.0468,-0.0404,-0.0411,-0.0305,-0.0131,-0.0128,-0.0319,-0.0213,-0.0347,-0.0004,1.8182,-7.4803,2.2411,-0.3273,11541.0,9787.0,8503.6667,8745.8333,8378.3333,17.9217,35.7179,31.96,37.7482,-0.0002,-0.0002,-0.0003,-0.0002,-0.0001,855.0,2.0,1.0,0.90249133,0.25,up,up,4.25,mv,nm,2.6613,0.0756
1729016400000,0.0724,0.0128,-0.0028,-0.0142,-0.0057,0.1192,0.0511,0.0227,-0.017,0.0064,33.9286,1.9156,-7.4879,-9.729,9558.0,10549.5,9710.6667,9434.0,8686.6667,-9.3985,-1.5722,1.3144,10.0307,0.0004,0.0001,-0.0,-0.0001,-0.0,860.0,2.0,1.0,3.0187097,-3.5,dn,dn,-3.25,mv,mv,1.1711,1.0877
1729016700000,-0.0553,0.0085,-0.0099,-0.0135,-0.0085,-0.1278,0.049,0.0071,-0.0099,0.006,10.7143,-4.8922,-4.1404,3.3475,6802.0,8180.0,9300.3333,9067.8333,8233.75,-16.846,-26.8628,-24.9876,-17.3888,-0.0005,0.0001,-0.0001,-0.0001,-0.0001,865.0,2.0,1.0,0.14266536,-0.25,dn,dn,-0.75,nm,nm,0.2741,0.0778
1729017000000,-0.0128,-0.0341,0.0014,-0.0199,-0.0082,0.0426,-0.0468,0.0425,-0.0234,0.0124,5.3571,-6.2546,-0.6262,3.5142,7645.0,7223.5,8001.6667,8252.6667,8088.9167,5.8351,-4.4574,-7.3633,-5.488,-0.0001,-0.0003,0.0,-0.0001,-0.0001,870.0,2.0,1.0,0.2949171,-2.0,up,dn,0.5,nm,nm,0.1965,0.6191
1729017300000,0.0085,-0.0021,-0.0199,-0.0113,-0.0124,0.0213,-0.0106,-0.017,0.0021,0.001,16.3934,-1.8484,-0.8132,-0.187,7605.0,7625.0,7350.6667,8530.6667,8140.5,-0.2623,3.46,-10.851,-6.5782,0.0001,-0.0,-0.0002,-0.0001,-0.0001,875.0,2.0,1.0,1.0102128,-1.75,dn,dn,0.0,nm,nm,0.0,0.5388
1729017600000,0.0,0.0043,-0.0014,-0.0057,-0.0159,-0.0085,0.0383,0.0085,0.0205,-0.0113,18.0328,-0.2067,-2.0818,-1.2686,6241.0,6923.0,7163.6667,8232.0,7990.5,-9.8512,-12.8798,-24.1861,-21.8948,0.0,0.0,-0.0,-0.0,-0.0001,880.0,2.0,1.0,-0.7431742,-3.75,dn,dn,-2.5,mv,mv,1.0159,1.1576
1729017900000,-0.0426,-0.0213,-0.0114,-0.005,-0.0177,-0.0426,-0.0192,-0.0128,0.0255,-0.0124,3.4483,-3.7683,-2.5241,-0.4423,6734.0,6487.5,6860.0,7430.8333,8088.3333,3.7996,-1.8367,-9.3776,-16.7443,-0.0004,-0.0002,-0.0001,-0.0,-0.0001,885.0,2.0,1.0,-0.59511375,-8.75,up,dn,0.75,nm,mv,0.3097,2.7768
1729018200000,0.0128,-0.0149,-0.0099,-0.0149,-0.0145,0.0554,-0.0192,0.0099,-0.0007,-0.0089,10.2041,-1.3198,-0.877,1.6471,5553.0,6143.5,6176.0,6763.3333,8098.6667,-9.6118,-10.0874,-17.8955,-31.4332,0.0001,-0.0001,-0.0001,-0.0001,-0.0001,890.0,2.0,1.0,0.073570624,-11.25,dn,dn,-2.0,mv,mv,1.3287,3.5949
1729018500000,-0.0341,-0.0107,-0.0213,-0.0114,-0.0124,-0.0469,0.0106,-0.0199,0.0021,-0.0007,10.3448,-0.7123,-2.5297,-1.6527,11010.0,8281.5,7765.6667,7464.6667,8266.25,32.9469,41.7779,47.4949,33.1922,-0.0002,-0.0001,-0.0002,-0.0001,-0.0001,895.0,2.0,1.0,1.5347073,-10.25,dn,dn,-7.5,mv,mv,6.1379,3.2517
1729018800000,-0.1279,-0.0809,-0.0497,-0.0305,-0.0252,-0.0938,-0.066,-0.0384,-0.0107,-0.0153,5.1282,-1.4374,-8.514,-5.9843,21700.0,16355.0,12754.3333,9807.1667,9029.9167,32.6811,70.1383,121.2668,140.3123,-0.0003,-0.0003,-0.0002,-0.0002,-0.0002,900.0,2.0,1.0,0.19924694,-1.0,dn,dn,-1.75,mv,nm,0.6184,0.283
1729019100000,-0.0299,-0.0788,-0.0639,-0.0369,-0.0241,0.098,-0.0682,-0.054,-0.0256,-0.0146,16.092,2.8858,-4.6585,3.8555,30792.0,26246.0,21167.3333,13671.6667,11101.1667,17.3207,45.4694,125.2249,177.3763,-0.0001,-0.0002,-0.0002,-0.0002,-0.0001,905.0,2.0,1.0,0.37601274,4.5,dn,up,-1.0,nm,mv,0.3782,1.1185
1729019400000,-0.0171,-0.0235,-0.0582,-0.0398,-0.0227,0.0128,0.0575,-0.0369,-0.0341,-0.0124,11.4943,0.7169,3.6291,8.2877,10943.0,20867.5,21145.0,14455.3333,11343.6667,-47.5596,-48.2478,-24.2978,-3.5321,-0.0001,-0.0001,-0.0002,-0.0002,-0.0001,910.0,2.0,1.0,3.0230622,2.0,up,up,1.75,mv,nm,0.6912,0.5101
1729019700000,0.0299,0.0064,-0.0057,-0.0277,-0.0163,0.047,0.0852,0.044,-0.0227,-0.0032,19.5402,3.3598,4.1057,0.4766,8600.0,9771.5,16778.3333,14766.3333,11098.5833,-11.9889,-48.7434,-41.7594,-22.5126,0.0002,0.0,-0.0,-0.0001,-0.0001,915.0,2.0,1.0,0.15413082,-4.25,up,dn,3.75,mv,mv,1.2727,1.2362
1729020000000,0.064,0.047,0.0256,-0.0192,-0.017,0.0341,0.0704,0.0895,-0.0043,-0.0114,39.5062,10.4254,-6.8568,-10.9625,13691.0,11145.5,11078.0,16122.6667,11443.0,22.8388,23.5873,-15.0823,19.6452,0.0003,0.0002,0.0001,-0.0001,-0.0001,920.0,2.0,1.0,-1.8210902,-5.75,dn,dn,-3.5,mv,mv,0.9977,1.4895
1729020300000,-0.0597,0.0021,0.0114,-0.0234,-0.0174,-0.1237,-0.0043,0.0696,-0.0121,-0.0089,23.3766,4.4821,-3.3067,3.55,9551.0,11621.0,10614.0,15879.5,11672.0833,-17.8126,-10.0151,-39.8533,-18.1723,-0.0004,0.0,0.0001,-0.0001,-0.0001,925.0,2.0,1.0,0.72899204,-1.0,dn,dn,-4.5,mv,nm,1.2453,0.2498
1729020600000,-0.0768,-0.0682,-0.0242,-0.0149,-0.0227,-0.0171,-0.1152,-0.0185,0.0156,-0.0146,2.8169,-4.2473,-4.8432,-1.5364,15212.0,12381.5,12818.0,14798.1667,12302.6667,22.8607,18.6769,2.7965,23.648,-0.0003,-0.0003,-0.0001,-0.0001,-0.0001,930.0,2.0,1.0,1.9389302,7.0,up,up,2.25,mv,mv,0.7866,1.7451
1729020900000,0.0384,-0.0192,-0.0327,-0.0036,-0.0202,0.1153,-0.0213,-0.0583,0.0334,-0.0078,26.8293,6.6256,-4.6645,0.1787,16402.0,15807.0,13721.6667,12399.8333,13035.75,3.7642,19.5336,32.276,25.8232,0.0001,-0.0001,-0.0001,-0.0,-0.0001,935.0,2.0,1.0,2.8481321,9.5,up,up,1.25,nm,mv,0.4113,2.3489
1729021200000,0.0213,0.0299,-0.0057,0.0028,-0.0185,-0.0171,0.0981,-0.0171,0.0426,-0.0025,32.9268,8.7081,-1.4255,3.239,18771.0,17586.5,16795.0,13704.5,14079.9167,6.7353,11.7654,36.9696,33.3176,0.0001,0.0001,-0.0,0.0,-0.0001,940.0,2.0,1.0,2.4827967,6.25,up,up,3.5,mv,mv,1.1448,1.5331
1729021500000,0.0598,0.0406,0.0399,0.0078,-0.0099,0.0384,0.0598,0.064,0.0355,0.0078,52.5641,14.9147,-1.7198,-0.2943,14823.0,16797.0,16665.3333,14741.6667,14754.0,-11.7521,-11.0549,0.5517,0.4677,0.0002,0.0001,0.0001,0.0,-0.0,945.0,2.0,0.0,-2.3661332,1.0,up,up,4.75,mv,nm,1.4524,0.2196
1729021800000,0.0811,0.0704,0.0541,0.0107,-0.0043,0.0213,0.0405,0.0868,0.0298,0.0103,83.3333,23.23,-7.7675,-6.0477,26580.0,20701.5,20058.0,16889.8333,16506.25,28.3965,32.5157,57.3728,61.0299,0.0002,0.0002,0.0002,0.0,-0.0,950.0,2.0,0.0,-0.6185614,-4.25,dn,dn,-2.0,mv,mv,0.579,0.8028
1729022100000,-0.0341,0.0235,0.0356,0.0149,-0.0043,-0.1152,-0.0171,0.0413,0.0384,0.0082,76.4706,16.3669,-7.9249,-0.1574,89834.0,58207.0,43745.6667,30270.3333,23074.9167,54.3354,105.3552,196.7724,289.3145,-0.0,0.0,0.0,0.0,-0.0,955.0,2.0,0.0,0.7109727,-3.75,dn,dn,-1.75,mv,mv,0.5484,0.6691
1729022400000,-0.0298,-0.032,0.0057,0.0228,0.0039,0.0043,-0.1024,-0.0342,0.0377,0.0291,66.1765,10.3088,3.5559,11.4808,29283.0,59558.5,48565.6667,32615.5,23706.8333,-50.8332,-39.7043,-10.2175,23.5213,-0.0001,-0.0,0.0,0.0,0.0,960.0,2.0,0.0,3.565658,-2.5,dn,dn,-0.5,nm,nm,0.1991,0.4449
1729022700000,-0.0085,-0.0192,-0.0242,0.0149,0.0057,0.0213,-0.0427,-0.0782,0.0185,0.0298,63.2353,7.6215,6.0401,2.4842,5388.0,17335.5,41501.6667,30779.8333,21589.8333,-68.9193,-87.0174,-82.495,-75.0438,-0.0001,-0.0001,-0.0,0.0,0.0,965.0,2.0,0.0,4.530403,1.0,dn,up,-1.5,mv,nm,0.5876,0.1774
1729023000000,-0.0256,-0.0171,-0.0213,0.0071,0.005,-0.0171,0.0149,-0.0569,0.0043,0.0277,54.4118,2.7587,6.1833,0.1431,3851.0,4619.5,12840.6667,28293.1667,20998.8333,-16.636,-70.0093,-86.3889,-81.6609,-0.0004,-0.0002,-0.0001,0.0,0.0,970.0,2.0,0.0,6.2415504,2.75,dn,up,-0.5,nm,mv,0.1861,0.4861
1729023300000,-0.0085,-0.0171,-0.0142,-0.0043,0.0018,0.0171,0.0021,-0.0199,-0.0121,0.0181,51.4706,1.2419,7.1468,0.9635,1581.0,2716.0,3606.6667,26086.1667,20413.9167,-41.7894,-56.1645,-93.9393,-92.2553,-0.0003,-0.0004,-0.0002,-0.0,0.0,975.0,2.0,0.0,8.373362,1.75,up,up,3.0,mv,nm,1.299,0.3091
1729023600000,0.0512,0.0213,0.0057,-0.0092,0.0007,0.0597,0.0384,0.0298,-0.0199,0.0177,69.1176,7.3642,2.282,-4.8647,2412.0,1996.5,2614.6667,22058.1667,19474.0,20.8114,-7.7511,-89.0653,-87.6143,0.0012,0.0006,0.0001,-0.0,0.0,980.0,2.0,0.0,7.484614,0.25,up,up,0.25,nm,nm,0.1483,0.0439
1729023900000,0.0043,0.0277,0.0156,-0.0028,0.006,-0.0469,0.0448,0.037,-0.0178,0.0234,70.5882,6.4012,7.2494,4.9674,1878.0,2145.0,1957.0,7398.8333,18834.5833,-12.4476,-4.0368,-74.6176,-90.029,0.0001,0.0008,0.0005,-0.0,0.0,985.0,2.0,0.0,8.113247,-2.25,dn,dn,-1.5,mv,nm,0.958,0.3922
1729024200000,-0.0256,-0.0107,0.01,-0.0021,0.0103,-0.0299,-0.032,0.0242,-0.0249,0.033,61.7647,0.8154,4.9593,-2.2901,1389.0,1633.5,1893.0,2749.8333,17682.6667,-14.9679,-26.6244,-49.4878,-92.1448,-0.0011,-0.0004,0.0003,-0.0,0.0,990.0,2.0,0.0,5.230677,-0.25,up,dn,1.5,mv,nm,0.9831,0.0459
1729024500000,0.0256,0.0,0.0014,0.0036,0.0093,0.0512,-0.0277,-0.0043,-0.0114,0.0295,58.3333,3.7193,6.0515,1.0922,564.0,976.5,1277.0,1945.8333,16362.8333,-42.2427,-55.834,-71.015,-96.5532,0.0027,0.0,0.0001,0.0001,0.0,995.0,2.0,0.0,3.0959382,-1.0,dn,dn,-2.25,mv,nm,1.3864,0.2092
1729024800000,-0.0384,-0.0064,-0.0128,0.0014,0.0043,-0.064,0.0043,-0.0284,-0.0057,0.0227,39.5833,-2.4954,4.8639,-1.1876,918.0,741.0,957.0,1457.0,14875.0833,23.8866,-4.0752,-36.9938,-93.8286,-0.0025,-0.0005,-0.0008,0.0001,0.0,1000.0,2.0,0.0,-0.09685464,1.0,up,up,0.5,nm,nm,0.2822,0.243
1729025100000,0.0085,-0.0149,-0.0014,0.0043,0.0,0.0469,-0.0149,-0.0114,0.0085,0.0099,40.0,-1.3896,6.6154,1.7515,916.0,917.0,799.3333,1346.1667,13716.1667,-0.1091,14.5955,-31.9549,-93.3217,0.0005,-0.001,-0.0001,0.0002,0.0,1005.0,2.0,0.0,0.6630926,-4.75,up,dn,0.75,nm,mv,0.4271,1.158
1729025400000,0.0128,0.0107,-0.0057,-0.0021,-0.0057,0.0043,0.0171,-0.0071,0.0071,-0.0014,53.8462,1.0916,8.0491,1.4337,645.0,780.5,826.3333,1051.6667,11554.9167,-17.3607,-21.9443,-38.6688,-94.418,0.0012,0.0008,-0.0004,-0.0001,-0.0,1010.0,2.0,0.0,3.7845874,-4.75,dn,dn,-0.25,nm,mv,0.1904,1.1849
1729025700000,-0.0043,0.0043,0.0057,-0.0036,-0.0032,-0.0171,0.0192,0.0185,-0.0007,0.0011,38.4615,0.7845,7.1322,-0.9169,879.0,762.0,813.3333,885.1667,4142.0,15.3543,8.0738,-0.6967,-78.7784,-0.0003,0.0003,0.0004,-0.0002,-0.0,1015.0,2.0,0.0,6.9704247,-3.25,dn,dn,-5.25,mv,mv,4.0311,0.814
1729029600000,-0.0896,-0.0469,-0.027,-0.0142,-0.0082,-0.0853,-0.0576,-0.0256,-0.0121,-0.0121,19.4444,-11.056,-7.8154,-14.9476,1964.0,1421.5,1162.6667,981.0,1865.4167,38.1639,68.922,100.2039,5.2848,-0.0027,-0.0019,-0.0014,-0.0008,-0.0003,1080.0,3.0,0.0,4.693052,3.5,up,up,0.75,nm,mv,0.3269,0.8694
1729029900000,0.0128,-0.0384,-0.027,-0.0163,-0.0064,0.1024,-0.0427,-0.0213,-0.0199,-0.0121,27.7778,-8.4224,8.9007,16.7161,385.0,1174.5,1076.0,951.1667,1448.5,-67.2201,-64.2193,-59.5234,-73.4208,0.0019,-0.0019,-0.0015,-0.001,-0.0003,1085.0,3.0,0.0,3.5470724,4.25,up,up,1.25,nm,mv,0.573,1.0764
1729030200000,0.0213,0.0171,-0.0185,-0.0064,-0.0025,0.0085,0.064,-0.0242,-0.0078,-0.0075,41.6667,-5.1064,7.1166,-1.7841,331.0,358.0,893.3333,853.3333,1155.1667,-7.5419,-62.9478,-61.2109,-71.3461,0.0038,0.0028,-0.0012,-0.0004,-0.0001,1090.0,3.0,0.0,5.9387503,2.75,up,up,1.5,mv,mv,0.674,0.6835
1729030500000,0.0256,0.0235,0.0199,-0.0036,0.0004,0.0043,0.0619,0.0469,-0.0078,-0.0014,58.3333,-1.5194,5.2913,-1.8253,363.0,347.0,359.6667,761.1667,1053.6667,4.611,0.9268,-52.3101,-65.5489,0.0041,0.004,0.0032,-0.0003,0.0,1095.0,3.0,0.0,9.748101,1.5,up,up,1.5,mv,nm,0.6465,0.3982
1729030800000,0.0256,0.0256,0.0242,-0.0014,-0.0018,-0.0,0.0085,0.0512,0.0007,-0.0025,75.0,2.3597,4.2062,-1.0851,377.0,370.0,357.0,716.5,884.0833,1.8919,5.6022,-47.3831,-57.357,0.004,0.0041,0.004,-0.0001,-0.0001,1100.0,3.0,0.0,10.397587,0.5,dn,up,-0.25,nm,nm,0.1047,0.1573
1729031100000,-0.0043,0.0107,0.0156,-0.0014,-0.0025,-0.0299,-0.0128,0.0341,0.0021,-0.0085,76.4706,2.0453,6.8156,2.6094,158.0,267.5,299.3333,596.3333,740.75,-40.9346,-47.216,-73.5048,-78.6703,-0.0016,0.0023,0.0031,-0.0001,-0.0002,1105.0,3.0,0.0,8.691059,-1.0,up,dn,0.25,nm,nm,0.1047,0.3491
1729031400000,0.0043,0.0,0.0085,0.0142,0.0,0.0085,-0.0256,-0.0114,0.0285,-0.0103,81.8182,3.0502,5.8936,-0.922,263.0,210.5,266.0,312.8333,646.9167,24.9406,-1.1278,-15.9297,-59.3456,0.001,0.0,0.0019,0.0027,0.0,1110.0,3.0,0.0,5.918133,-0.5,up,dn,0.5,nm,nm,0.762,0.1735
1729031700000,0.0085,0.0064,0.0028,0.0135,-0.0014,0.0043,-0.0043,-0.0213,0.0299,-0.0107,87.8788,5.1089,5.1933,-0.7003,297.0,280.0,239.3333,298.1667,624.6667,6.0714,24.0947,-0.3913,-52.4546,0.0017,0.0013,0.0007,0.0027,-0.0001,1115.0,3.0,0.0,6.825639,2.0,dn,up,-1.75,mv,nm,2.6199,0.7314
1729032000000,-0.0299,-0.0107,-0.0057,0.005,-0.0007,-0.0384,-0.0107,-0.0213,0.0114,-0.005,68.75,2.7826,3.0536,-2.1398,192.0,244.5,250.6667,275.0,564.1667,-21.4724,-23.4043,-30.1818,-65.9675,-0.0091,-0.0026,-0.0013,0.0011,-0.0001,1120.0,3.0,0.0,5.344179,3.75,up,up,0.75,nm,mv,0.6741,1.4398
