fullK,fullD,diffKD,overBought,overSold,Volume,15mSD,30mSD
21.7822,26.0726,-4.2904,0,0,18266,-0.1741,0.6376
15.8416,23.7624,-7.9208,0,0,20656,-0.6942,0.8439
25.3012,20.975,4.3262,0,0,22215,-0.4058,-2.9072
19.0476,20.0635,-1.0159,0,0,19004,0.8558,-1.1257
14.433,19.5939,-5.1609,0,1,23178,1.5274,0.0491
28.866,20.7822,8.0838,0,0,17449,-2.5526,0.6826
45.3608,29.5533,15.8076,0,0,17345,-1.7863,0.3888
43.299,39.1753,4.1237,0,0,12097,-1.2485,0.8674
2.4194,30.3597,-27.9404,0,0,25953,2.6275,4.0795
27.7778,24.4987,3.2791,0,0,19730,1.7252,2.1499
34.9206,21.7059,13.2147,0,0,17123,1.6149,2.3129
56.3492,39.6825,16.6667,0,0,15854,1.1994,1.2152
64.2857,51.8519,12.4339,0,0,14288,0.3179,0.9146
70.6349,63.7566,6.8783,0,0,15131,0.6002,1.1943
97.2222,77.381,19.8413,0,0,14041,-0.0375,1.4597
83.3333,83.7302,-0.3968,1,0,10926,0.5965,2.2279
98.1481,92.9012,5.2469,1,0,8303,0.5925,1.021
95.4128,92.2981,3.1147,1,0,8426,1.4979,1.5729
94.6429,96.0679,-1.4251,1,0,7541,1.6719,2.0457
100,96.6852,3.3148,1,0,8988,0.4767,1.9898
94.1935,96.2788,-2.0853,1,0,21562,0.1702,1.3124
98.1013,97.4316,0.6697,1,0,11894,0.4755,0.8421
85,92.4316,-7.4316,1,0,13646,1.6065,1.273
94.375,92.4921,1.8829,1,0,8114,1.2154,-0.0623
97.6879,92.3543,5.3336,1,0,11572,0.4323,-1.8586
97.8836,96.6488,1.2348,1,0,11775,-0.2819,-2.3237
98.4293,98.0003,0.4291,1,0,12705,-1.3233,-2.0894
91.5663,95.9597,-4.3935,1,0,9287,-2.3389,-1.6129
87.8981,92.6312,-4.7331,1,0,9515,-2.1022,-2.4924
65.4412,81.6352,-16.194,0,0,15114,-1.0574,-1.5385
25.8333,59.7242,-33.8909,0,0,21758,0.3902,0.2691
19.1304,36.8016,-17.6712,0,0,19394,-0.7186,0.4398
26.087,23.6836,2.4034,0,0,13838,-0.6843,0
34.7826,26.6667,8.1159,0,0,9385,-0.0822,0.1465
3.252,21.3739,-18.1218,0,0,14642,1.1922,0.9241
14.0625,17.3657,-3.3032,0,1,12529,0.7027,0.8944
39.0625,18.7923,20.2702,0,0,9701,0.2598,0.0483
41.4062,31.5104,9.8958,0,0,8163,-0.1758,0.0966
33.5938,38.0208,-4.4271,0,0,7648,0.37,0.5329
46.0938,40.3646,5.7292,0,0,11521,-0.2207,-0.0726
36.7188,38.8021,-2.0833,0,0,11202,0.3241,0.2916
42.9688,41.9271,1.0417,0,0,7047,0.3291,0.2926
40.625,40.1042,0.5208,0,0,10770,0.1317,0.4147
44.5312,42.7083,1.8229,0,0,6913,0.0661,0.0976
50.7812,45.3125,5.4687,0,0,7352,0.0661,-0.37
46.281,47.1978,-0.9168,0,0,7617,0.4302,-0.1728
51.7544,49.6055,2.1488,0,0,7020,0.0664,-0.2959
72.8261,56.9538,15.8723,0,0,5525,-0.5784,-0.5165
92,72.1935,19.8065,0,0,4668,-0.7101,-0.2213
81.3333,82.0531,-0.7198,1,0,3452,-0.4987,0.0738
66.6667,80,-13.3333,0,0,11771,-0.1427,0.4446
65.3333,71.1111,-5.7778,0,0,6156,0.3933,0.5186
62.6667,64.8889,-2.2222,0,0,4558,0.6409,0.6482
50,59.3333,-9.3333,0,0,5735,0.8502,0.6026
68.0851,60.2506,7.8345,0,0,4810,0.3871,0.5882
76.5957,64.8936,11.7021,0,0,5416,0.3468,0.9612
85.1064,76.5957,8.5106,0,0,6446,0.0795,0.6254
84,81.9007,2.0993,1,0,8033,0.6052,0.4227
88.8889,85.9984,2.8905,1,0,5713,1.6307,-0.6589
80.4348,84.4412,-4.0064,1,0,4190,1.4039,-0.3955
94.3396,87.8878,6.4519,1,0,6446,0.1923,-0.6546
97.1429,90.6391,6.5038,1,0,10649,-2.9498,-1.2345
84.2857,91.9227,-7.637,1,0,8322,-1.9768,-1.3197
75.7143,85.7143,-10,0,0,5696,-1.4338,-0.7745
21.4286,60.4762,-39.0476,0,0,13282,0.2788,0.4911
31.4286,42.8571,-11.4286,0,0,10373,-0.7954,0.568
35.7143,29.5238,6.1905,0,0,7235,-0.1141,0.976
28.5714,31.9048,-3.3333,0,0,5310,0.7922,0.6416
0,21.4286,-21.4286,0,0,8195,1.9273,1.4385
26.5625,18.378,8.1845,0,0,6932,2.0138,1.3867
43.75,23.4375,20.3125,0,0,8183,0.5532,1.2898
59.375,43.2292,16.1458,0,0,9534,0.8982,0.9395
89.0625,64.0625,25,0,0,19098,0.5964,0.4029
50.6494,66.3623,-15.7129,0,0,68170,1.7634,0.8872
72.7273,70.813,1.9142,0,0,22401,0.8054,0.2164
89.6104,70.9957,18.6147,0,0,8019,0.1424,-0.1381
97.4359,86.5912,10.8447,1,0,5145,-0.1893,-0.3044
92.4051,93.1505,-0.7454,1,0,2827,-0.4305,-0.1959
91.1392,93.6601,-2.5208,1,0,1336,-0.3896,-0.1719
91.1392,91.5612,-0.4219,1,0,776,-0.3439,-0.2351
81.0127,87.7637,-6.7511,1,0,1144,0.0986,-0.0298
81.0127,84.3882,-3.3755,1,0,868,0.0987,-0.0598
82.2785,81.4346,0.8439,1,0,787,-0.0496,-0.1211
83.5443,82.2785,1.2658,1,0,835,-0.1503,-0.1211
83.5443,83.1224,0.4219,1,0,762,-0.2002,-0.4052
81.0127,82.7004,-1.6878,1,0,1011,-0.1501,-0.5604
79.7468,81.4346,-1.6878,0,0,1641,-0.05,-0.454
75,78.5865,-3.5865,0,0,329,-0.4496,-0.4003
70,74.9156,-4.9156,0,0,202,-0.7132,-0.4573
70.1754,71.7251,-1.5497,0,0,326,-0.62,-0.4451
39.5349,59.9034,-20.3686,0,0,1184,-0.1034,0
25.5814,45.0972,-19.5158,0,0,1273,0.1797,0.2679
19.4444,28.1869,-8.7425,0,0,137,0.1324,0.4466
22.2222,22.416,-0.1938,0,0,213,0.143,0.4464
19.4444,20.3704,-0.9259,0,0,294,0.2145,0.4998
27.2727,22.9798,4.2929,0,0,100,0.5877,0.2314
33.3333,26.6835,6.6498,0,0,155,0.5893,0.1388
33.3333,31.3131,2.0202,0,0,82,0.5934,0.0463
65.3846,44.0171,21.3675,0,0,378,-0.2459,-0.8299
69.2308,55.9829,13.2479,0,0,256,-0.4916,-0.8688
69.2308,67.9487,1.2821,0,0,59,-0.6906,-0.8176
53.8462,64.1026,-10.2564,0,0,207,-1.4956,-0.9905
50,57.6923,-7.6923,0,0,111,-1.3891,-0.8964
42.3077,48.7179,-6.4103,0,0,75,-1.4892,-0.7576
16.129,36.1456,-20.0165,0,0,808,-1.081,-0.2238
16.129,24.8553,-8.7262,0,0,200,-0.9395,0.0896
22.2222,18.1601,4.0621,0,0,561,-0.9373,0.2248
19.4444,19.2652,0.1792,0,1,656,0.3127,0.8139
22.2222,21.2963,0.9259,0,0,619,1.2044,1.212
25,22.2222,2.7778,0,0,237,1.5644,0.8495
25,24.0741,0.9259,0,0,706,2.0723,1.1131
44.4444,31.4815,12.963,0,0,512,2.222,1.0663
55.5556,41.6667,13.8889,0,0,489,0.9188,0.7148
69.4444,56.4815,12.963,0,0,478,1.0143,0.6286
89.7436,71.5812,18.1624,0,0,1093,0.5617,0.6312
71.7949,76.9943,-5.1994,0,0,692,0.8891,0.6884
87.1795,82.906,4.2735,1,0,319,0.5533,0.5081
97.561,85.5118,12.0492,1,0,609,1.0013,0.1853
87.8049,90.8484,-3.0436,1,0,1062,0.8145,0.4226
88.6364,91.3341,-2.6977,1,0,1276,0.7287,0.0945
98,91.4804,6.5196,1,0,1023,-0.6018,-0.2872
84.3137,90.3167,-6.003,1,0,444,0.2408,-0.202
88.2353,90.183,-1.9477,1,0,456,-0.4773,-0.2165
81.4815,84.6768,-3.1954,1,0,676,-0.1191,0
83.3333,84.35,-1.0167,1,0,876,-0.7046,0.3366
74,79.6049,-5.6049,0,0,1763,0,0.5649
76.5957,77.9764,-1.3806,0,0,392,0.1198,0.3492
67.3913,72.6623,-5.271,0,0,328,1.4146,0.7057
71.7391,71.9087,-0.1696,0,0,684,1.1647,0.5082
73.6842,70.9382,2.746,0,0,467,0.5872,0.6227
92.1053,79.1762,12.9291,0,0,392,0,1.1265
90.625,85.4715,5.1535,1,0,393,-0.2574,0.9457
83.3333,88.6879,-5.3545,1,0,311,0.5616,1.1049
89.6552,87.8712,1.784,1,0,259,2.1715,1.1551
76.1905,83.0597,-6.8692,0,0,345,2.0582,1.2284
86.3636,84.0698,2.2939,1,0,457,1.5263,1.6909
100,87.518,12.482,1,0,1497,-0.1582,0.6492
90.625,92.3295,-1.7045,1,0,471,0.1577,0.8136
90.625,93.75,-3.125,1,0,336,1.7177,0.9766
93.9394,91.7298,2.2096,1,0,523,1.4156,0.7364
90.9091,91.8245,-0.9154,1,0,524,1.4775,0.5731
97.561,94.1365,3.4245,1,0,1738,0.1792,-0.5703
93.0233,93.8311,-0.8079,1,0,1136,0,-0.3259
90.6977,93.7606,-3.063,1,0,174,-0.3534,-0.3259
95.3488,93.0233,2.3256,1,0,449,-1.3205,-0.6569
92.6829,92.9098,-0.2269,1,0,366,-0.65,-0.7505
85.3659,91.1325,-5.7667,1,0,342,-0.3218,0
70.5882,82.879,-12.2908,0,0,359,0,0.7726
78.125,78.0264,0.0986,0,0,250,-0.8019,0.2613
75,74.5711,0.4289,0,0,161,0.3227,0.265
67.7419,73.6223,-5.8804,0,0,206,1.46,0.3538
61.2903,68.0108,-6.7204,0,0,203,1.283,0.6192
79.3103,69.4475,9.8628,0,0,418,0.1635,0.0885
92,77.5336,14.4664,0,0,696,-0.8004,-0.1768
72.2222,81.1775,-8.9553,0,0,297,-0.1647,0.0886
66.6667,76.963,-10.2963,0,0,132,0,0.2657
61.1111,66.6667,-5.5556,0,0,142,0.4952,0.5314
66.6667,64.8148,1.8519,0,0,98,0.343,0.3545
60,62.5926,-2.5926,0,0,147,0.5286,0.3671
73.3333,66.6667,6.6667,0,0,274,0.5301,-0.1907
73.3333,68.8889,4.4444,0,0,259,0.3546,-0.3954
80,75.5556,4.4444,0,0,89,0.179,-0.7285
93.3333,82.2222,11.1111,1,0,144,-0.8702,-0.6563
86.6667,86.6667,0,1,0,381,-1.1043,-0.7947
86.6667,88.8889,-2.2222,1,0,339,-1.5391,-1.5442
60,77.7778,-17.7778,0,0,190,-0.2031,-0.8673
46.6667,64.4444,-17.7778,0,0,283,-0.2031,-0.9561
33.3333,46.6667,-13.3333,0,0,154,-1.1854,-0.8491
53.3333,44.4444,8.8889,0,0,94,-1.4513,-1.8101
30.7692,39.1453,-8.3761,0,0,144,-1.7029,-1.5775
5.8824,29.995,-24.1126,0,0,382,-0.4619,-0.6544
18.75,18.4672,0.2828,0,1,304,-2.1804,-0.4545
5.8824,10.1716,-4.2892,0,1,196,-1.4966,-1.0283
15,13.2108,1.7892,0,1,321,-0.8522,-1.2529
11.5385,10.8069,0.7315,0,1,466,1.2618,-0.1157
11.5385,12.6923,-1.1538,0,1,264,-0.4226,0.2363
19.2308,14.1026,5.1282,0,1,528,-1.4463,-0.5945
34.6154,21.7949,12.8205,0,0,415,-1.4196,-1.0585
3.8462,19.2308,-15.3846,0,1,436,0.8009,0.3555
9.6774,16.0463,-6.3689,0,1,513,0.4005,0.1185
27.2727,13.5988,13.674,0,0,840,-0.4343,-2.0608
36.3636,24.4379,11.9257,0,0,546,-0.2361,-2.1957
21.2121,28.2828,-7.0707,0,0,870,-0.238,-0.766
24.1379,27.2379,-3.1,0,0,359,-3.2916,0.2188
37.931,27.7604,10.1707,0,0,388,-3.3464,-0.1097
20.6897,27.5862,-6.8966,0,0,272,-1.0585,0.1108
11.6279,23.4162,-11.7883,0,0,1844,2.6636,2.1406
15,15.7725,-0.7725,0,1,517,2.342,2.1877
40,22.2093,17.7907,0,0,398,0.8959,0.8331
67.6471,40.8824,26.7647,0,0,638,0.2565,0.523
75,60.8824,14.1176,0,0,371,0.3838,0.6383
65.625,69.424,-3.799,0,0,555,0.1279,0.3233
78.125,72.9167,5.2083,0,0,479,0.3821,0.9805
84.375,76.0417,8.3333,0,0,418,0.3816,1.42
68.75,77.0833,-8.3333,0,0,1270,0.2566,1.7427
90.3226,81.1492,9.1734,1,0,891,0.759,1.1278
93.75,84.2742,9.4758,1,0,1012,1.227,0.2271
68.5714,84.2147,-15.6432,0,0,753,1.6481,1.5733
97.1429,86.4881,10.6548,1,0,679,0.4747,0.7945
100,88.5714,11.4286,1,0,692,-0.9492,0.571
92.6829,96.6086,-3.9257,1,0,814,0,0.3442
92.6829,95.122,-2.439,1,0,421,0.3659,-0.3456
78.0488,87.8049,-9.7561,0,0,652,1.5584,-0.461
92.6829,87.8049,4.878,1,0,482,0.3621,-1.4742
95,88.5772,6.4228,1,0,482,-0.7177,-2.1935
93.1818,93.6216,-0.4398,1,0,971,-1.8943,-3.2294
80.5556,89.5791,-9.0236,1,0,822,-1.7072,-4.081
61.7647,78.5007,-16.736,0,0,1061,-1.4525,-2.8017
41.1765,61.1656,-19.9891,0,0,674,-1.5012,-1.4673
32.3529,45.098,-12.7451,0,0,749,-2.7205,-1.1363
20.5882,31.3725,-10.7843,0,0,659,-1.6846,-0.7315
2.7778,18.573,-15.7952,0,1,1034,-0.2528,-0.1636
0,7.7887,-7.7887,0,1,1918,1.3774,1.515
12.963,5.2469,7.716,0,1,910,0.8989,0.8677
29.6296,14.1975,15.4321,0,0,737,0.0851,0.6274
31.4815,24.6914,6.7901,0,0,639,0.1709,0.3915
33.3333,31.4815,1.8519,0,0,480,0,0.4698
31.4815,32.0988,-0.6173,0,0,502,0.6476,0.7784
35.1852,33.3333,1.8519,0,0,416,0.2793,0.7737
33.3333,33.3333,0,0,0,730,0.5557,0.4625
44.4444,37.6543,6.7901,0,0,612,0.2778,-0.1541
40.7407,39.5062,1.2346,0,0,274,0.6433,0.4613
44.4444,43.2099,1.2346,0,0,487,0,0.2305
50.9434,45.3762,5.5672,0,0,336,-0.4598,0.1537
54.717,50.0349,4.682,0,0,567,-0.092,0.309
57.1429,54.2677,2.8751,0,0,363,0.2775,0.3863
55,55.6199,-0.6199,0,0,739,0.6528,0.0775
80,64.0476,15.9524,0,0,2077,0.4798,-1.0023
84.375,73.125,11.25,0,0,1306,0.1924,-1.5342
90.625,85,5.625,1,0,936,-0.5793,-1.5954
91.6667,88.8889,2.7778,1,0,1310,-1.6703,-1.4966
76.6667,86.3194,-9.6528,0,0,899,-1.9449,-1.4749
40.9091,69.7475,-28.8384,0,0,417,-1.3488,-1.3867
4.5455,40.7071,-36.1616,0,0,1766,-0.181,-1.0194
6.4516,17.3021,-10.8504,0,1,1658,0.1803,-0.2185
9.6774,6.8915,2.7859,0,1,913,-0.37,-1.3689
28.125,14.7513,13.3737,0,0,597,-1.1235,-0.3602
15.625,17.8091,-2.1841,0,1,537,-0.4765,0.2162
11.1111,18.287,-7.1759,0,1,2272,-1.4298,0.8585
2.7778,9.838,-7.0602,0,1,962,0.7588,2.247
20,11.2963,8.7037,0,1,691,0.9184,2.4102
2.0833,8.287,-6.2037,0,1,1002,2.7012,3.088
55.5556,25.8796,29.6759,0,0,6001,2.4499,2.1569
61.9048,39.8479,22.0569,0,0,1835,2.492,1.8171
68.254,61.9048,6.3492,0,0,889,1.9466,1.6683
92.4242,74.1943,18.2299,0,0,3170,0.8841,0.7202
97.1429,85.9404,11.2025,1,0,2158,0.2412,-0.1116
94.3662,94.6444,-0.2782,1,0,1423,0.4828,0.1691
92.3077,94.6056,-2.2979,1,0,2262,0.1609,-0.1692
91.0256,92.5665,-1.5409,1,0,2082,-0.4006,-0.1128
93.5897,92.3077,1.2821,1,0,1139,-0.2397,0
94.8718,93.1624,1.7094,1,0,894,-0.3989,0.2256
84.6154,91.0256,-6.4103,1,0,1115,0.2394,0.6202
89.7436,89.7436,0,1,0,600,0.2405,0.3957
88.4615,87.6068,0.8547,1,0,1524,0.7184,4.7587
88.4615,88.8889,-0.4274,1,0,1263,0.6364,4.5959
93.5897,90.1709,3.4188,1,0,1279,0.3188,3.9004
96.2963,92.7825,3.5138,1,0,2046,4.571,4.1039
92.7711,94.219,-1.448,1,0,2114,4.0145,3.817
92.7711,93.9462,-1.1751,1,0,2526,3.3599,3.3651
96.5753,94.0392,2.5362,1,0,26867,1.4375,1.3779
95.7576,95.0347,0.7229,1,0,17393,1.0788,0.4745
95.5696,95.9675,-0.3979,1,0,8783,0.9162,0.7458
99.4186,96.9153,2.5033,1,0,12944,0.3265,-0.1582
88.9447,94.6443,-5.6996,1,0,15952,-0.4683,-0.2265
85.9296,91.431,-5.5013,1,0,7985,0.0588,0.4349
91.4573,88.7772,2.6801,1,0,7429,-0.5255,0.4894
80.9045,86.0972,-5.1926,1,0,6522,0.1764,0.9664
86.9347,86.4322,0.5025,1,0,4514,0.5084,0.237
82.4121,83.4171,-1.005,1,0,5264,1.1643,0.9046
83.9196,84.4221,-0.5025,1,0,4527,1.045,0.8358
95.4774,87.2697,8.2077,1,0,8455,-0.2064,0.6934
94.4186,91.2719,3.1467,1,0,36323,-0.0293,-0.2616
92.2374,94.0445,-1.807,1,0,23723,0,-0.6122
83.5616,90.0726,-6.5109,1,0,29340,1.0468,0.4245
92.2374,89.3455,2.8919,1,0,21196,-0.2873,0.165
92.2374,89.3455,2.8919,1,0,18053,-0.7298,0.283
97.9899,94.1549,3.835,1,0,18062,-0.4975,0.1885
64.5669,84.9314,-20.3645,0,0,31352,0.4719,1.0594
43.5185,68.6918,-25.1733,0,0,23318,1.0578,1.4744
64.7059,57.5971,7.1088,0,0,18665,0.7274,1.0525
66.6667,58.297,8.3696,0,0,15295,0.7893,0.9353
72.619,67.9972,4.6218,0,0,15091,0.7077,0.7961
86.0465,75.1107,10.9358,0,0,18225,0.5401,0.4925
97.6744,85.4467,12.2278,1,0,15820,0.3413,0.6811
88.6598,90.7936,-2.1338,1,0,19392,0.256,0.5882
95.8763,94.0702,1.8061,1,0,11773,0.0568,0.6604
86.4865,90.3409,-3.8544,1,0,15728,0.525,0.7126
84.466,88.9429,-4.4769,1,0,13453,0.5954,0.8639
83.8384,84.9303,-1.0919,1,0,12824,1.337,0.4854
100,89.4348,10.5652,1,0,13034,0.7135,0.1714
94.2857,92.708,1.5777,1,0,10467,1.1308,0.3218
97.3214,97.2024,0.119,1,0,8835,-0.3412,0.4004
92.6829,94.7634,-2.0804,1,0,15322,-0.3364,0.3281
96.748,95.5841,1.1639,1,0,9381,-0.4007,0.1518
83.7398,91.0569,-7.3171,1,0,10576,1.2561,0.2304
87.8049,89.4309,-1.626,1,0,10953,1.136,0.5668
91.0569,87.5339,3.523,1,0,8648,0.7789,0.3616
95.1923,91.3514,3.8409,1,0,9631,-0.7524,0.0257
96.8421,94.3638,2.4783,1,0,6123,0.1814,0.3339
90.9091,94.3145,-3.4054,1,0,8835,0.0628,0.668
71.2329,86.328,-15.0951,0,0,7896,0.8937,1.0047
95.6522,85.9314,9.7208,1,0,8109,0.643,0.3857
88.7097,85.1982,3.5114,1,0,5492,1.5966,0.2309
87.0968,90.4862,-3.3894,1,0,6248,1.6472,-0.1275
91.8919,89.2328,2.6591,1,0,9830,0.3392,-0.6774
94.0476,91.0121,3.0355,1,0,11179,-1.1435,-0.8155
93.5897,93.1764,0.4133,1,0,7905,-2.0057,-0.6351
83.3333,90.3236,-6.9902,1,0,9764,-1.9085,-0.6054
64.4068,80.4433,-16.0365,0,0,8736,-1.0295,-0.624
39.6552,62.4651,-22.8099,0,0,14083,0.2478,-0.048
25.8621,43.308,-17.4459,0,0,12688,0.4475,0.1682
34.4828,33.3333,1.1494,0,0,8762,-0.5823,0.048
46.5517,35.6322,10.9195,0,0,7696,-0.3909,0.1198
37.931,39.6552,-1.7241,0,0,7570,0,0.5195
18.9655,34.4828,-15.5172,0,0,6510,0.7185,0.8887
36.2069,31.0345,5.1724,0,0,6456,0.7158,0.6095
37.931,31.0345,6.8966,0,0,9068,1.3551,0.9008
37.931,37.3563,0.5747,0,0,11551,1.4627,1.1096
55.1724,43.6782,11.4943,0,0,10294,0.7206,1.141
74.1379,55.7471,18.3908,0,0,7038,0.5264,0.9409
77.5862,68.9655,8.6207,0,0,4851,0.4695,0.7433
74.1379,75.2874,-1.1494,0,0,5467,0.8722,0.3489
87.931,79.8851,8.046,0,0,7124,0.741,0.3518
92.8571,84.9754,7.8818,1,0,6276,0.5441,0.2032
98.2456,93.0113,5.2344,1,0,5789,-0.4144,0.2535
93.9394,95.0141,-1.0747,1,0,9508,-0.2802,-0.0505
90.9091,94.3647,-3.4556,1,0,7049,-0.2814,0.1534
75.7576,86.8687,-11.1111,0,0,8868,0.7871,1.0227
86.2069,84.2912,1.9157,1,0,8732,0.2146,0.5697
82.7586,81.5744,1.1843,1,0,6040,0.5005,0.4186
91.3793,86.7816,4.5977,1,0,6170,0.6478,0.2628
91.3793,88.5057,2.8736,1,0,9049,0.5769,0.0531
91.6667,91.4751,0.1916,1,0,6149,0.0753,0.3855
96.4286,93.1582,3.2704,1,0,7093,-0.3159,-0.4357
92.8571,93.6508,-0.7937,1,0,6984,-0.5494,-0.0543
82.6923,90.6593,-7.967,1,0,9960,0.4859,0.3795
83.3333,86.2943,-2.9609,1,0,5432,-0.3671,0.3251
68.5714,78.199,-9.6276,0,0,7925,0.685,0.8905
91.4286,81.1111,10.3175,1,0,7063,0.1272,0.479
64.5161,74.8387,-10.3226,0,0,7451,1.2641,0.4967
81.4815,79.1421,2.3394,0,0,8891,1.2568,-0.8776
83.3333,76.4436,6.8897,0,0,6923,0.9309,-1.9381
86.6667,83.8272,2.8395,1,0,10758,-0.2723,0.0607
96.9697,88.9899,7.9798,1,0,10597,-2.6546,-1.2022
84.2105,89.2823,-5.0718,1,0,11572,-3.2718,-0.5418
63.1579,81.446,-18.2881,0,0,12620,0.2536,-1.2534
18.9189,55.4291,-36.5102,0,0,22061,0.3527,-0.1214
22.4138,34.8302,-12.4164,0,0,41073,2.5393,1.12
81.0345,40.7891,40.2454,0,0,95155,-1.8972,0.3129
55.1724,52.8736,2.2989,0,0,44612,-0.4742,1.1825
74.1379,70.1149,4.023,0,0,9273,-0.9362,0.5607
39.6552,56.3218,-16.6667,0,0,7373,2.1282,1.3646
44.8276,52.8736,-8.046,0,0,2276,1.7614,1.1127
53.4483,45.977,7.4713,0,0,1512,1.4399,0.802
89.6552,62.6437,27.0115,0,0,5410,-0.4789,-0.7932
87.931,77.0115,10.9195,0,0,3356,-0.4773,0.0615
89.6552,89.0805,0.5747,1,0,1753,-0.5429,-0.7945
77.5862,85.0575,-7.4713,0,0,1171,-0.4086,0.1835
75.8621,81.0345,-5.1724,0,0,1229,0.543,0.3678
75.8621,76.4368,-0.5747,0,0,1247,-0.3394,0.6836
67.2414,72.9885,-5.7471,0,0,3102,0.611,1.4716
89.6552,77.5862,12.069,0,0,1708,-0.1362,0.3211
70.9091,75.9352,-5.0261,0,0,1170,1.0711,1.7052
87.2727,82.6123,4.6604,1,0,576,0.9275,0.8207
90.9091,83.0303,7.8788,1,0,278,0.4654,0.7824
98.1481,92.11,6.0382,1,0,395,0.7277,0.4131
97.561,95.5394,2.0216,1,0,844,-0.0663,0.2869
85.3659,93.6917,-8.3258,1,0,467,0.3316,0.8985
84.6154,89.1807,-4.5654,1,0,1458,-0.3303,0.0788
75,81.6604,-6.6604,0,0,493,0.3317,1.2617
76,78.5385,-2.5385,0,0,218,0.4657,1.0234
70.4545,73.8182,-3.3636,0,0,223,0.3995,1.7167
81.8182,76.0909,5.7273,0,0,113,0.7287,1.2446
88.6364,80.303,8.3333,1,0,191,0.4195,0.5493
84.0909,84.8485,-0.7576,1,0,203,1.3184,0.4888
88.6792,87.1355,1.5437,1,0,1442,0.412,-0.571
84.9057,85.8919,-0.9863,1,0,732,0.0823,-0.8268
92.9825,88.8558,4.1267,1,0,1101,-0.8686,-1.6465
90.7407,89.543,1.1978,1,0,539,-1.1191,-1.0726
78,87.2411,-9.2411,0,0,376,-1.0081,-1.5393
70.2128,79.6512,-9.4384,0,0,205,-0.9244,-1.4314
56.4103,68.2077,-11.7974,0,0,694,-0.1022,-1.097
40.5405,55.7212,-15.1806,0,0,346,-0.8823,-1.0822
29.4118,42.1209,-12.7091,0,0,1555,-0.9415,-0.918
45.4545,38.469,6.9856,0,0,963,-1.4859,-0.6088
9.0909,27.9857,-18.8948,0,0,3950,-0.6883,-0.531
15.7895,23.445,-7.6555,0,0,1392,-0.4645,-0.8278
18.4211,14.4338,3.9872,0,1,441,0.585,-0.9093
7.6923,13.9676,-6.2753,0,1,525,-0.1182,-0.2282
7.6923,11.2686,-3.5762,0,1,599,-0.8223,-0.2285
33.3333,16.2393,17.094,0,0,681,-1.8988,-0.3803
5.1282,15.3846,-10.2564,0,1,1003,-0.2235,0.1522
14,17.4872,-3.4872,0,1,1540,0.4719,0.3049
14,11.0427,2.9573,0,1,428,1.4337,0.3059
22,16.6667,5.3333,0,0,551,0.482,0.4584
23.4043,19.8014,3.6028,0,0,1837,0,0.6108
41.3043,28.9029,12.4015,0,0,496,-0.9854,0.4579
36.5854,33.7647,2.8207,0,0,483,0.2482,0.8448
29.7297,35.8731,-6.1434,0,0,527,0.9763,1.1441
33.3333,33.2161,0.1172,0,0,543,1.6354,1.7903
51.5152,38.1927,13.3224,0,0,355,1.043,0.6024
57.5758,47.4747,10.101,0,0,2191,0.8086,0.7168
75.7576,61.6162,14.1414,0,0,1385,1.1605,0.2389
92.8571,75.3968,17.4603,0,0,1807,-0.1172,0.2457
92.8571,87.1573,5.6999,1,0,1511,0.251,0.4128
100,95.2381,4.7619,1,0,545,-0.8803,-0.4255
71.4286,88.0952,-16.6667,0,0,497,0.5,0.9351
80,83.8095,-3.8095,1,0,542,0.3807,0.6878
80,77.1429,2.8571,0,0,300,0.2622,0.6015
82.8571,80.9524,1.9048,1,0,686,0.934,0.1745
87.8788,83.5786,4.3001,1,0,272,0.684,0.3496
82.7586,84.4982,-1.7396,1,0,440,0.6805,0.5367
76.9231,82.5202,-5.5971,0,0,1344,-0.6896,-0.0908
76.3158,78.6658,-2.35,0,0,833,-0.1414,-0.3648
73.6842,75.641,-1.9568,0,0,698,0.1521,-0.1852
63.1579,71.0526,-7.8947,0,0,183,0.6213,0.2779
73.6842,70.1754,3.5088,0,0,133,-0.4679,0
75,70.614,4.386,0,0,195,-0.4657,-0.282
65.5172,71.4005,-5.8832,0,0,130,-0.1552,0.1882
50,63.5057,-13.5057,0,0,181,0.4806,0
53.8462,56.4545,-2.6083,0,0,331,0,0.4886
57.6923,53.8462,3.8462,0,0,340,0.587,0.6831
61.5385,57.6923,3.8462,0,0,529,-0.5765,0.6163
53.8462,57.6923,-3.8462,0,0,355,1.0167,0.9306
69.2308,61.5385,7.6923,0,0,455,0.8133,0.5214
31.5789,51.552,-19.973,0,0,624,1.7833,1.0383
63.1579,54.6559,8.502,0,0,1019,0.8583,0.2077
78.9474,57.8947,21.0526,0,0,435,0.2141,-0.5224
78.9474,73.6842,5.2632,0,0,187,0.2182,-0.2088
81.25,79.7149,1.5351,0,0,258,-0.4835,-1.7586
80,80.0658,-0.0658,1,0,175,-1.4361,-1.4413
80,80.4167,-0.4167,1,0,199,-0.726,-1.4797
66.6667,75.5556,-8.8889,0,0,99,-3.1515,-0.649
40,62.2222,-22.2222,0,0,263,-1.6034,-0.2176
60,55.5556,4.4444,0,0,113,-2.0502,-0.8703
9.0909,36.3636,-27.2727,0,0,483,1.6492,0.8671
22.7273,30.6061,-7.8788,0,0,516,1.088,0.4363
