FT,FullK,diffKD,OB,OS,vol,s15,s30,s60,ToD,Inertias,percBB,spreadRSI,ADX,RSI,Wpercent,acc,CLASS
1645754100000,38.1443,16.8487,0,0,1224,2.5,-2.5,0.25,1255,1493.7384,41.0385,3.3368,17.7324,48.0054,-49.3151,10,_2dnR
1645754400000,33.3333,3.2368,0,0,1079,6,-7,1.5,1260,1346.4002,21.3677,-4.3194,17.3164,46.1884,-57.5342,9.25,_3upR
1645754700000,27.957,-5.1879,0,0,891,2,-2.5,-8.25,1265,1132.4779,13.2088,-1.8745,16.5266,44.652,-64.3836,4,_2dnR
1645755000000,34.0659,2.2805,0,0,1370,-1.25,1,-5.25,1270,2091.6295,34.1386,-1.1108,16.5283,46.5902,-57.5342,9.75,_1dn
1645755300000,45.8824,9.9139,0,0,1083,2.5,8,-5.25,1275,1976.3769,67.7451,-1.3311,15.932,49.6666,-46.5753,14.25,_1dn
1645755600000,21.9178,-12.0376,0,0,1541,-2.5,-0.5,-9,1280,2740.7619,-7.1881,2.8598,16.2229,42.067,-74.6032,-6.75,_1dn
1645755900000,27.5,-4.2667,0,0,1765,-3.75,-5.25,-8,1285,2917.7674,-1.8729,-0.267,17.4069,41.7639,-68.5714,-8.5,_1dn
1645756200000,31.25,4.3607,0,0,673,-5.5,-2.75,-10.25,1290,1173.7342,13.1243,-6.2769,18.3049,43.1055,-63.2353,-11.25,_2dnR
1645756500000,11.25,-12.0833,0,0,893,-3.25,-6,-8.5,1295,1554.9231,-42.4667,-0.8527,19.6888,38.0107,-82.3529,0,_3upR
1645756800000,3.75,-11.6667,0,1,794,-4.75,-8.5,-7.75,1300,1498.6697,-41.0269,-4.8876,21.1517,36.2576,-94.1176,-2.25,_4up
1645757100000,26.25,12.5,0,0,767,-1,-6.5,1.75,1305,1520.2449,24.8911,-1.0849,21.5681,44.6173,-58.8235,6.75,_3upR
1645757400000,24.2857,6.1905,0,0,749,2.25,-1.25,-2,1310,1693.9778,12.9479,-6.5722,21.9498,43.2424,-66.6667,7,_3upR
1645757700000,31.4286,4.1071,0,0,608,4.5,0,-5.25,1315,1731.7174,38.3938,-6.5722,22.2997,45.5312,-56.8627,2.5,_2dnR
1645758000000,38.2353,6.9188,0,0,868,1.25,0.25,-2.5,1320,2371.9228,60.0682,0.3761,21.2364,47.3829,-49.0196,7,_2dnR
1645758300000,35.2941,0.3081,0,0,418,0.25,2.5,-3.75,1325,1271.1011,29.3671,-2.6741,20.2617,44.111,-63.2653,4.5,_3upR
1645758600000,21.5686,-10.1307,0,0,461,-2.5,1.75,-6.5,1330,1520.413,4.8332,-3.1891,20.1791,41.3834,-77.551,1,_3upR
1645758900000,27.451,-0.6536,0,0,459,-3,-1.75,-8.25,1335,1643.4142,23.5092,-5.0632,20.1033,43.0304,-70.2128,-9.75,_2dnR
1645759200000,43.1373,12.4183,0,0,1039,1,1.25,0,1340,3441.0125,83.5721,1.7734,20.7973,47.3352,-38.8889,2,_2dnR
1645759500000,37.2549,1.3072,0,0,799,2,-0.5,-0.75,1345,2521.9212,63.289,0.5435,20.0492,45.9159,-47.2222,4.75,_1dn
1645759800000,13.4615,-17.823,0,0,1122,-2,-5,-4.75,1350,3330.9583,-20.9643,0.2125,20.527,40.2153,-81.0811,-1.75,_3upR
1645760100000,22,-2.2388,0,0,876,-3,-2,0.5,1355,2349.9276,7.3097,0.2125,20.9649,42.6071,-70.2703,4,_4up
1645760400000,14,-2.4872,0,1,1081,-3.25,-1.25,0.5,1360,2563.7613,-29.3884,-1.2477,21.3664,40.8253,-81.0811,7.5,_4up
1645760700000,39.5833,14.3889,0,0,948,2.75,1,-0.75,1365,2061.4023,68.285,-0.972,21.1017,47.949,-48.6486,7.25,_4up
1645761000000,84,38.1389,0,0,1283,8,4.75,6,1370,2683.2794,174.7377,7.9986,20.4809,58.4161,-16,6.25,_4up
1645761300000,85.9155,16.0826,0,0,2027,13.5,10.25,9.75,1375,3537.938,180.546,5.1659,21.2115,64.7958,-14.0845,10.25,_4up
1645761600000,90.1408,3.4554,1,0,1063,11,14,9.25,1380,1873.6284,152.774,-3.2517,21.8812,65.7022,-9.8592,14,_2dnR
1645761900000,89.4118,0.9224,1,0,1713,8.75,16.5,14.25,1385,2712.1721,148.4991,0.0015,23.4969,69.1663,-10.5882,14,_1dn
1645762200000,95.2941,3.6785,1,0,994,5.25,18.5,17.25,1390,1592.135,135.3342,-4.4907,24.9781,70.5197,-4.7059,16.5,_2dnR
1645762500000,71.7647,-13.7255,0,0,1058,-0.75,10.25,11.5,1395,1669.4371,90.5081,1.7683,25.1574,59.1839,-28.2353,12.25,_2dnR
1645762800000,69.4118,-9.4118,0,0,945,-4.75,4.5,9,1400,1552.6795,81.1383,-3.1251,24.8209,58.1639,-30.5882,3,_2dnR
1645763100000,85.8824,10.1961,0,0,1007,-2.25,3.25,13.25,1405,1901.7813,98.4611,1.1395,25.2898,63.0294,-14.1176,3.75,_1dn
1645763400000,69.4118,-5.4902,0,0,971,-0.5,-1.25,12.75,1410,1856.1173,66.2197,-1.6404,25.6127,55.9331,-30.5882,3.75,_1dn
1645763700000,57.6471,-13.3333,0,0,745,-2.5,-7.25,9.75,1415,1663.3249,37.6533,-4.4459,24.9617,51.4218,-42.3529,-4.75,_2dnR
1645764000000,49.4118,-9.4118,0,0,972,-8,-10,8.75,1420,2178.0502,3.8469,-2.0442,23.2512,48.4385,-53.75,-8.5,_3upR
1645764300000,54.1176,0.3922,0,0,631,-3,-3.75,6.5,1425,1528.3656,-4.0731,-4.1637,21.6831,50.2382,-55.7143,-4.75,_2dnR
1645764600000,54.1176,1.5686,0,0,523,-0.5,-3.25,1.25,1430,1376.781,-7.3872,-4.9613,20.149,50.2382,-78,-8,_2dnR
1645764900000,57.6471,2.3529,0,0,601,1.5,-6.25,-2.75,1435,1728.0572,10.4612,-4.1167,19.4561,51.7417,-72,-16.25,_1dn
1645765200000,52.9412,-1.9608,0,0,868,-0.25,-3.25,-4.75,0,2556.698,2.3476,-2.5757,18.3917,49.5635,-80,-17.75,_1dn
1645765500000,43.5294,-7.8431,0,0,1190,-1.75,-2.75,-10.25,5,3179.4601,-17.5602,1.2335,17.2942,45.3943,-86.7925,-19.25,_1dn
1645765800000,32.5,-10.4902,0,0,679,-4.25,-3,-12.75,10,1931.4203,-34.87,-1.8055,16.3831,42.4712,-96.2264,-21.25,_1dn
1645766100000,21.4286,-11.0574,0,0,445,-3.75,-4,-7.75,15,1319.736,-23.2507,-3.6506,15.649,41.9797,-96.2963,-14.5,_2dnR
1645766400000,15.7143,-7.5,0,0,945,-2.75,-4.5,-8.25,20,2551.2688,-23.8656,1.5219,16.1712,39.9617,-83.5821,-9.25,_4up
1645766700000,8.4507,-6.7471,0,1,643,-2.75,-7,-13.5,25,1719.675,-42.2531,4.2708,16.2679,37.0475,-90.3226,-10.25,_3upR
1645767000000,22.5352,6.9685,0,0,954,0.25,-3.75,-7,30,2507.7135,10.0123,2.2974,16.3566,44.4172,-64.4444,-2.5,_4up
1645767300000,36.2319,13.826,0,0,1278,3.25,0.5,-2.25,35,3303.2543,62.6958,4.2664,15.5268,50.1472,-37.5,7.25,_1dn
1645767600000,25,-2.9224,0,0,687,3,0,-3,40,1773.1945,22.661,1.3044,14.6525,45.5898,-57.5,9.75,_2dnR
1645767900000,42.6471,8.0207,0,0,614,3,3.5,-0.75,45,1533.8161,93.1835,-1.8156,13.9601,52.6338,-27.5,7,_2dnR
1645768200000,16.1765,-11.7647,0,0,1414,-3.25,-0.25,-4.75,50,3233.8502,-2.4264,1.8449,13.1121,43.4328,-72.5,3,_3upR
1645768500000,14.5161,-9.9304,0,0,1232,-2,1,-6.25,55,2546.1253,-7.4524,-1.479,12.8886,42.5315,-76.3158,6.75,_4up
1645768800000,58.3333,28.658,0,0,2264,-1,2,-1.5,60,3862.2562,107.5573,10.2988,12.1508,51.3428,-28.2051,5.75,_3upR
1645769100000,55.814,12.9261,0,0,862,2.25,-0.75,-0.5,65,1557.9144,79.9253,-1.5938,11.4744,49.2821,-38.4615,2,_3upR
1645769400000,62.7907,3.8114,0,0,540,3.5,1.75,1.75,70,997.1487,96.1119,-5.7688,11.3238,50.8947,-30.7692,4.5,_3upR
1645769700000,81.3953,14.7287,0,0,587,2,0.75,4.25,75,1089.568,131.9355,-1.7432,11.9442,55.0521,-10.2564,4.75,_1dn
1645770000000,74.4186,1.5504,0,0,308,2.25,4.25,4.25,80,681.0316,103.2501,-5.1236,12.513,53.2092,-17.9487,9.5,_2dnR
1645770300000,70.7317,-4.7835,0,0,433,0.25,4,5.25,85,1110.106,78.5714,-4.9392,12.7064,51.3345,-25.641,11.5,_2dnR
1645770600000,56.4103,-10.7766,0,0,591,-3.25,-1.25,0.5,90,2276.2911,26.2177,0.8923,12.1165,47.1096,-43.5897,2.25,_2dnR
1645770900000,64.1026,0.3544,0,0,629,-2,0.5,-0.5,95,2603.6678,50,-0.5489,11.5758,49.0693,-34.2105,-0.25,_2dnR
1645771200000,61.5385,0.8547,0,0,651,-1.25,-1,1,100,2599.8357,39.9369,-1.6335,10.986,48.417,-36.8421,-0.75,_2dnR
1645771500000,51.2821,-7.6923,0,0,773,-0.75,-3.75,-3,105,2916.6311,16.3893,-2.5125,10.6426,45.7622,-47.3684,-7,_2dnR
1645771800000,51.2821,-3.4188,0,0,606,-1.5,-3.25,1.25,110,2101.5451,8.5376,-5.3435,10.3278,45.7622,-47.3684,-2.75,_1dn
1645772100000,51.2821,0,0,0,716,-0.75,-2.25,1.75,115,2306.2584,-8.9662,-0.9632,9.5083,45.7622,-47.3684,-3,_1dn
1645772400000,32.6531,-12.4193,0,0,2298,-1,-1.75,-2.75,120,5170.8957,-30.6784,18.7499,11.2583,42.721,-78.5714,-3.75,_1dn
1645772700000,11.3208,-20.4312,0,0,1279,-4.5,-6,-5.25,125,2579.2595,-76.6626,6.3809,11.3837,34.0748,-88.6792,-4.75,_3upR
1645773000000,18.1818,-2.5367,0,0,1324,-4,-4.75,-6,130,2411.6285,-38.1071,7.0564,11.2518,36.0905,-81.8182,-6.75,_4up
1645773300000,16.3636,1.0749,0,1,1018,-3,-4.25,-8,135,1790.6025,-28.3822,4.9166,11.1309,35.4985,-83.6364,-5,_4up
1645773600000,29.0909,7.8788,0,0,951,2.5,-2.5,-5.75,140,1597.1865,14.7339,8.1305,11.5648,42.6791,-70.9091,-7,_4up
1645773900000,49.0909,17.5758,0,0,938,4.25,0.25,-2,145,1532.6195,83.2343,2.4894,12.6574,51.8653,-50.9091,-4,_2dnR
1645774200000,60,13.9394,0,0,1529,6.25,3,1,150,2777.0775,114.0807,1.8208,14.2744,56.0558,-40,4.25,_1dn
1645774500000,50.9091,-2.4242,0,0,1495,3.25,5.5,-1,155,2636.1708,87.3899,-2.9606,16.5714,51.9447,-49.0909,4.75,_1dn
1645774800000,34.5455,-13.9394,0,0,1093,-1.75,2.25,-2.5,160,1989.9689,38.5392,-0.0239,16.8272,45.4057,-65.4545,3,_1dn
1645775100000,21.8182,-13.9394,0,0,1599,-5,1,-3.5,165,2685.4313,3.1295,0.9485,15.9043,41.0239,-78.1818,4.5,_1dn
1645775400000,1.3699,-17.8746,0,1,2704,-11.5,-8,-10.75,170,3680.5489,-79.6666,9.5252,16.0874,28.5653,-98.6301,-5.25,_1dn
1645775700000,43.8202,21.4841,0,0,4388,-3.5,-5.25,-5.25,175,4363.7673,13.3037,11.9505,17.2527,42.913,-56.1798,-3.25,_1dn
1645776000000,26.9663,2.9142,0,0,5947,-5.5,-10.5,-7.75,180,4396.0391,-26.7847,4.0153,18.3209,37.3354,-69.6203,-9.25,_1dn
1645776300000,17.1717,-12.1477,0,0,4882,-2.25,-14,-8.25,185,3014.0558,-50.8711,3.8671,20.3832,32.1663,-80.8989,-8,_1dn
1645776600000,18.0451,-2.6826,0,0,7402,-15,-18.25,-16,190,3495.5373,-65.8974,5.3042,23.4462,25.9431,-80.4878,-13.25,_1dn
1645776900000,23.0216,3.6088,0,0,4678,-10.25,-16,-15,195,1981.5585,-36.7787,1.1126,26.4161,27.0831,-75.1938,-11.75,_3upR
1645777200000,15.1079,-3.617,0,1,3270,-8.75,-11.25,-19.5,200,1357.2053,-33.1001,-3.834,29.1386,24.7932,-83.7209,-9,_1dn
1645777500000,7.1942,-7.9137,0,1,4330,-5.25,-20,-25,205,1798.4908,-30.4072,-0.6724,31.7811,22.6995,-92.2481,-20,_3upR
1645777800000,28.6822,11.6874,0,0,3793,1.25,-9,-19.75,210,1697.5496,14.2842,3.7951,32.7433,36.9554,-71.3178,-12,_1dn
1645778100000,12.4138,-3.6829,0,1,5688,-4.5,-13.5,-27.75,215,2474.8805,-25.2799,6.6732,34.5038,29.3111,-86.3636,-18.75,_4up
1645778400000,19.3103,-0.8251,0,0,2702,0.5,-4.75,-22.75,220,1402.4497,-2.2618,-3.4587,36.1176,33.5926,-76.8595,-6.75,_3upR
1645778700000,23.4483,5.0575,0,0,1908,-4.75,-3.5,-19.5,225,1117.9979,13.8211,-8.4688,37.5969,36.1249,-70.9402,-4.25,_2dnR
1645779000000,27.5862,4.1379,0,0,2691,5.5,1,-10.5,230,1621.526,30.7049,2.1767,36.5396,38.676,-63.964,9,_1dn
1645779300000,23.4483,-1.3793,0,0,2011,1.75,2,-18,235,1360.6589,24.6169,-0.0181,35.924,37.0613,-69.0909,7.5,_1dn
1645779600000,22.069,-2.2989,0,0,2727,0,-5.25,-14.25,240,1956.6754,24.5116,-0.1063,34.8197,36.507,-65.9574,5.5,_3upR
1645779900000,16.6667,-4.0613,0,0,3008,-4.5,1,-12.5,245,2538.7891,-13.0809,-0.5922,34.2963,33.7537,-71.0526,14.75,_2dnR
1645780200000,19.0083,-0.2397,0,1,2382,-3,-1,-6,250,2051.9235,0.6814,-3.0902,34.0784,34.2943,-64.6154,17,_2dnR
1645780500000,32.4786,9.7608,0,0,2336,1.25,1.5,-2.5,255,1956.2062,82.3598,2.0787,32.0387,42.0346,-41.5385,17,_2dnR
1645780800000,18.9189,-4.5497,0,0,2261,0,-4.75,-3.75,260,1948.2562,-1.3811,0.3122,30.234,36.6907,-67.6923,6.75,_4up
1645781100000,20.9091,-3.1931,0,0,2315,0,-3,-0.75,265,1954.6026,11.1317,-0.2094,29.2809,37.7071,-64.6154,17,_4up
1645781400000,36.1702,10.8375,0,0,5947,-0.75,0.25,-4.75,270,4138.4087,86.1587,11.5615,27.7598,43.1803,-45.1613,9.75,_4up
1645781700000,65.7895,24.8332,0,0,2798,7.5,7.25,8,275,1972.4479,160.5276,-0.4795,26.3655,50.1328,-22.2222,20.75,_4up
1645782000000,81.5385,20.3724,0,0,1859,7.25,7.5,6.5,280,1351.2077,145.6102,-1.9516,25.0874,51.3504,-16.6667,12,_4up
1645782300000,85.3333,7.7796,0,0,2745,7.25,6.75,8,285,1952.9278,155.9171,-2.8012,25.1003,55.6791,-16.4179,10,_4up
1645782600000,88.6364,3.467,1,0,2283,6.75,14.5,9.5,290,1624.4425,160.3012,-3.0425,25.7188,60.5524,-12.5,13.5,_4up
1645782900000,78.5714,-5.6089,0,0,5572,11.75,18.75,16,295,3358.7632,163.3967,0.4831,27.6182,66.5678,-22.8814,17,_4up
1645783200000,78.5714,-3.355,0,0,2123,8.75,16,16.5,300,1561.1882,137.5366,-10.1154,29.3593,66.5678,-22.8814,21.5,_4up
1645783500000,86.4407,5.2462,1,0,2819,8,14.75,22.25,305,2072.2523,134.953,-8.4955,31.4609,69.4699,-13.5593,14,_4up
1645783800000,90.678,5.4479,1,0,2805,4.25,15.75,23,310,1956.3633,126.1414,-7.7867,33.0296,70.7298,-9.322,16.75,_3upR
1645784100000,98.4375,6.5855,1,0,2502,8.75,17.5,24.25,315,1770.1165,133.1631,-7.8292,34.9888,75.0058,-1.5625,16.5,_1dn
1645784400000,86.3014,-5.5042,1,0,4480,6,14,28.5,320,2826.1274,120.5255,-8.3815,37.2014,75.0058,-13.6986,18.75,_2dnR
1645784700000,79.4521,-8.6116,0,0,1995,2.5,6.5,25,325,1526.1435,99.6419,-7.4735,38.2707,68.718,-21.1268,9,_2dnR
1645785000000,78.0822,-3.1963,0,0,2193,-2.75,5.75,21.75,330,1668.2878,90.3794,-8.6621,39.2508,67.4837,-26.0163,5.25,_2dnR
1645785300000,84.9315,4.1096,1,0,1872,-0.5,5.5,20.25,335,1509.1301,100.4835,-6.8846,40.3037,70.3851,-18.0328,-1.5,_1dn
1645785600000,76.7123,-3.1963,0,0,2154,-1,1.5,17,340,1808.7752,71.2665,-2.6833,39.9803,63.0233,-32.6923,-6.25,_2dnR
1645785900000,71.9178,-5.9361,0,0,1514,-2.5,-5,12.25,345,1358.8872,43.7541,-6.8747,39.5063,59.0902,-44.086,-11.75,_1dn
1645786200000,76.7123,1.5982,0,0,1395,-3,-3.5,10.5,350,1599.893,56.5259,-5.8758,39.3799,61.6978,-44.7368,-17.75,_1dn
1645786500000,76.0563,1.1608,0,0,1897,0.25,-1,5.5,355,2195.2872,48.7342,-8.2179,39.2641,61.6978,-51.5152,-20,_1dn
1645786800000,35.7724,-27.0747,0,0,2834,-9.5,-12,-6,360,3092.7983,-93.6819,9.0201,36.2731,41.4735,-100,-28,_2dnR
1645787100000,30.3279,-17.0577,0,0,3812,-12.75,-15.75,-10.25,365,3565.1983,-62.9976,3.6553,34.6061,39.5861,-77.9817,-30.75,_3upR
1645787400000,31.1927,-1.2383,0,0,2266,-10.25,-10,-8.75,370,2102.2915,-22.7438,-2.4032,32.6923,44.203,-68.8073,-25.75,_4up
1645787700000,27.5229,-2.1582,0,0,1610,0,-9.5,-14.5,375,1482.8117,-17.6029,-1.4153,31.2931,42.7765,-72.4771,-27,_4up
1645788000000,33.0275,2.4465,0,0,2598,3.25,-9.75,-13.25,380,2202.7762,3.4184,3.4784,28.7835,45.6467,-63.6364,-23.75,_4up
1645788300000,47.7064,11.6208,0,0,4633,4.5,-5.75,-6.75,385,3329.9929,42.6704,3.7529,26.5967,52.5679,-47.4747,-12,_3upR
1645788600000,55.0459,9.7859,0,0,3508,7.25,7.5,-4.5,390,2433.2255,64.5032,4.4883,24.9982,55.6484,-39.3939,1.75,_2dnR
1645788900000,80.1653,19.1928,0,0,4808,15.5,18.5,2.5,395,3169.3011,143.2815,8.6527,25.8478,66.5946,-19.8347,12.75,_1dn
1645789200000,49.5868,-12.0125,0,0,6368,2,6.5,-3.5,400,3461.8805,65.0049,6.616,26.1146,52.468,-50.4132,5.25,_3upR
1645789500000,42.9752,-14.6006,0,0,10608,-2.25,5.25,-4,405,4161.9561,49.8061,17.6409,24.8669,49.9678,-57.0248,10.75,_4up
1645789800000,31.405,-9.9174,0,0,3782,-14.75,0.75,-9.25,410,1427.3908,23.3263,2.7483,23.6695,45.8013,-68.595,4,_4up
1645790100000,52.0661,9.9174,0,0,3708,0.75,2.75,-3,415,1438.5207,88.265,0.8439,23.4083,53.3749,-47.9339,3.75,_4up
1645790400000,69.4215,18.4573,0,0,4738,7.75,5.75,13.5,420,1775.3814,124.6692,-2.7169,23.4778,58.6676,-30.5785,17.75,_4up
1645790700000,90.9091,20.1102,0,0,3885,18,3.25,21.75,425,1503.5619,152.6238,-3.1693,24.3472,64.1623,-10.1852,19,_3upR
1645791000000,84.2975,2.7548,1,0,2773,9.5,10.5,17,430,1207.2002,121.162,-7.4578,25.2424,61.4215,-17.5926,20.75,_3upR
1645791300000,80.8511,-4.5015,1,0,4454,7.75,15.25,20.75,435,2453.9139,128.2934,-3.0315,26.8178,63.9419,-22.1311,25,_2dnR
1645791600000,84.3972,1.2152,1,0,2533,2.25,20.25,21,440,1473.9713,123.4758,-10.2426,28.2619,64.9818,-18.0328,30,_2dnR
1645791900000,78.8079,-2.5441,0,0,3740,4,13.75,16.75,445,2170.1768,111.5518,-6.2987,30.2025,64.9818,-24.2424,19.75,_2dnR
1645792200000,74.8344,-4.5121,0,0,3130,-0.25,7.5,13,450,1954.3966,92.9195,-8.1766,31.3767,62.4113,-28.7879,-0.25,_2dnR
1645792500000,71.7391,-3.388,0,0,1684,-1.75,0.5,3.75,455,1176.026,87.9576,-8.4489,31.7161,61.9656,-29.5455,-17.75,_4up
1645792800000,71.7391,-1.0318,0,0,1435,-1.75,2.25,13,460,1079.8967,81.4616,-7.5167,32.1674,61.9656,-29.5455,-4,_4up
1645793100000,65.1515,-4.3917,0,0,1659,-1.75,-2.25,13,465,1493.2863,61.9324,-7.0799,32.4209,58.4864,-34.8485,-7.75,_4up
1645793400000,93.9394,16.996,0,0,20898,23.25,21.5,41.75,470,8236.0846,194.7576,7.1732,35.0051,77.8598,-6.6667,21,_3upR
1645793700000,91.7808,8.1569,1,0,11665,27,25.25,39,475,3714.8602,168.0632,-7.3358,37.648,79.4306,-9.7826,22.5,_3upR
1645794000000,78.9954,-9.2431,0,0,8006,21.75,20,27.25,480,2279.3722,118.6812,-5.3408,38.9931,69.4035,-28.0488,13.75,_4up
1645794300000,86.758,0.9132,1,0,5084,1.25,24.25,24.75,485,1348.8315,122.529,-5.7485,40.262,71.7644,-20.2797,21,_4up
1645794600000,92.6941,6.5449,1,0,4274,0.75,27.5,29.75,490,1073.0142,121.2782,-6.6754,41.4824,73.4719,-11.1888,17,_4up
1645794900000,100,6.8493,1,0,4487,12.5,34.25,32,495,1068.5605,124.6494,-5.5354,42.9202,75.9164,-0,18.75,_4up
1645795200000,98.3051,1.3054,1,0,9185,15,16.25,37.5,500,2788.1743,130.276,-5.4857,44.7351,78.7941,-2.2472,-4.25,_4up
1645795500000,92.3077,-4.5632,1,0,5763,8.5,9.75,34.75,505,2029.7544,109.3979,-5.468,46.4284,74.8206,-9.4444,-4.5,_3upR
1645795800000,97.3451,1.3592,1,0,11651,13,25.5,45.5,510,3735.84,124.7309,-2.2898,48.3321,78.6623,-2.9268,18.25,_1dn
1645796100000,95.9091,0.7218,1,0,6685,9.25,24.25,48.5,515,2063.5611,122.0658,-5.2378,50.2647,79.7839,-4.0909,23.75,_1dn
1645796400000,82.2727,-9.5696,1,0,8663,4.75,13,41,520,2418.2299,91.0799,1.9027,50.6603,69.7804,-17.7273,11,_2dnR
1645796700000,76.8182,-8.1818,0,0,5010,-7.25,5.5,39.75,525,1379.8691,74.8393,-6.0126,50.7572,66.1605,-24.1706,7.75,_2dnR
1645797000000,69.5455,-6.6667,0,0,4276,-14.5,-5.25,11,530,1310.8812,46.981,-6.1872,49.8639,61.5187,-50.7576,-26.75,_2dnR
1645797300000,76.3636,2.1212,0,0,4929,-3.25,1.5,11,535,1538.8765,64.7178,-4.5813,49.2867,64.0951,-39.3939,-24,_1dn
1645797600000,74.5455,1.0606,0,0,4656,-1.5,-8.5,16.75,540,1749.7612,49.6801,-5.7104,48.6196,62.8706,-44.0945,-28.5,_1dn
1645797900000,68.6364,-4.5455,0,0,4538,-0.75,-15,9.25,545,1819.498,12.6749,-7.0772,48.008,58.8822,-58.9744,-39.25,_3upR
1645798200000,60.4545,-7.4242,0,0,7865,-8.5,-12,1,550,3234.6402,-33.1774,-2.2921,45.897,53.7335,-80.5556,-39.5,_3upR
1645798500000,58.2938,-4.1677,0,0,6365,-8.25,-9.5,-3.75,555,2510.4675,-26.7298,-1.0275,42.8866,53.4502,-80,-43.5,_4up
1645798800000,48.4848,-7.2596,0,0,4829,0.25,-0.5,-5.5,560,1875.3383,22.089,-1.1944,40.901,58.2519,-61.8182,-16.25,_4up
1645799100000,43.1818,-6.805,0,0,6978,3,-5.5,-4.25,565,2555.2662,11.0784,-2.6109,39.0809,56.0446,-68.1818,-15.25,_2dnR
1645799400000,81.1024,23.5127,0,0,37816,15.75,7.75,-0.5,570,7159.6736,122.0286,16.4431,38.9938,66.2187,-20.6897,-17.5,_2dnR
1645799700000,65.812,2.4466,0,0,25641,7,7.25,-7.75,575,3713.7387,102.3829,3.4239,39.1385,61.358,-32.7434,-17,_1dn
1645800000000,20.6897,-35.1783,0,0,29801,-4.25,-1.25,-13.25,580,3455.0212,-21.1929,13.9142,36.8882,48.6873,-77.3585,-14.75,_1dn
1645800300000,68.9655,17.1431,0,0,26319,-2.75,12.75,3.5,585,2589.7701,114.3794,7.753,34.8254,58.7056,-24.5283,7.5,_1dn
1645800600000,37.931,-4.5977,0,0,23314,-7.75,-1,-1.5,590,2007.8799,29.1356,5.0827,33.056,51.6356,-58.4906,4.25,_3upR
1645800900000,6.2016,-31.4978,0,0,24159,-7.25,-11.5,-17,595,1857.8238,-50.1483,4.9378,31.3959,43.8027,-93.2773,-12.75,_4up
1645801200000,13.7931,-5.5155,0,1,27763,-22.25,-25,-17.5,600,2266.8411,-34.3051,-1.3807,30.4137,43.2188,-85.1852,-16.5,_4up
1645801500000,64.7887,36.5276,0,0,25825,4.75,-3,4,605,2114.1112,83.5997,7.6169,28.4837,54.9975,-31.8519,11.75,_4up
1645801800000,57.037,11.8307,0,0,21792,13,6,4.75,610,1882.1447,56.3619,1.0252,27.0024,52.5214,-42.963,18,_4up
1645802100000,82.2222,14.2062,0,0,23942,22.75,0.5,13.25,615,2112.6758,103.1074,4.3566,25.1705,57.2776,-17.7778,9.75,_4up
1645802400000,89.404,13.1829,0,0,38625,10.75,15.5,14.5,620,3100.5977,124.6831,3.5079,24.5761,60.3373,-10.596,15.75,_2dnR
1645802700000,89.8305,2.6783,1,0,20925,20,33.5,22.25,625,1718.3842,134.9052,2.6753,24.7321,63.2115,-10.1695,39.5,_4up
1645803000000,85.8757,-2.4944,1,0,16539,10.25,33,8,630,1460.616,118.4481,-0.2441,24.8751,61.7868,-14.1243,25,_4up
1645803300000,75.1412,-8.4746,0,0,14227,-0.5,10.25,7.25,635,1361.0988,92.5939,1.9617,23.5552,57.9214,-24.8588,3,_4up
1645803600000,100,12.9944,1,0,16905,7.75,28,34.5,640,1679.4586,134.6685,3.9767,23.3855,65.1764,-0,29.75,_3upR
1645803900000,98.2379,7.1115,1,0,20741,18,28,28.5,645,2115.0835,140.0172,2.9512,24.0816,68.4504,-1.7621,15,_4up
1645804200000,95.3191,-2.5332,1,0,16730,22.75,22.25,37.75,650,2060.1515,123.6821,1.1805,24.8937,68.5512,-4.6809,23.25,_3upR
1645804500000,88.2114,-5.7114,1,0,24358,6.5,14.25,48,655,2907.2069,109.645,5.2769,25.1063,66.9185,-11.7886,26,_4up
1645804800000,98.8142,4.6993,1,0,29200,6.5,24.75,57.5,660,3131.0393,129.3121,9.1413,24.7346,70.5283,-1.2821,49.75,_4up
1645805100000,96.8379,2.2168,1,0,15120,5,28,38.25,665,1608.3154,113.428,4.8848,24.3939,69.2788,-3.9216,31.25,_4up
1645805400000,94.8805,-1.9637,1,0,21160,15.5,21.75,49.75,670,2175.8078,131.9558,7.3524,25.2072,72.7542,-6.1475,15.75,_3upR
1645805700000,99.6689,2.5398,1,0,16668,12.5,19.25,47.5,675,1773.4606,136.4037,5.4056,26.1626,74.9121,-0.4717,19,_3upR
1645806000000,96.8553,-0.2796,1,0,17740,15.5,20.75,43.25,680,1874.6227,127.3827,4.8927,27.4031,75.555,-4.717,5.5,_2dnR
1645806300000,93.0818,-3.4536,1,0,14784,4.5,20,34,685,1692.2573,106.3103,4.3029,28.2697,72.1001,-10.3774,-14,_2dnR
1645806600000,94.9833,0.0098,1,0,15107,0.5,13,38,690,1971.8359,104.4317,4.1506,28.6206,72.889,-7.0755,-19.75,_3upR
1645806900000,88.8476,-3.4566,1,0,13989,-5,10.5,38.75,695,1843.0585,85.8807,6.4526,28.5499,68.3698,-16.2162,0.5,_4up
1645807200000,87.7323,-2.7887,1,0,10867,-2.75,1.75,23.5,700,1592.2421,75.6689,1.8658,28.4851,67.4573,-24.0876,-26.75,_4up
